#   Radius[cm]     Phi[deg]   Energy[keV]     I          Q/I        mu[Gcm3]      Mass[cm]        Q      Phi[rad]
     1.5e+06           35        4.554    0.0287006    0.0329597   5.0625e+30       206000  0.000945964  0.610865
     1.5e+06           40        4.554    0.0265682    0.0327721   5.0625e+30       206000  0.000870695  0.698132
     1.5e+06           45        4.554    0.0221071    0.0322941   5.0625e+30       206000  0.000713928  0.785398
     1.5e+06            5        4.554    0.0236542    0.0281187   5.0625e+30       206000  0.000665125  0.0872665
     1.5e+06           50        4.554    0.0222494    0.0328614   5.0625e+30       206000  0.000731147  0.872665
     1.5e+06           55        4.554    0.0200517    0.0324379   5.0625e+30       206000  0.000650437  0.959931
     1.5e+06           60        4.554    0.0169634    0.0328331   5.0625e+30       206000   0.00055696    1.0472
     1.5e+06           65        4.554    0.0134401     0.031929   5.0625e+30       206000   0.00042913   1.13446
     1.5e+06           70        4.554    0.0138563    0.0323902   5.0625e+30       206000  0.000448809   1.22173
     1.5e+06           75        4.554    0.0116501    0.0337181   5.0625e+30       206000  0.000392821     1.309
     1.5e+06           80        4.554    0.0104729    0.0337172   5.0625e+30       206000  0.000353118   1.39626
     1.5e+06           85        4.554    0.0076084    0.0318207   5.0625e+30       206000  0.000242105   1.48353
     1.5e+06           90        4.554    0.0049748    0.0331046   5.0625e+30       206000  0.000164689    1.5708
     1.5e+06           10        5.175    0.0265827     0.104982   5.0625e+30       206000    0.0027907  0.174533
     1.5e+06           15        5.175    0.0252309     0.102462   5.0625e+30       206000   0.00258521  0.261799
     1.5e+06           20        5.175    0.0277958     0.101221   5.0625e+30       206000   0.00281352  0.349066
     1.5e+06           25        5.175    0.0294452    0.0984381   5.0625e+30       206000   0.00289853  0.436332
     1.5e+06           30        5.175    0.0268581    0.0974463   5.0625e+30       206000   0.00261722  0.523599
     1.5e+06           35        5.175    0.0276348    0.0954541   5.0625e+30       206000   0.00263786  0.610865
     1.5e+06           40        5.175    0.0253721     0.095327   5.0625e+30       206000   0.00241865  0.698132
     1.5e+06           45        5.175    0.0209488    0.0938987   5.0625e+30       206000   0.00196707  0.785398
     1.5e+06            5        5.175    0.0234521    0.0832415   5.0625e+30       206000   0.00195219  0.0872665
     1.5e+06           50        5.175     0.021145    0.0955759   5.0625e+30       206000   0.00202095  0.872665
     1.5e+06           55        5.175    0.0193233    0.0945831   5.0625e+30       206000   0.00182766  0.959931
     1.5e+06           60        5.175    0.0166147    0.0952752   5.0625e+30       206000   0.00158297    1.0472
     1.5e+06           65        5.175    0.0132862    0.0936023   5.0625e+30       206000   0.00124362   1.13446
     1.5e+06           70        5.175    0.0137337    0.0946498   5.0625e+30       206000   0.00129989   1.22173
     1.5e+06           75        5.175    0.0115366    0.0983041   5.0625e+30       206000    0.0011341     1.309
     1.5e+06           80        5.175     0.010358    0.0986936   5.0625e+30       206000   0.00102227   1.39626
     1.5e+06           85        5.175   0.00750737    0.0941228   5.0625e+30       206000  0.000706614   1.48353
     1.5e+06           90        5.175   0.00490062    0.0980725   5.0625e+30       206000  0.000480616    1.5708
     1.5e+06           10        5.796    0.0267988     0.137362   5.0625e+30       206000   0.00368114  0.174533
     1.5e+06           15        5.796    0.0252258     0.135807   5.0625e+30       206000   0.00342586  0.261799
     1.5e+06           20        5.796    0.0273334     0.133756   5.0625e+30       206000   0.00365601  0.349066
     1.5e+06           25        5.796    0.0284664      0.13042   5.0625e+30       206000   0.00371257  0.436332
     1.5e+06           30        5.796    0.0255761     0.129551   5.0625e+30       206000   0.00331341  0.523599
     1.5e+06           35        5.796    0.0259152     0.126989   5.0625e+30       206000   0.00329094  0.610865
     1.5e+06           40        5.796    0.0234999     0.126994   5.0625e+30       206000   0.00298435  0.698132
     1.5e+06           45        5.796    0.0191734     0.125142   5.0625e+30       206000    0.0023994  0.785398
     1.5e+06            5        5.796    0.0236617     0.112618   5.0625e+30       206000   0.00266475  0.0872665
     1.5e+06           50        5.796    0.0194077     0.127332   5.0625e+30       206000   0.00247122  0.872665
     1.5e+06           55        5.796    0.0180573     0.126252   5.0625e+30       206000   0.00227978  0.959931
     1.5e+06           60        5.796    0.0158573      0.12666   5.0625e+30       206000   0.00200848    1.0472
     1.5e+06           65        5.796    0.0128408     0.125558   5.0625e+30       206000   0.00161226   1.13446
     1.5e+06           70        5.796    0.0133521     0.126648   5.0625e+30       206000   0.00169102   1.22173
     1.5e+06           75        5.796    0.0112354     0.131245   5.0625e+30       206000   0.00147459     1.309
     1.5e+06           80        5.796     0.010071     0.132168   5.0625e+30       206000   0.00133106   1.39626
     1.5e+06           85        5.796   0.00724402     0.127164   5.0625e+30       206000   0.00092118   1.48353
     1.5e+06           90        5.796   0.00469932     0.132481   5.0625e+30       206000  0.000622573    1.5708
     1.5e+06           10         6.21    0.0263705     0.147862   5.0625e+30       206000    0.0038992  0.174533
     1.5e+06           15         6.21    0.0247635      0.14669   5.0625e+30       206000   0.00363257  0.261799
     1.5e+06           20         6.21    0.0267044     0.144331   5.0625e+30       206000   0.00385427  0.349066
     1.5e+06           25         6.21    0.0276749     0.141039   5.0625e+30       206000   0.00390323  0.436332
     1.5e+06           30         6.21    0.0247289     0.140364   5.0625e+30       206000   0.00347106  0.523599
     1.5e+06           35         6.21    0.0248244     0.137558   5.0625e+30       206000    0.0034148  0.610865
     1.5e+06           40         6.21    0.0222959     0.137847   5.0625e+30       206000   0.00307343  0.698132
     1.5e+06           45         6.21    0.0180186     0.135895   5.0625e+30       206000   0.00244864  0.785398
     1.5e+06            5         6.21    0.0232889     0.123322   5.0625e+30       206000   0.00287203  0.0872665
     1.5e+06           50         6.21    0.0182336     0.138187   5.0625e+30       206000   0.00251965  0.872665
     1.5e+06           55         6.21     0.017122     0.137172   5.0625e+30       206000   0.00234866  0.959931
     1.5e+06           60         6.21    0.0152029     0.137337   5.0625e+30       206000   0.00208793    1.0472
     1.5e+06           65         6.21    0.0123837     0.136803   5.0625e+30       206000   0.00169413   1.13446
     1.5e+06           70         6.21    0.0128814     0.137804   5.0625e+30       206000   0.00177512   1.22173
     1.5e+06           75         6.21    0.0108155     0.142671   5.0625e+30       206000   0.00154305     1.309
     1.5e+06           80         6.21   0.00969421     0.143866   5.0625e+30       206000   0.00139467   1.39626
     1.5e+06           85         6.21   0.00699635     0.139145   5.0625e+30       206000  0.000973506   1.48353
     1.5e+06           90         6.21   0.00455227     0.144937   5.0625e+30       206000  0.000659792    1.5708
     1.5e+06           10        6.831    0.0257708     0.136206   5.0625e+30       206000   0.00351014  0.174533
     1.5e+06           15        6.831    0.0241234     0.134962   5.0625e+30       206000   0.00325573  0.261799
     1.5e+06           20        6.831    0.0258481     0.133229   5.0625e+30       206000   0.00344371  0.349066
     1.5e+06           25        6.831    0.0266116     0.130124   5.0625e+30       206000    0.0034628  0.436332
     1.5e+06           30        6.831    0.0236032     0.130134   5.0625e+30       206000   0.00307157  0.523599
     1.5e+06           35        6.831    0.0233937     0.127634   5.0625e+30       206000   0.00298583  0.610865
     1.5e+06           40        6.831    0.0207344     0.128121   5.0625e+30       206000   0.00265651  0.698132
     1.5e+06           45        6.831    0.0165369     0.126393   5.0625e+30       206000   0.00209015  0.785398
     1.5e+06            5        6.831    0.0227663     0.115764   5.0625e+30       206000   0.00263552  0.0872665
     1.5e+06           50        6.831    0.0167276     0.128475   5.0625e+30       206000   0.00214908  0.872665
     1.5e+06           55        6.831    0.0159097     0.127665   5.0625e+30       206000   0.00203111  0.959931
     1.5e+06           60        6.831    0.0143435     0.127571   5.0625e+30       206000   0.00182981    1.0472
     1.5e+06           65        6.831     0.011779     0.127904   5.0625e+30       206000   0.00150658   1.13446
     1.5e+06           70        6.831    0.0122582     0.128577   5.0625e+30       206000   0.00157613   1.22173
     1.5e+06           75        6.831    0.0102608     0.132842   5.0625e+30       206000   0.00136306     1.309
     1.5e+06           80        6.831   0.00916781     0.134206   5.0625e+30       206000   0.00123038   1.39626
     1.5e+06           85        6.831   0.00658482      0.13065   5.0625e+30       206000  0.000860306   1.48353
     1.5e+06           90        6.831   0.00427076     0.135899   5.0625e+30       206000  0.000580391    1.5708
     1.5e+06           10        7.659    0.0250602     0.127046   5.0625e+30       206000   0.00318379  0.174533
     1.5e+06           15        7.659    0.0232843     0.125662   5.0625e+30       206000   0.00292596  0.261799
     1.5e+06           20        7.659     0.024578     0.124308   5.0625e+30       206000   0.00305524  0.349066
     1.5e+06           25        7.659    0.0249162     0.121662   5.0625e+30       206000   0.00303135  0.436332
     1.5e+06           30        7.659    0.0219542     0.121872   5.0625e+30       206000    0.0026756  0.523599
     1.5e+06           35        7.659    0.0221424     0.119382   5.0625e+30       206000   0.00264341  0.610865
     1.5e+06           40        7.659    0.0201712     0.120213   5.0625e+30       206000   0.00242484  0.698132
     1.5e+06           45        7.659    0.0165406     0.118851   5.0625e+30       206000   0.00196586  0.785398
     1.5e+06            5        7.659    0.0221545     0.109589   5.0625e+30       206000    0.0024279  0.0872665
     1.5e+06           50        7.659     0.016811      0.12097   5.0625e+30       206000   0.00203362  0.872665
     1.5e+06           55        7.659    0.0156889     0.120416   5.0625e+30       206000   0.00188919  0.959931
     1.5e+06           60        7.659    0.0138162     0.120119   5.0625e+30       206000   0.00165959    1.0472
     1.5e+06           65        7.659    0.0111858     0.121033   5.0625e+30       206000   0.00135385   1.13446
     1.5e+06           70        7.659    0.0115481     0.121564   5.0625e+30       206000   0.00140383   1.22173
     1.5e+06           75        7.659   0.00963183     0.125237   5.0625e+30       206000   0.00120627     1.309
     1.5e+06           80        7.659   0.00856757     0.126725   5.0625e+30       206000   0.00108573   1.39626
     1.5e+06           85        7.659   0.00610591      0.12425   5.0625e+30       206000  0.000758661   1.48353
     1.5e+06           90        7.659   0.00393848     0.128892   5.0625e+30       206000  0.000507636    1.5708
     1.5e+06           10         8.28    0.0245823     0.132719   5.0625e+30       206000   0.00326254  0.174533
     1.5e+06           15         8.28    0.0226786     0.131362   5.0625e+30       206000   0.00297912  0.261799
     1.5e+06           20         8.28    0.0235967     0.130221   5.0625e+30       206000   0.00307278  0.349066
     1.5e+06           25         8.28     0.023569     0.127363   5.0625e+30       206000   0.00300183  0.436332
     1.5e+06           30         8.28    0.0205333     0.127911   5.0625e+30       206000   0.00262644  0.523599
     1.5e+06           35         8.28    0.0206103      0.12536   5.0625e+30       206000   0.00258371  0.610865
     1.5e+06           40         8.28    0.0187724     0.126402   5.0625e+30       206000   0.00237286  0.698132
     1.5e+06           45         8.28    0.0153887     0.125193   5.0625e+30       206000   0.00192656  0.785398
     1.5e+06            5         8.28    0.0217471     0.115279   5.0625e+30       206000   0.00250697  0.0872665
     1.5e+06           50         8.28    0.0156153     0.127365   5.0625e+30       206000   0.00198885  0.872665
     1.5e+06           55         8.28    0.0145307     0.126936   5.0625e+30       206000   0.00184446  0.959931
     1.5e+06           60         8.28    0.0127558     0.126523   5.0625e+30       206000    0.0016139    1.0472
     1.5e+06           65         8.28    0.0103134     0.127883   5.0625e+30       206000   0.00131891   1.13446
     1.5e+06           70         8.28    0.0106625     0.128302   5.0625e+30       206000   0.00136802   1.22173
     1.5e+06           75         8.28   0.00891431     0.131961   5.0625e+30       206000   0.00117634     1.309
     1.5e+06           80         8.28   0.00795619     0.133606   5.0625e+30       206000     0.001063   1.39626
     1.5e+06           85         8.28   0.00570698     0.131568   5.0625e+30       206000  0.000750856   1.48353
     1.5e+06           90         8.28   0.00369835      0.13621   5.0625e+30       206000  0.000503751    1.5708
     1.5e+06           10        8.694    0.0239821     0.136586   5.0625e+30       206000   0.00327561  0.174533
     1.5e+06           15        8.694    0.0220649     0.134883   5.0625e+30       206000   0.00297619  0.261799
     1.5e+06           20        8.694    0.0228318     0.133725   5.0625e+30       206000    0.0030532  0.349066
     1.5e+06           25        8.694    0.0226755     0.131182   5.0625e+30       206000   0.00297462  0.436332
     1.5e+06           30        8.694    0.0196688     0.131878   5.0625e+30       206000   0.00259388  0.523599
     1.5e+06           35        8.694    0.0197055      0.12914   5.0625e+30       206000   0.00254476  0.610865
     1.5e+06           40        8.694    0.0179465     0.130321   5.0625e+30       206000   0.00233881  0.698132
     1.5e+06           45        8.694    0.0147084     0.129219   5.0625e+30       206000    0.0019006  0.785398
     1.5e+06            5        8.694    0.0212217     0.118701   5.0625e+30       206000   0.00251903  0.0872665
     1.5e+06           50        8.694     0.014906     0.131407   5.0625e+30       206000   0.00195876  0.872665
     1.5e+06           55        8.694    0.0138382     0.131069   5.0625e+30       206000   0.00181376  0.959931
     1.5e+06           60        8.694    0.0121168     0.130602   5.0625e+30       206000   0.00158248    1.0472
     1.5e+06           65        8.694   0.00978504     0.132221   5.0625e+30       206000   0.00129379   1.13446
     1.5e+06           70        8.694    0.0101232     0.132582   5.0625e+30       206000   0.00134215   1.22173
     1.5e+06           75        8.694   0.00847513     0.136222   5.0625e+30       206000    0.0011545     1.309
     1.5e+06           80        8.694   0.00758034     0.137952   5.0625e+30       206000   0.00104572   1.39626
     1.5e+06           85        8.694   0.00546045     0.136177   5.0625e+30       206000  0.000743586   1.48353
     1.5e+06           90        8.694   0.00354946     0.140776   5.0625e+30       206000  0.000499677    1.5708
     1.5e+06           10        9.315    0.0230661       0.1332   5.0625e+30       206000   0.00307241  0.174533
     1.5e+06           15        9.315    0.0211525     0.131552   5.0625e+30       206000   0.00278264  0.261799
     1.5e+06           20        9.315    0.0217417      0.13061   5.0625e+30       206000   0.00283967  0.349066
     1.5e+06           25        9.315    0.0214439     0.128404   5.0625e+30       206000   0.00275349  0.436332
     1.5e+06           30        9.315    0.0185019      0.12918   5.0625e+30       206000   0.00239006  0.523599
     1.5e+06           35        9.315    0.0184938     0.126777   5.0625e+30       206000   0.00234459  0.610865
     1.5e+06           40        9.315    0.0168407     0.128041   5.0625e+30       206000    0.0021563  0.698132
     1.5e+06           45        9.315    0.0137978     0.127168   5.0625e+30       206000   0.00175464  0.785398
     1.5e+06            5        9.315    0.0204177     0.116291   5.0625e+30       206000   0.00237439  0.0872665
     1.5e+06           50        9.315     0.013958     0.129319   5.0625e+30       206000   0.00180503  0.872665
     1.5e+06           55        9.315    0.0129154     0.129088   5.0625e+30       206000   0.00166722  0.959931
     1.5e+06           60        9.315    0.0112678     0.128549   5.0625e+30       206000   0.00144846    1.0472
     1.5e+06           65        9.315   0.00908405     0.130441   5.0625e+30       206000   0.00118493   1.13446
     1.5e+06           70        9.315     0.009407     0.130687   5.0625e+30       206000   0.00122938   1.22173
     1.5e+06           75        9.315   0.00789099     0.134037   5.0625e+30       206000   0.00105769     1.309
     1.5e+06           80        9.315    0.0070535      0.13577   5.0625e+30       206000  0.000957657   1.39626
     1.5e+06           85        9.315   0.00505599     0.134429   5.0625e+30       206000  0.000679674   1.48353
     1.5e+06           90        9.315   0.00327279     0.138612   5.0625e+30       206000  0.000453649    1.5708
     1.5e+06           10        9.729    0.0225763     0.120127   5.0625e+30       206000   0.00271204  0.174533
     1.5e+06           15        9.729    0.0206521     0.119329   5.0625e+30       206000   0.00246438  0.261799
     1.5e+06           20        9.729    0.0211202     0.118308   5.0625e+30       206000   0.00249869  0.349066
     1.5e+06           25        9.729    0.0207223     0.116278   5.0625e+30       206000   0.00240955  0.436332
     1.5e+06           30        9.729    0.0178073     0.117311   5.0625e+30       206000     0.002089  0.523599
     1.5e+06           35        9.729    0.0177688      0.11508   5.0625e+30       206000   0.00204483  0.610865
     1.5e+06           40        9.729    0.0161791     0.116262   5.0625e+30       206000   0.00188102  0.698132
     1.5e+06           45        9.729     0.013253      0.11553   5.0625e+30       206000   0.00153112  0.785398
     1.5e+06            5        9.729     0.019989     0.105388   5.0625e+30       206000   0.00210661  0.0872665
     1.5e+06           50        9.729    0.0133917      0.11747   5.0625e+30       206000   0.00157313  0.872665
     1.5e+06           55        9.729    0.0123656     0.117332   5.0625e+30       206000   0.00145088  0.959931
     1.5e+06           60        9.729    0.0107636      0.11681   5.0625e+30       206000    0.0012573    1.0472
     1.5e+06           65        9.729   0.00866828     0.118666   5.0625e+30       206000   0.00102863   1.13446
     1.5e+06           70        9.729    0.0089819     0.118856   5.0625e+30       206000   0.00106755   1.22173
     1.5e+06           75        9.729    0.0075437     0.121771   5.0625e+30       206000  0.000918608     1.309
     1.5e+06           80        9.729   0.00674046     0.123356   5.0625e+30       206000  0.000831479   1.39626
     1.5e+06           85        9.729   0.00481666     0.122341   5.0625e+30       206000  0.000589275   1.48353
     1.5e+06           90        9.729   0.00310963     0.125934   5.0625e+30       206000  0.000391609    1.5708
     1.5e+06           10        10.35    0.0219055     0.101486   5.0625e+30       206000   0.00222311  0.174533
     1.5e+06           15        10.35    0.0200446     0.101131   5.0625e+30       206000   0.00202713  0.261799
     1.5e+06           20        10.35    0.0205118     0.100418   5.0625e+30       206000   0.00205975  0.349066
     1.5e+06           25        10.35    0.0201383    0.0988648   5.0625e+30       206000   0.00199097  0.436332
     1.5e+06           30        10.35    0.0173233    0.0998037   5.0625e+30       206000   0.00172893  0.523599
     1.5e+06           35        10.35      0.01733    0.0979911   5.0625e+30       206000   0.00169819  0.610865
     1.5e+06           40        10.35     0.015825    0.0991299   5.0625e+30       206000   0.00156873  0.698132
     1.5e+06           45        10.35    0.0129915    0.0986519   5.0625e+30       206000   0.00128163  0.785398
     1.5e+06            5        10.35    0.0193945    0.0897699   5.0625e+30       206000   0.00174104  0.0872665
     1.5e+06           50        10.35    0.0130522     0.100272   5.0625e+30       206000   0.00130877  0.872665
     1.5e+06           55        10.35    0.0118854     0.100244   5.0625e+30       206000   0.00119144  0.959931
     1.5e+06           60        10.35    0.0101843    0.0997962   5.0625e+30       206000   0.00101635    1.0472
     1.5e+06           65        10.35    0.0081304     0.101454   5.0625e+30       206000  0.000824858   1.13446
     1.5e+06           70        10.35   0.00840985     0.101572   5.0625e+30       206000  0.000854203   1.22173
     1.5e+06           75        10.35   0.00707566     0.103913   5.0625e+30       206000  0.000735253     1.309
     1.5e+06           80        10.35   0.00631878     0.105262   5.0625e+30       206000   0.00066513   1.39626
     1.5e+06           85        10.35    0.0044955     0.104618   5.0625e+30       206000  0.000470313   1.48353
     1.5e+06           90        10.35   0.00289136     0.107422   5.0625e+30       206000  0.000310594    1.5708
