#   Radius[cm]     Phi[deg]   Energy[keV]     I          Q/I        mu[Gcm3]      Mass[cm]        Q      Phi[rad]
     1.3e+06           85        5.175   0.00766936    -0.176522   3.2955e+30       206000  -0.00135381   1.48353
     1.3e+06           90        5.175   0.00661221    -0.174054   3.2955e+30       206000  -0.00115088    1.5708
     1.3e+06           10        5.796    0.0247286    0.0253616   3.2955e+30       206000  0.000627156  0.174533
     1.3e+06           15        5.796    0.0241111    0.0249976   3.2955e+30       206000  0.000602719  0.261799
     1.3e+06           20        5.796    0.0239126    0.0176165   3.2955e+30       206000  0.000421256  0.349066
     1.3e+06           25        5.796    0.0237322  0.000466066   3.2955e+30       206000  1.10608e-05  0.436332
     1.3e+06           30        5.796    0.0243863   -0.0309498   3.2955e+30       206000 -0.000754751  0.523599
     1.3e+06           35        5.796    0.0228069   -0.0635911   3.2955e+30       206000  -0.00145031  0.610865
     1.3e+06           40        5.796    0.0205578   -0.0967343   3.2955e+30       206000  -0.00198865  0.698132
     1.3e+06           45        5.796    0.0194554    -0.114229   3.2955e+30       206000  -0.00222237  0.785398
     1.3e+06            5        5.796    0.0236617     0.013563   3.2955e+30       206000  0.000320923  0.0872665
     1.3e+06           50        5.796    0.0165922    -0.132423   3.2955e+30       206000  -0.00219719  0.872665
     1.3e+06           55        5.796     0.015304    -0.152605   3.2955e+30       206000  -0.00233547  0.959931
     1.3e+06           60        5.796    0.0150371    -0.159715   3.2955e+30       206000  -0.00240165    1.0472
     1.3e+06           65        5.796    0.0129224    -0.157549   3.2955e+30       206000  -0.00203591   1.13446
     1.3e+06           70        5.796    0.0117097    -0.171072   3.2955e+30       206000   -0.0020032   1.22173
     1.3e+06           75        5.796    0.0105795    -0.174183   3.2955e+30       206000  -0.00184277     1.309
     1.3e+06           80        5.796   0.00768121    -0.180761   3.2955e+30       206000  -0.00138846   1.39626
     1.3e+06           85        5.796    0.0074459    -0.184641   3.2955e+30       206000  -0.00137482   1.48353
     1.3e+06           90        5.796   0.00636309    -0.181258   3.2955e+30       206000  -0.00115336    1.5708
     1.3e+06           10         6.21    0.0243344    0.0257887   3.2955e+30       206000  0.000627554  0.174533
     1.3e+06           15         6.21    0.0236767    0.0260659   3.2955e+30       206000  0.000617156  0.261799
     1.3e+06           20         6.21     0.023379    0.0195907   3.2955e+30       206000  0.000458011  0.349066
     1.3e+06           25         6.21    0.0230935   0.00351308   3.2955e+30       206000  8.11295e-05  0.436332
     1.3e+06           30         6.21    0.0235931   -0.0265009   3.2955e+30       206000 -0.000625239  0.523599
     1.3e+06           35         6.21    0.0219043   -0.0582446   3.2955e+30       206000  -0.00127581  0.610865
     1.3e+06           40         6.21     0.019549   -0.0915397   3.2955e+30       206000  -0.00178951  0.698132
     1.3e+06           45         6.21     0.018323    -0.110358   3.2955e+30       206000  -0.00202209  0.785398
     1.3e+06            5         6.21    0.0232889    0.0136554   3.2955e+30       206000  0.000318019  0.0872665
     1.3e+06           50         6.21    0.0155662     -0.13034   3.2955e+30       206000  -0.00202889  0.872665
     1.3e+06           55         6.21    0.0144551    -0.152462   3.2955e+30       206000  -0.00220385  0.959931
     1.3e+06           60         6.21    0.0143552    -0.161513   3.2955e+30       206000  -0.00231857    1.0472
     1.3e+06           65         6.21    0.0124411    -0.160957   3.2955e+30       206000  -0.00200249   1.13446
     1.3e+06           70         6.21    0.0113069    -0.175608   3.2955e+30       206000  -0.00198558   1.22173
     1.3e+06           75         6.21    0.0101992    -0.179775   3.2955e+30       206000  -0.00183355     1.309
     1.3e+06           80         6.21   0.00738709    -0.186422   3.2955e+30       206000  -0.00137711   1.39626
     1.3e+06           85         6.21   0.00717027     -0.19005   3.2955e+30       206000  -0.00136271   1.48353
     1.3e+06           90         6.21   0.00615348    -0.185981   3.2955e+30       206000  -0.00114443    1.5708
     1.3e+06           10        6.831    0.0237824     0.026398   3.2955e+30       206000  0.000627809  0.174533
     1.3e+06           15        6.831    0.0230746     0.027792   3.2955e+30       206000  0.000641289  0.261799
     1.3e+06           20        6.831    0.0226508    0.0225143   3.2955e+30       206000  0.000509968  0.349066
     1.3e+06           25        6.831    0.0222335   0.00809195   3.2955e+30       206000  0.000179913  0.436332
     1.3e+06           30        6.831     0.022538   -0.0196755   3.2955e+30       206000 -0.000443447  0.523599
     1.3e+06           35        6.831    0.0207164   -0.0500206   3.2955e+30       206000  -0.00103625  0.610865
     1.3e+06           40        6.831    0.0182369   -0.0835124   3.2955e+30       206000  -0.00152301  0.698132
     1.3e+06           45        6.831    0.0168669    -0.104359   3.2955e+30       206000  -0.00176021  0.785398
     1.3e+06            5        6.831    0.0227663    0.0137842   3.2955e+30       206000  0.000313816  0.0872665
     1.3e+06           50        6.831    0.0142522     -0.12725   3.2955e+30       206000  -0.00181359  0.872665
     1.3e+06           55        6.831    0.0133594    -0.152132   3.2955e+30       206000   -0.0020324  0.959931
     1.3e+06           60        6.831    0.0134643    -0.164268   3.2955e+30       206000  -0.00221174    1.0472
     1.3e+06           65        6.831    0.0118057    -0.166152   3.2955e+30       206000  -0.00196155   1.13446
     1.3e+06           70        6.831    0.0107729    -0.182586   3.2955e+30       206000  -0.00196698   1.22173
     1.3e+06           75        6.831   0.00969598    -0.188148   3.2955e+30       206000  -0.00182428     1.309
     1.3e+06           80        6.831   0.00699907    -0.194938   3.2955e+30       206000  -0.00136439   1.39626
     1.3e+06           85        6.831   0.00677006    -0.198138   3.2955e+30       206000  -0.00134141   1.48353
     1.3e+06           90        6.831   0.00578344    -0.193001   3.2955e+30       206000  -0.00111621    1.5708
     1.3e+06           10        7.659    0.0231297    0.0269627   3.2955e+30       206000   0.00062364  0.174533
     1.3e+06           15        7.659    0.0222944    0.0302347   3.2955e+30       206000  0.000674064  0.261799
     1.3e+06           20        7.659    0.0215859    0.0264762   3.2955e+30       206000  0.000571513  0.349066
     1.3e+06           25        7.659    0.0208768     0.014334   3.2955e+30       206000  0.000299248  0.436332
     1.3e+06           30        7.659    0.0209681   -0.0106011   3.2955e+30       206000 -0.000222284  0.523599
     1.3e+06           35        7.659    0.0194849   -0.0391624   3.2955e+30       206000 -0.000763077  0.610865
     1.3e+06           40        7.659    0.0176264   -0.0728125   3.2955e+30       206000  -0.00128342  0.698132
     1.3e+06           45        7.659    0.0167616    -0.096072   3.2955e+30       206000  -0.00161032  0.785398
     1.3e+06            5        7.659    0.0221545    0.0139277   3.2955e+30       206000  0.000308562  0.0872665
     1.3e+06           50        7.659    0.0143617    -0.123136   3.2955e+30       206000  -0.00176843  0.872665
     1.3e+06           55        7.659     0.013283    -0.151396   3.2955e+30       206000  -0.00201099  0.959931
     1.3e+06           60        7.659    0.0130883    -0.167826   3.2955e+30       206000  -0.00219656    1.0472
     1.3e+06           65        7.659    0.0112616     -0.17325   3.2955e+30       206000  -0.00195108   1.13446
     1.3e+06           70        7.659    0.0101633    -0.191922   3.2955e+30       206000  -0.00195056   1.22173
     1.3e+06           75        7.659   0.00912356    -0.199267   3.2955e+30       206000  -0.00181802     1.309
     1.3e+06           80        7.659   0.00655992    -0.206319   3.2955e+30       206000  -0.00135344   1.39626
     1.3e+06           85        7.659   0.00631173    -0.208865   3.2955e+30       206000   -0.0013183   1.48353
     1.3e+06           90        7.659   0.00535004    -0.202127   3.2955e+30       206000  -0.00108139    1.5708
     1.3e+06           10         8.28    0.0226916    0.0275301   3.2955e+30       206000  0.000624701  0.174533
     1.3e+06           15         8.28    0.0217353    0.0319968   3.2955e+30       206000   0.00069546  0.261799
     1.3e+06           20         8.28    0.0207686    0.0294378   3.2955e+30       206000  0.000611382  0.349066
     1.3e+06           25         8.28    0.0198022    0.0190583   3.2955e+30       206000  0.000377398  0.436332
     1.3e+06           30         8.28     0.019631  -0.00358671   3.2955e+30       206000 -7.04105e-05  0.523599
     1.3e+06           35         8.28    0.0181483   -0.0305763   3.2955e+30       206000 -0.000554906  0.610865
     1.3e+06           40         8.28    0.0164045   -0.0643478   3.2955e+30       206000   -0.0010556  0.698132
     1.3e+06           45         8.28    0.0155966   -0.0896011   3.2955e+30       206000  -0.00139747  0.785398
     1.3e+06            5         8.28    0.0217471    0.0139989   3.2955e+30       206000  0.000304435  0.0872665
     1.3e+06           50         8.28    0.0133476    -0.119777   3.2955e+30       206000  -0.00159874  0.872665
     1.3e+06           55         8.28    0.0123163    -0.150683   3.2955e+30       206000  -0.00185585  0.959931
     1.3e+06           60         8.28    0.0120984    -0.170339   3.2955e+30       206000  -0.00206083    1.0472
     1.3e+06           65         8.28    0.0103865    -0.178515   3.2955e+30       206000  -0.00185415   1.13446
     1.3e+06           70         8.28    0.0093751    -0.198985   3.2955e+30       206000   -0.0018655   1.22173
     1.3e+06           75         8.28   0.00843046    -0.207603   3.2955e+30       206000  -0.00175019     1.309
     1.3e+06           80         8.28   0.00607743    -0.214756   3.2955e+30       206000  -0.00130517   1.39626
     1.3e+06           85         8.28   0.00587236    -0.216769   3.2955e+30       206000  -0.00127295   1.48353
     1.3e+06           90         8.28   0.00501062    -0.208706   3.2955e+30       206000  -0.00104575    1.5708
     1.3e+06           10        8.694    0.0221386    0.0280027   3.2955e+30       206000  0.000619942  0.174533
     1.3e+06           15        8.694    0.0211549    0.0331531   3.2955e+30       206000  0.000701353  0.261799
     1.3e+06           20        8.694     0.020112     0.031436   3.2955e+30       206000  0.000632241  0.349066
     1.3e+06           25        8.694    0.0190715     0.022218   3.2955e+30       206000  0.000423732  0.436332
     1.3e+06           30        8.694    0.0188118   0.00110384   3.2955e+30       206000  2.07652e-05  0.523599
     1.3e+06           35        8.694     0.017356   -0.0247585   3.2955e+30       206000 -0.000429707  0.610865
     1.3e+06           40        8.694    0.0156832   -0.0585503   3.2955e+30       206000 -0.000918255  0.698132
     1.3e+06           45        8.694    0.0149088    -0.085157   3.2955e+30       206000  -0.00126959  0.785398
     1.3e+06            5        8.694    0.0212217      0.01402   3.2955e+30       206000  0.000297528  0.0872665
     1.3e+06           50        8.694     0.012747    -0.117419   3.2955e+30       206000  -0.00149674  0.872665
     1.3e+06           55        8.694      0.01174     -0.15015   3.2955e+30       206000  -0.00176275  0.959931
     1.3e+06           60        8.694    0.0115036    -0.171977   3.2955e+30       206000  -0.00197835    1.0472
     1.3e+06           65        8.694    0.0098575    -0.182005   3.2955e+30       206000  -0.00179411   1.13446
     1.3e+06           70        8.694   0.00889598    -0.203663   3.2955e+30       206000  -0.00181178   1.22173
     1.3e+06           75        8.694   0.00800766    -0.213119   3.2955e+30       206000  -0.00170658     1.309
     1.3e+06           80        8.694   0.00578146    -0.220383   3.2955e+30       206000  -0.00127414   1.39626
     1.3e+06           85        8.694   0.00560168     -0.22198   3.2955e+30       206000  -0.00124346   1.48353
     1.3e+06           90        8.694   0.00480056     -0.21298   3.2955e+30       206000  -0.00102242    1.5708
     1.3e+06           10        9.315    0.0212943    0.0285792   3.2955e+30       206000  0.000608575  0.174533
     1.3e+06           15        9.315    0.0202892    0.0349384   3.2955e+30       206000  0.000708871  0.261799
     1.3e+06           20        9.315    0.0191709    0.0344963   3.2955e+30       206000  0.000661326  0.349066
     1.3e+06           25        9.315    0.0180586    0.0269487   3.2955e+30       206000  0.000486658  0.436332
     1.3e+06           30        9.315    0.0177042   0.00821732   3.2955e+30       206000  0.000145481  0.523599
     1.3e+06           35        9.315    0.0162939   -0.0159001   3.2955e+30       206000 -0.000259075  0.610865
     1.3e+06           40        9.315    0.0147173   -0.0497472   3.2955e+30       206000 -0.000732143  0.698132
     1.3e+06           45        9.315     0.013988   -0.0782691   3.2955e+30       206000  -0.00109483  0.785398
     1.3e+06            5        9.315    0.0204177    0.0140119   3.2955e+30       206000  0.000286091  0.0872665
     1.3e+06           50        9.315    0.0119438    -0.113782   3.2955e+30       206000    -0.001359  0.872665
     1.3e+06           55        9.315    0.0109711    -0.149209   3.2955e+30       206000  -0.00163698  0.959931
     1.3e+06           60        9.315    0.0107124    -0.174436   3.2955e+30       206000  -0.00186864    1.0472
     1.3e+06           65        9.315   0.00915532    -0.187221   3.2955e+30       206000  -0.00171406   1.13446
     1.3e+06           70        9.315   0.00826018    -0.210676   3.2955e+30       206000  -0.00174023   1.22173
     1.3e+06           75        9.315   0.00744594    -0.221294   3.2955e+30       206000  -0.00164774     1.309
     1.3e+06           80        9.315   0.00538751    -0.228751   3.2955e+30       206000   -0.0012324   1.39626
     1.3e+06           85        9.315   0.00520812    -0.229717   3.2955e+30       206000   -0.0011964   1.48353
     1.3e+06           90        9.315   0.00443693    -0.219325   3.2955e+30       206000  -0.00097313    1.5708
     1.3e+06           10        9.729    0.0208432    0.0291201   3.2955e+30       206000  0.000606955  0.174533
     1.3e+06           15        9.729    0.0198159    0.0360216   3.2955e+30       206000  0.000713802  0.261799
     1.3e+06           20        9.729    0.0186371    0.0364587   3.2955e+30       206000  0.000679483  0.349066
     1.3e+06           25        9.729    0.0174676    0.0301543   3.2955e+30       206000  0.000526725  0.436332
     1.3e+06           30        9.729    0.0170458    0.0130081   3.2955e+30       206000  0.000221733  0.523599
     1.3e+06           35        9.729    0.0156587  -0.00989702   3.2955e+30       206000 -0.000154975  0.610865
     1.3e+06           40        9.729    0.0141393   -0.0437245   3.2955e+30       206000 -0.000618235  0.698132
     1.3e+06           45        9.729    0.0134371   -0.0735539   3.2955e+30       206000 -0.000988351  0.785398
     1.3e+06            5        9.729     0.019989    0.0139703   3.2955e+30       206000  0.000279252  0.0872665
     1.3e+06           50        9.729    0.0114639    -0.111314   3.2955e+30       206000  -0.00127609  0.872665
     1.3e+06           55        9.729    0.0105125    -0.148513   3.2955e+30       206000  -0.00156125  0.959931
     1.3e+06           60        9.729     0.010242     -0.17593   3.2955e+30       206000  -0.00180188    1.0472
     1.3e+06           65        9.729    0.0087387     -0.19066   3.2955e+30       206000  -0.00166612   1.13446
     1.3e+06           70        9.729   0.00788303    -0.215314   3.2955e+30       206000  -0.00169733   1.22173
     1.3e+06           75        9.729   0.00711234    -0.226704   3.2955e+30       206000   -0.0016124     1.309
     1.3e+06           80        9.729   0.00515313      -0.2343   3.2955e+30       206000  -0.00120738   1.39626
     1.3e+06           85        9.729   0.00497443    -0.234812   3.2955e+30       206000  -0.00116805   1.48353
     1.3e+06           90        9.729   0.00422207    -0.223461   3.2955e+30       206000 -0.000943468    1.5708
     1.3e+06           10        10.35    0.0202237    0.0307274   3.2955e+30       206000  0.000621421  0.174533
     1.3e+06           15        10.35    0.0192322    0.0383985   3.2955e+30       206000  0.000738487  0.261799
     1.3e+06           20        10.35    0.0180984    0.0396257   3.2955e+30       206000  0.000717163  0.349066
     1.3e+06           25        10.35    0.0169734    0.0349843   3.2955e+30       206000  0.000593802  0.436332
     1.3e+06           30        10.35    0.0165802    0.0199057   3.2955e+30       206000  0.000330041  0.523599
     1.3e+06           35        10.35    0.0152605  -0.00108115   3.2955e+30       206000 -1.64989e-05  0.610865
     1.3e+06           40        10.35    0.0138204   -0.0335769   3.2955e+30       206000 -0.000464045  0.698132
     1.3e+06           45        10.35    0.0131692    -0.063774   3.2955e+30       206000  -0.00083985  0.785398
     1.3e+06            5        10.35    0.0193945    0.0148864   3.2955e+30       206000  0.000288715  0.0872665
     1.3e+06           50        10.35    0.0112016    -0.102322   3.2955e+30       206000  -0.00114617  0.872665
     1.3e+06           55        10.35    0.0101599    -0.139808   3.2955e+30       206000  -0.00142043  0.959931
     1.3e+06           60        10.35   0.00974984    -0.168734   3.2955e+30       206000  -0.00164513    1.0472
     1.3e+06           65        10.35   0.00821775    -0.185359   3.2955e+30       206000  -0.00152324   1.13446
     1.3e+06           70        10.35    0.0073758    -0.210597   3.2955e+30       206000  -0.00155332   1.22173
     1.3e+06           75        10.35   0.00666319     -0.22254   3.2955e+30       206000  -0.00148282     1.309
