READ SERR 1
@model80.pco
!
0.106617332 6.61733234E-3 0 0 0
0.120727777 7.49311456E-3 0 0 0
0.136705697 8.48480314E-3 0 0 0
0.154798239 9.60773788E-3 0 0 0
0.175285265 1.08792903E-2 5.67855183E-40 5.63474724E-40 4.380459E-42
0.198483691 1.2319128E-2 1.00677073E-28 1.00029485E-28 6.47589242E-31
0.224752337 1.39495227E-2 1.02136029E-20 1.01585041E-20 5.50981477E-23
0.254497558 1.57956965E-2 4.22080541E-15 4.2016036E-15 1.92022104E-17
0.288179457 1.78862028E-2 1.50799252E-11 1.50216731E-11 5.82517636E-14
0.326319039 2.02533826E-2 4.51427828E-9 4.49934179E-9 1.49362276E-11
0.36950627 2.29338501E-2 5.70940131E-7 5.69307304E-7 1.63284852E-9
0.418409199 2.59690676E-2 1.44932892E-5 1.44570822E-5 3.62069876E-8
0.473784238 2.94059869E-2 1.44353471E-4 1.44034406E-4 3.19072313E-7
0.536487997 3.32977697E-2 2.76580307E-4 2.76031555E-4 5.4874306E-7
0.60749042 3.77046205E-2 4.15046758E-4 4.14295384E-4 7.51381663E-7
0.687889695 4.2694699E-2 1.43645029E-3 1.43403176E-3 2.41844214E-6
0.778929591 4.83452007E-2 3.56790004E-3 3.56219104E-3 5.70899783E-6
0.882018328 5.47435246E-2 7.21789198E-3 7.20663881E-3 1.12532562E-5
0.998750508 6.1988648E-2 1.18976841E-2 1.18790921E-2 1.85921817E-5
1.13093185 7.01926351E-2 1.88736487E-2 1.88431442E-2 3.05058566E-5
1.28060687 7.94823989E-2 2.49444395E-2 2.4901215E-2 4.32243505E-5
1.45009089 9.00016278E-2 2.90236343E-2 2.89675165E-2 5.61178203E-5
1.64200556 0.101913042 3.09448745E-2 3.08751799E-2 6.9694659E-5
1.85931945 0.115400888 2.94553619E-2 2.93743834E-2 8.09795238E-5
2.10539412 0.130673811 2.57682502E-2 2.56773438E-2 9.09068258E-5
2.38403606 0.147968054 2.10503507E-2 2.09500529E-2 1.0029797E-4
2.69955516 0.16755113 1.60035379E-2 1.58951469E-2 1.08391898E-4
3.05683231 0.189725965 1.14674065E-2 1.13515221E-2 1.15884322E-4
3.46139383 0.214835554 7.78449001E-3 7.66199874E-3 1.22491067E-4
3.91949773 0.243268326 5.05956216E-3 4.93110018E-3 1.28461776E-4
4.43823004 0.275464058 3.19546438E-3 3.06154089E-3 1.3392359E-4
5.02561522 0.311920822 1.99617376E-3 1.85708923E-3 1.3908447E-4
5.6907382 0.353202492 1.24826457E-3 1.10427802E-3 1.43986617E-4
6.44388866 0.399947673 7.9664553E-4 6.47909765E-4 1.48735766E-4
7.29671574 0.452879399 5.28292847E-4 3.75512551E-4 1.52780311E-4
8.26241112 0.512816489 3.72490991E-4 2.1557232E-4 1.56918672E-4
9.35591412 0.580686033 2.84701644E-4 1.2284673E-4 1.61854899E-4
10.5941381 0.657537878 2.36060514E-4 6.92627946E-5 1.66797705E-4
11.9962368 0.744560778 2.103351E-4 3.85788335E-5 1.71756255E-4
13.5838985 0.843100905 1.97848552E-4 2.10863473E-5 1.76762216E-4
15.3816814 0.954682529 1.93165732E-4 1.13251936E-5 1.81840529E-4
17.4173965 1.08103156 1.92995954E-4 5.9853719E-6 1.87010577E-4
19.7225304 1.2241025 1.95365355E-4 3.0769977E-6 1.92288368E-4
22.3327408 1.38610828 1.99222923E-4 1.53661472E-6 1.97686313E-4
25.2884045 1.56955504 2.03961084E-4 7.46058333E-7 2.03215022E-4
28.6352386 1.77728045 2.09231643E-4 3.48416052E-7 2.08883226E-4
32.4250183 2.01249766 2.14853906E-4 1.55017105E-7 2.14698899E-4
36.7163582 2.27884483 2.2073416E-4 6.56725163E-8 2.20668488E-4
41.5756454 2.58044243 2.26824734E-4 2.62909943E-8 2.26798438E-4
47.0780449 2.92195535 2.33104336E-4 9.71524372E-9 2.33094615E-4
