#   Radius[cm]     Phi[deg]   Energy[keV]     I          Q/I        mu[Gcm3]      Mass[cm]        Q      Phi[rad]
      900000           50        3.726    0.0215267    0.0320919   1.0935e+30       206000  0.000690832  0.872665
      900000           55        3.726    0.0191775    0.0367117   1.0935e+30       206000  0.000704039  0.959931
      900000           60        3.726    0.0161213    0.0446994   1.0935e+30       206000  0.000720613    1.0472
      900000           65        3.726    0.0155878    0.0521457   1.0935e+30       206000  0.000812838   1.13446
      900000           70        3.726    0.0118693    0.0600849   1.0935e+30       206000  0.000713165   1.22173
      900000           75        3.726    0.0125569    0.0604394   1.0935e+30       206000   0.00075893     1.309
      900000           80        3.726    0.0121249    0.0714283   1.0935e+30       206000  0.000866064   1.39626
      900000           85        3.726    0.0107779    0.0715359   1.0935e+30       206000  0.000771006   1.48353
      900000           90        3.726   0.00946774    0.0694669   1.0935e+30       206000  0.000657695    1.5708
      900000           10         4.14    0.0224703     0.025697   1.0935e+30       206000  0.000577419  0.174533
      900000           15         4.14    0.0204563    0.0300283   1.0935e+30       206000  0.000614269  0.261799
      900000           20         4.14     0.025212    0.0353292   1.0935e+30       206000   0.00089072  0.349066
      900000           25         4.14    0.0240106    0.0359538   1.0935e+30       206000  0.000863271  0.436332
      900000           30         4.14    0.0270631    0.0252174   1.0935e+30       206000  0.000682462  0.523599
      900000           35         4.14    0.0251199   0.00911522   1.0935e+30       206000  0.000228973  0.610865
      900000           40         4.14    0.0261097  -0.00361074   1.0935e+30       206000 -9.42753e-05  0.698132
      900000           45         4.14     0.023472    -0.012701   1.0935e+30       206000 -0.000298119  0.785398
      900000            5         4.14    0.0236529     0.012027   1.0935e+30       206000  0.000284473  0.0872665
      900000           50         4.14     0.022355   -0.0172373   1.0935e+30       206000 -0.000385339  0.872665
      900000           55         4.14    0.0201285   -0.0169598   1.0935e+30       206000 -0.000341375  0.959931
      900000           60         4.14     0.016996   -0.0155818   1.0935e+30       206000 -0.000264827    1.0472
      900000           65         4.14    0.0164334   -0.0117794   1.0935e+30       206000 -0.000193576   1.13446
      900000           70         4.14    0.0125102  -0.00750159   1.0935e+30       206000 -9.38467e-05   1.22173
      900000           75         4.14     0.013227  -0.00424018   1.0935e+30       206000 -5.60847e-05     1.309
      900000           80         4.14    0.0127512  -0.00187574   1.0935e+30       206000 -2.39178e-05   1.39626
      900000           85         4.14    0.0113102 -0.000913794   1.0935e+30       206000 -1.03352e-05   1.48353
      900000           90         4.14   0.00991143  -0.00121947   1.0935e+30       206000 -1.20867e-05    1.5708
      900000           10        4.554    0.0224715    0.0245272   1.0935e+30       206000  0.000551163  0.174533
      900000           15        4.554    0.0204256    0.0269272   1.0935e+30       206000  0.000550005  0.261799
      900000           20        4.554    0.0250698    0.0273718   1.0935e+30       206000  0.000686204  0.349066
      900000           25        4.554    0.0237561    0.0228162   1.0935e+30       206000  0.000542025  0.436332
      900000           30        4.554    0.0266208   0.00599341   1.0935e+30       206000  0.000159549  0.523599
      900000           35        4.554    0.0247043   -0.0175605   1.0935e+30       206000 -0.000433819  0.610865
      900000           40        4.554    0.0259747   -0.0391855   1.0935e+30       206000  -0.00101783  0.698132
      900000           45        4.554    0.0237932   -0.0558433   1.0935e+30       206000  -0.00132869  0.785398
      900000            5        4.554    0.0236542    0.0121863   1.0935e+30       206000  0.000288257  0.0872665
      900000           50        4.554    0.0230841   -0.0674889   1.0935e+30       206000  -0.00155792  0.872665
      900000           55        4.554    0.0210226   -0.0715844   1.0935e+30       206000  -0.00150489  0.959931
      900000           60        4.554     0.017725   -0.0770444   1.0935e+30       206000  -0.00136561    1.0472
      900000           65        4.554    0.0169327   -0.0767923   1.0935e+30       206000   -0.0013003   1.13446
      900000           70        4.554    0.0127369   -0.0762736   1.0935e+30       206000 -0.000971491   1.22173
