#   Radius[cm]     Phi[deg]   Energy[keV]     I          Q/I        mu[Gcm3]      Mass[cm]        Q      Phi[rad]
     1.1e+06           25        3.105    0.0216164    -0.149927   1.9965e+30       206000  -0.00324089  0.436332
     1.1e+06           30        3.105    0.0232787     -0.14938   1.9965e+30       206000  -0.00347738  0.523599
     1.1e+06           35        3.105    0.0213701    -0.148156   1.9965e+30       206000  -0.00316612  0.610865
     1.1e+06           40        3.105    0.0203904    -0.147413   1.9965e+30       206000  -0.00300581  0.698132
     1.1e+06           45        3.105    0.0180651    -0.134444   1.9965e+30       206000  -0.00242875  0.785398
     1.1e+06            5        3.105    0.0198032    -0.111077   1.9965e+30       206000  -0.00219968  0.0872665
     1.1e+06           50        3.105    0.0160638    -0.138886   1.9965e+30       206000  -0.00223103  0.872665
     1.1e+06           55        3.105    0.0145003    -0.145942   1.9965e+30       206000   -0.0021162  0.959931
     1.1e+06           60        3.105    0.0131354    -0.142234   1.9965e+30       206000   -0.0018683    1.0472
     1.1e+06           65        3.105    0.0118208    -0.137929   1.9965e+30       206000  -0.00163043   1.13446
     1.1e+06           70        3.105    0.0123635    -0.142386   1.9965e+30       206000  -0.00176039   1.22173
     1.1e+06           75        3.105     0.010275    -0.148845   1.9965e+30       206000  -0.00152938     1.309
     1.1e+06           80        3.105   0.00736841    -0.153706   1.9965e+30       206000  -0.00113257   1.39626
     1.1e+06           85        3.105   0.00711976    -0.154381   1.9965e+30       206000  -0.00109915   1.48353
     1.1e+06           90        3.105   0.00694682    -0.154944   1.9965e+30       206000  -0.00107637    1.5708
     1.1e+06           10        3.726    0.0236164   -0.0887345   1.9965e+30       206000  -0.00209559  0.174533
     1.1e+06           15        3.726    0.0219644   -0.0912158   1.9965e+30       206000   -0.0020035  0.261799
     1.1e+06           20        3.726    0.0256751   -0.0896331   1.9965e+30       206000  -0.00230134  0.349066
     1.1e+06           25        3.726    0.0248864   -0.0841416   1.9965e+30       206000  -0.00209399  0.436332
     1.1e+06           30        3.726    0.0264238   -0.0838465   1.9965e+30       206000  -0.00221555  0.523599
     1.1e+06           35        3.726    0.0239685   -0.0829717   1.9965e+30       206000  -0.00198871  0.610865
     1.1e+06           40        3.726    0.0226725   -0.0827897   1.9965e+30       206000  -0.00187705  0.698132
     1.1e+06           45        3.726    0.0199029   -0.0755527   1.9965e+30       206000  -0.00150372  0.785398
     1.1e+06            5        3.726    0.0235697   -0.0643854   1.9965e+30       206000  -0.00151754  0.0872665
     1.1e+06           50        3.726    0.0175483    -0.077253   1.9965e+30       206000  -0.00135566  0.872665
     1.1e+06           55        3.726    0.0157378   -0.0814803   1.9965e+30       206000  -0.00128232  0.959931
     1.1e+06           60        3.726    0.0141708   -0.0793843   1.9965e+30       206000  -0.00112494    1.0472
     1.1e+06           65        3.726     0.012673   -0.0769069   1.9965e+30       206000 -0.000974638   1.13446
     1.1e+06           70        3.726    0.0132073   -0.0799251   1.9965e+30       206000   -0.0010556   1.22173
     1.1e+06           75        3.726    0.0109725   -0.0834427   1.9965e+30       206000 -0.000915572     1.309
     1.1e+06           80        3.726   0.00788468   -0.0860271   1.9965e+30       206000 -0.000678296   1.39626
     1.1e+06           85        3.726   0.00763049   -0.0866422   1.9965e+30       206000 -0.000661122   1.48353
     1.1e+06           90        3.726   0.00744599   -0.0870963   1.9965e+30       206000 -0.000648519    1.5708
     1.1e+06           10         4.14    0.0236987   -0.0347169   1.9965e+30       206000 -0.000822743  0.174533
     1.1e+06           15         4.14    0.0220279   -0.0356352   1.9965e+30       206000 -0.000784969  0.261799
     1.1e+06           20         4.14    0.0257092   -0.0348455   1.9965e+30       206000 -0.000895851  0.349066
     1.1e+06           25         4.14     0.024879   -0.0326189   1.9965e+30       206000 -0.000811524  0.436332
     1.1e+06           30         4.14    0.0263907    -0.032704   1.9965e+30       206000 -0.000863081  0.523599
     1.1e+06           35         4.14    0.0240752   -0.0322977   1.9965e+30       206000 -0.000777573  0.610865
     1.1e+06           40         4.14    0.0230778   -0.0323082   1.9965e+30       206000 -0.000745604  0.698132
     1.1e+06           45         4.14     0.020591   -0.0294916   1.9965e+30       206000 -0.000607262  0.785398
     1.1e+06            5         4.14    0.0236529   -0.0254596   1.9965e+30       206000 -0.000602195  0.0872665
     1.1e+06           50         4.14    0.0183998    -0.030032   1.9965e+30       206000 -0.000552583  0.872665
     1.1e+06           55         4.14    0.0165904   -0.0317004   1.9965e+30       206000 -0.000525921  0.959931
     1.1e+06           60         4.14    0.0149395   -0.0309057   1.9965e+30       206000 -0.000461715    1.0472
     1.1e+06           65         4.14    0.0133562   -0.0299265   1.9965e+30       206000 -0.000399706   1.13446
     1.1e+06           70         4.14    0.0139081   -0.0312407   1.9965e+30       206000 -0.000434499   1.22173
     1.1e+06           75         4.14    0.0115355   -0.0325673   1.9965e+30       206000  -0.00037568     1.309
     1.1e+06           80         4.14   0.00826435   -0.0335331   1.9965e+30       206000 -0.000277129   1.39626
     1.1e+06           85         4.14   0.00797957   -0.0338175   1.9965e+30       206000 -0.000269849   1.48353
     1.1e+06           90         4.14   0.00775863    -0.034028   1.9965e+30       206000 -0.000264011    1.5708
     1.1e+06           10        4.554    0.0236958    0.0345466   1.9965e+30       206000   0.00081861  0.174533
     1.1e+06           15        4.554    0.0219814    0.0352044   1.9965e+30       206000  0.000773844  0.261799
     1.1e+06           20        4.554    0.0255198    0.0346458   1.9965e+30       206000  0.000884154  0.349066
     1.1e+06           25        4.554    0.0245594    0.0324758   1.9965e+30       206000  0.000797586  0.436332
     1.1e+06           30        4.554    0.0259332    0.0326157   1.9965e+30       206000   0.00084583  0.523599
     1.1e+06           35        4.554    0.0237916    0.0322351   1.9965e+30       206000  0.000766925  0.610865
     1.1e+06           40        4.554    0.0232059     0.032255   1.9965e+30       206000  0.000748508  0.698132
     1.1e+06           45        4.554    0.0211568     0.029457   1.9965e+30       206000  0.000623217  0.785398
     1.1e+06            5        4.554    0.0236542    0.0256487   1.9965e+30       206000  0.000606699  0.0872665
     1.1e+06           50        4.554    0.0192051     0.029887   1.9965e+30       206000  0.000573983  0.872665
     1.1e+06           55        4.554     0.017312    0.0316187   1.9965e+30       206000  0.000547385  0.959931
     1.1e+06           60        4.554    0.0153934    0.0308181   1.9965e+30       206000  0.000474394    1.0472
     1.1e+06           65        4.554     0.013572    0.0298811   1.9965e+30       206000  0.000405544   1.13446
     1.1e+06           70        4.554     0.014051    0.0312393   1.9965e+30       206000  0.000438945   1.22173
     1.1e+06           75        4.554     0.011712    0.0325441   1.9965e+30       206000  0.000381156     1.309
     1.1e+06           80        4.554   0.00852047    0.0334576   1.9965e+30       206000  0.000285074   1.39626
     1.1e+06           85        4.554   0.00832382    0.0337951   1.9965e+30       206000  0.000281304   1.48353
     1.1e+06           90        4.554   0.00811248    0.0340235   1.9965e+30       206000  0.000276015    1.5708
     1.1e+06           10        5.175    0.0234896    0.0990432   1.9965e+30       206000   0.00232648  0.174533
     1.1e+06           15        5.175    0.0217489      0.10168   1.9965e+30       206000   0.00221143  0.261799
     1.1e+06           20        5.175    0.0251231    0.0995916   1.9965e+30       206000   0.00250205  0.349066
     1.1e+06           25        5.175    0.0240504    0.0939601   1.9965e+30       206000   0.00225978  0.436332
     1.1e+06           30        5.175    0.0252565    0.0945156   1.9965e+30       206000   0.00238714  0.523599
     1.1e+06           35        5.175    0.0230153    0.0935531   1.9965e+30       206000   0.00215315  0.610865
     1.1e+06           40        5.175    0.0222769    0.0939185   1.9965e+30       206000   0.00209222  0.698132
     1.1e+06           45        5.175    0.0201315    0.0859735   1.9965e+30       206000   0.00173078  0.785398
     1.1e+06            5        5.175    0.0234521    0.0754647   1.9965e+30       206000   0.00176981  0.0872665
     1.1e+06           50        5.175    0.0181812    0.0866586   1.9965e+30       206000   0.00157556  0.872665
     1.1e+06           55        5.175     0.016472    0.0919045   1.9965e+30       206000   0.00151385  0.959931
     1.1e+06           60        5.175    0.0148494    0.0896686   1.9965e+30       206000   0.00133153    1.0472
     1.1e+06           65        5.175    0.0132904    0.0868589   1.9965e+30       206000   0.00115439   1.13446
     1.1e+06           70        5.175    0.0138901    0.0913078   1.9965e+30       206000   0.00126828   1.22173
     1.1e+06           75        5.175    0.0116119    0.0948495   1.9965e+30       206000   0.00110139     1.309
     1.1e+06           80        5.175   0.00844005    0.0972974   1.9965e+30       206000  0.000821195   1.39626
     1.1e+06           85        5.175   0.00823955    0.0984477   1.9965e+30       206000  0.000811165   1.48353
     1.1e+06           90        5.175   0.00801797    0.0991925   1.9965e+30       206000  0.000795322    1.5708
     1.1e+06           10        5.796    0.0236883     0.129973   1.9965e+30       206000   0.00307883  0.174533
     1.1e+06           15        5.796    0.0218136      0.13448   1.9965e+30       206000   0.00293349  0.261799
     1.1e+06           20        5.796    0.0248349     0.132194   1.9965e+30       206000   0.00328303  0.349066
     1.1e+06           25        5.796    0.0234146     0.124531   1.9965e+30       206000   0.00291584  0.436332
     1.1e+06           30        5.796    0.0242124     0.125485   1.9965e+30       206000   0.00303829  0.523599
     1.1e+06           35        5.796    0.0217472     0.124463   1.9965e+30       206000   0.00270672  0.610865
     1.1e+06           40        5.796    0.0207954     0.125159   1.9965e+30       206000   0.00260274  0.698132
     1.1e+06           45        5.796    0.0185444     0.114981   1.9965e+30       206000   0.00213226  0.785398
     1.1e+06            5        5.796    0.0236617     0.101354   1.9965e+30       206000    0.0023982  0.0872665
     1.1e+06           50        5.796    0.0166114     0.115414   1.9965e+30       206000   0.00191718  0.872665
     1.1e+06           55        5.796    0.0151401     0.122395   1.9965e+30       206000   0.00185307  0.959931
     1.1e+06           60        5.796    0.0138947     0.119519   1.9965e+30       206000   0.00166068    1.0472
     1.1e+06           65        5.796    0.0126811     0.115814   1.9965e+30       206000   0.00146864   1.13446
     1.1e+06           70        5.796    0.0134244     0.122249   1.9965e+30       206000   0.00164113   1.22173
     1.1e+06           75        5.796    0.0112826     0.126651   1.9965e+30       206000   0.00142895     1.309
     1.1e+06           80        5.796   0.00821487     0.129666   1.9965e+30       206000   0.00106519   1.39626
     1.1e+06           85        5.796   0.00803036     0.131348   1.9965e+30       206000   0.00105477   1.48353
     1.1e+06           90        5.796   0.00778435     0.132433   1.9965e+30       206000   0.00103091    1.5708
     1.1e+06           10         6.21    0.0233119     0.140273   1.9965e+30       206000   0.00327003  0.174533
     1.1e+06           15         6.21    0.0214333     0.145114   1.9965e+30       206000   0.00311028  0.261799
     1.1e+06           20         6.21    0.0243002     0.142804   1.9965e+30       206000   0.00347017  0.349066
     1.1e+06           25         6.21    0.0228096      0.13455   1.9965e+30       206000   0.00306904  0.436332
     1.1e+06           30         6.21    0.0234762     0.136299   1.9965e+30       206000   0.00319977  0.523599
     1.1e+06           35         6.21    0.0209426     0.134849   1.9965e+30       206000   0.00282408  0.610865
     1.1e+06           40         6.21    0.0198498     0.135857   1.9965e+30       206000   0.00269674  0.698132
     1.1e+06           45         6.21    0.0175198     0.125241   1.9965e+30       206000   0.00219419  0.785398
     1.1e+06            5         6.21    0.0232889     0.110414   1.9965e+30       206000   0.00257143  0.0872665
     1.1e+06           50         6.21    0.0155832     0.125206   1.9965e+30       206000   0.00195111  0.872665
     1.1e+06           55         6.21    0.0142322     0.132911   1.9965e+30       206000   0.00189161  0.959931
     1.1e+06           60         6.21    0.0131839     0.129865   1.9965e+30       206000   0.00171213    1.0472
     1.1e+06           65         6.21    0.0121561     0.125901   1.9965e+30       206000   0.00153046   1.13446
     1.1e+06           70         6.21    0.0129466     0.133102   1.9965e+30       206000   0.00172322   1.22173
     1.1e+06           75         6.21    0.0108932     0.137685   1.9965e+30       206000   0.00149983     1.309
     1.1e+06           80         6.21   0.00791375     0.140793   1.9965e+30       206000    0.0011142   1.39626
     1.1e+06           85         6.21   0.00772286     0.142687   1.9965e+30       206000   0.00110195   1.48353
     1.1e+06           90         6.21   0.00749619     0.143921   1.9965e+30       206000   0.00107886    1.5708
     1.1e+06           10        6.831    0.0227846     0.129676   1.9965e+30       206000   0.00295462  0.174533
     1.1e+06           15        6.831    0.0209047     0.133529   1.9965e+30       206000   0.00279138  0.261799
     1.1e+06           20        6.831    0.0235687     0.131623   1.9965e+30       206000   0.00310217  0.349066
     1.1e+06           25        6.831    0.0219928      0.12459   1.9965e+30       206000   0.00274008  0.436332
     1.1e+06           30        6.831    0.0224929     0.126285   1.9965e+30       206000   0.00284051  0.523599
     1.1e+06           35        6.831    0.0198799     0.125302   1.9965e+30       206000   0.00249099  0.610865
     1.1e+06           40        6.831    0.0186144      0.12643   1.9965e+30       206000   0.00235342  0.698132
     1.1e+06           45        6.831    0.0161973     0.116923   1.9965e+30       206000   0.00189383  0.785398
     1.1e+06            5        6.831    0.0227663     0.103168   1.9965e+30       206000   0.00234875  0.0872665
     1.1e+06           50        6.831    0.0142665      0.11649   1.9965e+30       206000    0.0016619  0.872665
     1.1e+06           55        6.831    0.0130669     0.123625   1.9965e+30       206000    0.0016154  0.959931
     1.1e+06           60        6.831    0.0122618     0.120916   1.9965e+30       206000   0.00148264    1.0472
     1.1e+06           65        6.831    0.0114667     0.117341   1.9965e+30       206000   0.00134551   1.13446
     1.1e+06           70        6.831    0.0123144     0.124281   1.9965e+30       206000   0.00153044   1.22173
     1.1e+06           75        6.831    0.0103771     0.128284   1.9965e+30       206000   0.00133122     1.309
     1.1e+06           80        6.831   0.00751569     0.130966   1.9965e+30       206000  0.000984297   1.39626
     1.1e+06           85        6.831   0.00731721     0.132788   1.9965e+30       206000  0.000971639   1.48353
     1.1e+06           90        6.831   0.00707779     0.133983   1.9965e+30       206000    0.0009483    1.5708
     1.1e+06           10        7.659    0.0221629     0.121523   1.9965e+30       206000    0.0026933  0.174533
     1.1e+06           15        7.659     0.020235     0.124292   1.9965e+30       206000   0.00251505  0.261799
     1.1e+06           20        7.659    0.0225171     0.122704   1.9965e+30       206000   0.00276293  0.349066
     1.1e+06           25        7.659    0.0207226     0.116514   1.9965e+30       206000   0.00241447  0.436332
     1.1e+06           30        7.659    0.0209317     0.118355   1.9965e+30       206000   0.00247738  0.523599
     1.1e+06           35        7.659      0.01857     0.117689   1.9965e+30       206000   0.00218549  0.610865
     1.1e+06           40        7.659    0.0177975     0.118895   1.9965e+30       206000   0.00211603  0.698132
     1.1e+06           45        7.659    0.0159503     0.110244   1.9965e+30       206000   0.00175843  0.785398
     1.1e+06            5        7.659    0.0221545    0.0976349   1.9965e+30       206000   0.00216306  0.0872665
     1.1e+06           50        7.659    0.0143521     0.109804   1.9965e+30       206000   0.00157592  0.872665
     1.1e+06           55        7.659    0.0131222     0.116598   1.9965e+30       206000   0.00153002  0.959931
     1.1e+06           60        7.659    0.0120744      0.11427   1.9965e+30       206000   0.00137974    1.0472
     1.1e+06           65        7.659    0.0110486     0.111148   1.9965e+30       206000   0.00122803   1.13446
     1.1e+06           70        7.659    0.0116943     0.117561   1.9965e+30       206000   0.00137479   1.22173
     1.1e+06           75        7.659   0.00978799     0.121117   1.9965e+30       206000   0.00118549     1.309
     1.1e+06           80        7.659   0.00706355     0.123386   1.9965e+30       206000  0.000871543   1.39626
     1.1e+06           85        7.659    0.0068581      0.12513   1.9965e+30       206000  0.000858155   1.48353
     1.1e+06           90        7.659   0.00659863      0.12628   1.9965e+30       206000  0.000833276    1.5708
     1.1e+06           10         8.28    0.0217464     0.128405   1.9965e+30       206000   0.00279233  0.174533
     1.1e+06           15         8.28    0.0197621       0.1303   1.9965e+30       206000     0.002575  0.261799
     1.1e+06           20         8.28    0.0217168      0.12837   1.9965e+30       206000   0.00278777  0.349066
     1.1e+06           25         8.28    0.0197217     0.122108   1.9965e+30       206000   0.00240818  0.436332
     1.1e+06           30         8.28    0.0196622     0.124343   1.9965e+30       206000   0.00244486  0.523599
     1.1e+06           35         8.28    0.0173037     0.123798   1.9965e+30       206000   0.00214217  0.610865
     1.1e+06           40         8.28    0.0165647     0.125156   1.9965e+30       206000   0.00207316  0.698132
     1.1e+06           45         8.28    0.0148433     0.116349   1.9965e+30       206000     0.001727  0.785398
     1.1e+06            5         8.28    0.0217471     0.103213   1.9965e+30       206000   0.00224458  0.0872665
     1.1e+06           50         8.28    0.0133488     0.115989   1.9965e+30       206000    0.0015483  0.872665
     1.1e+06           55         8.28    0.0121847     0.122986   1.9965e+30       206000   0.00149855  0.959931
     1.1e+06           60         8.28    0.0111809     0.120649   1.9965e+30       206000   0.00134895    1.0472
     1.1e+06           65         8.28    0.0102009     0.117515   1.9965e+30       206000   0.00119876   1.13446
     1.1e+06           70         8.28    0.0107822     0.124246   1.9965e+30       206000   0.00133964   1.22173
     1.1e+06           75         8.28   0.00903001       0.1278   1.9965e+30       206000   0.00115403     1.309
     1.1e+06           80         8.28   0.00653211     0.129978   1.9965e+30       206000  0.000849029   1.39626
     1.1e+06           85         8.28   0.00635368     0.131831   1.9965e+30       206000  0.000837611   1.48353
     1.1e+06           90         8.28   0.00613929     0.133033   1.9965e+30       206000   0.00081673    1.5708
     1.1e+06           10        8.694    0.0212177     0.132002   1.9965e+30       206000   0.00280077  0.174533
     1.1e+06           15        8.694    0.0192473     0.133822   1.9965e+30       206000   0.00257571  0.261799
     1.1e+06           20        8.694    0.0210496     0.132246   1.9965e+30       206000   0.00278372  0.349066
     1.1e+06           25        8.694    0.0190184     0.125705   1.9965e+30       206000    0.0023907  0.436332
     1.1e+06           30        8.694     0.018866     0.128044   1.9965e+30       206000   0.00241567  0.523599
     1.1e+06           35        8.694    0.0165512     0.127744   1.9965e+30       206000   0.00211431  0.610865
     1.1e+06           40        8.694    0.0158368      0.12907   1.9965e+30       206000   0.00204406  0.698132
     1.1e+06           45        8.694    0.0141898     0.120229   1.9965e+30       206000   0.00170602  0.785398
     1.1e+06            5        8.694    0.0212217     0.106798   1.9965e+30       206000   0.00226644  0.0872665
     1.1e+06           50        8.694    0.0127557     0.119813   1.9965e+30       206000   0.00152831  0.872665
     1.1e+06           55        8.694     0.011628     0.127059   1.9965e+30       206000   0.00147744  0.959931
     1.1e+06           60        8.694    0.0106463     0.124733   1.9965e+30       206000   0.00132795    1.0472
     1.1e+06           65        8.694   0.00969021     0.121647   1.9965e+30       206000   0.00117879   1.13446
     1.1e+06           70        8.694    0.0102298     0.128508   1.9965e+30       206000   0.00131462   1.22173
     1.1e+06           75        8.694   0.00856915     0.132033   1.9965e+30       206000   0.00113141     1.309
     1.1e+06           80        8.694   0.00620737     0.134183   1.9965e+30       206000  0.000832925   1.39626
     1.1e+06           85        8.694   0.00604425       0.1361   1.9965e+30       206000  0.000822624   1.48353
     1.1e+06           90        8.694   0.00585631     0.137315   1.9965e+30       206000  0.000804159    1.5708
     1.1e+06           10        9.315    0.0204099     0.128769   1.9965e+30       206000   0.00262816  0.174533
     1.1e+06           15        9.315    0.0184745     0.130991   1.9965e+30       206000   0.00241998  0.261799
     1.1e+06           20        9.315    0.0200871     0.129319   1.9965e+30       206000   0.00259765  0.349066
     1.1e+06           25        9.315    0.0180364     0.123228   1.9965e+30       206000   0.00222259  0.436332
     1.1e+06           30        9.315     0.017783     0.125633   1.9965e+30       206000   0.00223413  0.523599
     1.1e+06           35        9.315    0.0155418     0.125539   1.9965e+30       206000    0.0019511  0.610865
     1.1e+06           40        9.315    0.0148622      0.12701   1.9965e+30       206000   0.00188764  0.698132
     1.1e+06           45        9.315    0.0133147     0.118667   1.9965e+30       206000   0.00158002  0.785398
     1.1e+06            5        9.315    0.0204177     0.105525   1.9965e+30       206000   0.00215458  0.0872665
     1.1e+06           50        9.315    0.0119621     0.118213   1.9965e+30       206000   0.00141407  0.872665
     1.1e+06           55        9.315    0.0108843     0.125207   1.9965e+30       206000   0.00136279  0.959931
     1.1e+06           60        9.315   0.00993409      0.12313   1.9965e+30       206000   0.00122319    1.0472
     1.1e+06           65        9.315   0.00901164     0.120187   1.9965e+30       206000   0.00108308   1.13446
     1.1e+06           70        9.315   0.00949696     0.126826   1.9965e+30       206000   0.00120446   1.22173
     1.1e+06           75        9.315   0.00795755     0.130093   1.9965e+30       206000   0.00103522     1.309
     1.1e+06           80        9.315    0.0057757      0.13205   1.9965e+30       206000   0.00076268   1.39626
     1.1e+06           85        9.315   0.00563239     0.133909   1.9965e+30       206000  0.000754229   1.48353
     1.1e+06           90        9.315   0.00544485     0.135087   1.9965e+30       206000  0.000735531    1.5708
     1.1e+06           10        9.729    0.0199786     0.116356   1.9965e+30       206000   0.00232463  0.174533
     1.1e+06           15        9.729    0.0180545     0.118336   1.9965e+30       206000   0.00213651  0.261799
     1.1e+06           20        9.729    0.0195443      0.11716   1.9965e+30       206000   0.00228981  0.349066
     1.1e+06           25        9.729    0.0174667      0.11176   1.9965e+30       206000   0.00195209  0.436332
     1.1e+06           30        9.729    0.0171419      0.11402   1.9965e+30       206000   0.00195453  0.523599
     1.1e+06           35        9.729    0.0149384     0.114001   1.9965e+30       206000   0.00170299  0.610865
     1.1e+06           40        9.729     0.014279      0.11537   1.9965e+30       206000   0.00164737  0.698132
     1.1e+06           45        9.729    0.0127912     0.108009   1.9965e+30       206000   0.00138156  0.785398
     1.1e+06            5        9.729     0.019989    0.0961842   1.9965e+30       206000   0.00192263  0.0872665
     1.1e+06           50        9.729    0.0114875     0.107585   1.9965e+30       206000   0.00123588  0.872665
     1.1e+06           55        9.729    0.0104402     0.113873   1.9965e+30       206000   0.00118886  0.959931
     1.1e+06           60        9.729    0.0095099     0.112055   1.9965e+30       206000   0.00106563    1.0472
     1.1e+06           65        9.729   0.00860861     0.109502   1.9965e+30       206000  0.000942662   1.13446
     1.1e+06           70        9.729    0.0090623     0.115425   1.9965e+30       206000   0.00104602   1.22173
     1.1e+06           75        9.729   0.00759472     0.118323   1.9965e+30       206000   0.00089863     1.309
     1.1e+06           80        9.729   0.00551919     0.120005   1.9965e+30       206000  0.000662331   1.39626
     1.1e+06           85        9.729   0.00538736     0.121666   1.9965e+30       206000  0.000655458   1.48353
     1.1e+06           90        9.729   0.00520054     0.122714   1.9965e+30       206000  0.000638177    1.5708
     1.1e+06           10        10.35    0.0193847    0.0985865   1.9965e+30       206000   0.00191107  0.174533
     1.1e+06           15        10.35    0.0175214     0.100507   1.9965e+30       206000   0.00176101  0.261799
     1.1e+06           20        10.35    0.0189775    0.0994351   1.9965e+30       206000   0.00188703  0.349066
     1.1e+06           25        10.35      0.01697    0.0950576   1.9965e+30       206000   0.00161313  0.436332
     1.1e+06           30        10.35    0.0166659     0.097039   1.9965e+30       206000   0.00161724  0.523599
     1.1e+06           35        10.35    0.0145471    0.0972011   1.9965e+30       206000   0.00141399  0.610865
     1.1e+06           40        10.35    0.0139411    0.0984013   1.9965e+30       206000   0.00137182  0.698132
     1.1e+06           45        10.35    0.0125271    0.0923642   1.9965e+30       206000   0.00115705  0.785398
     1.1e+06            5        10.35    0.0193945    0.0825003   1.9965e+30       206000   0.00160005  0.0872665
     1.1e+06           50        10.35    0.0112557    0.0920756   1.9965e+30       206000   0.00103638  0.872665
     1.1e+06           55        10.35    0.0101607     0.097386   1.9965e+30       206000   0.00098951  0.959931
     1.1e+06           60        10.35   0.00913158    0.0959635   1.9965e+30       206000  0.000876299    1.0472
     1.1e+06           65        10.35   0.00814688    0.0938746   1.9965e+30       206000  0.000764786   1.13446
     1.1e+06           70        10.35   0.00849996    0.0987757   1.9965e+30       206000  0.000839589   1.22173
     1.1e+06           75        10.35    0.0071067     0.101108   1.9965e+30       206000  0.000718545     1.309
     1.1e+06           80        10.35   0.00517367     0.102447   1.9965e+30       206000  0.000530029   1.39626
     1.1e+06           85        10.35   0.00505691     0.103831   1.9965e+30       206000  0.000525067   1.48353
     1.1e+06           90        10.35   0.00487165     0.104698   1.9965e+30       206000  0.000510054    1.5708
