#   Radius[cm]     Phi[deg]   Energy[keV]     I          Q/I        mu[Gcm3]      Mass[cm]        Q      Phi[rad]
     1.1e+06           90        2.484     0.005957     0.296921   1.9965e+30       206000   0.00176876    1.5708
     1.1e+06           10        3.105    0.0198513    0.0290513   1.9965e+30       206000  0.000576707  0.174533
     1.1e+06           15        3.105    0.0185574    0.0423027   1.9965e+30       206000  0.000785027  0.261799
     1.1e+06           20        3.105    0.0219882    0.0600634   1.9965e+30       206000   0.00132068  0.349066
     1.1e+06           25        3.105    0.0216164     0.068641   1.9965e+30       206000   0.00148377  0.436332
     1.1e+06           30        3.105    0.0232787    0.0742085   1.9965e+30       206000   0.00172747  0.523599
     1.1e+06           35        3.105    0.0213701    0.0791858   1.9965e+30       206000   0.00169221  0.610865
     1.1e+06           40        3.105    0.0203904    0.0894435   1.9965e+30       206000   0.00182379  0.698132
     1.1e+06           45        3.105    0.0180651     0.094869   1.9965e+30       206000   0.00171382  0.785398
     1.1e+06            5        3.105    0.0198032    0.0115416   1.9965e+30       206000  0.000228561  0.0872665
     1.1e+06           50        3.105    0.0160638     0.113377   1.9965e+30       206000   0.00182126  0.872665
     1.1e+06           55        3.105    0.0145003      0.13532   1.9965e+30       206000   0.00196219  0.959931
     1.1e+06           60        3.105    0.0131354     0.146676   1.9965e+30       206000   0.00192665    1.0472
     1.1e+06           65        3.105    0.0118208     0.154473   1.9965e+30       206000   0.00182599   1.13446
     1.1e+06           70        3.105    0.0123635     0.168598   1.9965e+30       206000   0.00208446   1.22173
     1.1e+06           75        3.105     0.010275     0.181302   1.9965e+30       206000   0.00186287     1.309
     1.1e+06           80        3.105   0.00736841     0.190538   1.9965e+30       206000   0.00140397   1.39626
     1.1e+06           85        3.105   0.00711976     0.190967   1.9965e+30       206000   0.00135964   1.48353
     1.1e+06           90        3.105   0.00694682     0.185386   1.9965e+30       206000   0.00128785    1.5708
     1.1e+06           10        3.726    0.0236164    0.0273663   1.9965e+30       206000  0.000646295  0.174533
     1.1e+06           15        3.726    0.0219644    0.0362479   1.9965e+30       206000  0.000796164  0.261799
     1.1e+06           20        3.726    0.0256751     0.045806   1.9965e+30       206000   0.00117607  0.349066
     1.1e+06           25        3.726    0.0248864    0.0470209   1.9965e+30       206000   0.00117018  0.436332
     1.1e+06           30        3.726    0.0264238    0.0416815   1.9965e+30       206000   0.00110138  0.523599
     1.1e+06           35        3.726    0.0239685    0.0330865   1.9965e+30       206000  0.000793035  0.610865
     1.1e+06           40        3.726    0.0226725    0.0304929   1.9965e+30       206000  0.000691351  0.698132
     1.1e+06           45        3.726    0.0199029    0.0290479   1.9965e+30       206000  0.000578137  0.785398
     1.1e+06            5        3.726    0.0235697    0.0121181   1.9965e+30       206000   0.00028562  0.0872665
     1.1e+06           50        3.726    0.0175483     0.035288   1.9965e+30       206000  0.000619244  0.872665
     1.1e+06           55        3.726    0.0157378    0.0449937   1.9965e+30       206000  0.000708103  0.959931
     1.1e+06           60        3.726    0.0141708    0.0520804   1.9965e+30       206000  0.000738019    1.0472
     1.1e+06           65        3.726     0.012673    0.0581654   1.9965e+30       206000  0.000737128   1.13446
     1.1e+06           70        3.726    0.0132073     0.066253   1.9965e+30       206000  0.000875025   1.22173
     1.1e+06           75        3.726    0.0109725    0.0724259   1.9965e+30       206000   0.00079469     1.309
     1.1e+06           80        3.726   0.00788468    0.0765171   1.9965e+30       206000  0.000603313   1.39626
     1.1e+06           85        3.726   0.00763049    0.0762799   1.9965e+30       206000  0.000582053   1.48353
     1.1e+06           90        3.726   0.00744599    0.0717797   1.9965e+30       206000  0.000534471    1.5708
     1.1e+06           10         4.14    0.0236987    0.0262493   1.9965e+30       206000  0.000622074  0.174533
     1.1e+06           15         4.14    0.0220279     0.032399   1.9965e+30       206000  0.000713683  0.261799
     1.1e+06           20         4.14    0.0257092    0.0361535   1.9965e+30       206000  0.000929478  0.349066
     1.1e+06           25         4.14     0.024879    0.0322805   1.9965e+30       206000  0.000803105  0.436332
     1.1e+06           30         4.14    0.0263907    0.0196946   1.9965e+30       206000  0.000519754  0.523599
     1.1e+06           35         4.14    0.0240752   0.00190606   1.9965e+30       206000  4.58886e-05  0.610865
     1.1e+06           40         4.14    0.0230778  -0.00957415   1.9965e+30       206000  -0.00022095  0.698132
     1.1e+06           45         4.14     0.020591   -0.0156397   1.9965e+30       206000 -0.000322036  0.785398
     1.1e+06            5         4.14    0.0236529    0.0123719   1.9965e+30       206000  0.000292631  0.0872665
     1.1e+06           50         4.14    0.0183998   -0.0170356   1.9965e+30       206000 -0.000313452  0.872665
     1.1e+06           55         4.14    0.0165904   -0.0159579   1.9965e+30       206000 -0.000264747  0.959931
     1.1e+06           60         4.14    0.0149395   -0.0117496   1.9965e+30       206000 -0.000175533    1.0472
     1.1e+06           65         4.14    0.0133562  -0.00673278   1.9965e+30       206000 -8.99246e-05   1.13446
     1.1e+06           70         4.14    0.0139081  -0.00348154   1.9965e+30       206000 -4.84217e-05   1.22173
     1.1e+06           75         4.14    0.0115355  -0.00163101   1.9965e+30       206000 -1.88145e-05     1.309
     1.1e+06           80         4.14   0.00826435 -0.000833977   1.9965e+30       206000 -6.89228e-06   1.39626
     1.1e+06           85         4.14   0.00797957  -0.00188442   1.9965e+30       206000 -1.50369e-05   1.48353
     1.1e+06           90         4.14   0.00775863   -0.0058637   1.9965e+30       206000 -4.54943e-05    1.5708
     1.1e+06           10        4.554    0.0236958    0.0249444   1.9965e+30       206000  0.000591078  0.174533
     1.1e+06           15        4.554    0.0219814     0.028126   1.9965e+30       206000  0.000618251  0.261799
     1.1e+06           20        4.554    0.0255198    0.0264341   1.9965e+30       206000  0.000674594  0.349066
     1.1e+06           25        4.554    0.0245594      0.01766   1.9965e+30       206000  0.000433719  0.436332
     1.1e+06           30        4.554    0.0259332  -0.00259348   1.9965e+30       206000 -6.72573e-05  0.523599
     1.1e+06           35        4.554    0.0237916   -0.0297764   1.9965e+30       206000 -0.000708429  0.610865
     1.1e+06           40        4.554    0.0232059   -0.0504201   1.9965e+30       206000  -0.00117005  0.698132
     1.1e+06           45        4.554    0.0211568   -0.0611489   1.9965e+30       206000  -0.00129371  0.785398
     1.1e+06            5        4.554    0.0236542    0.0125446   1.9965e+30       206000  0.000296733  0.0872665
     1.1e+06           50        4.554    0.0192051   -0.0699934   1.9965e+30       206000  -0.00134423  0.872665
     1.1e+06           55        4.554     0.017312   -0.0778429   1.9965e+30       206000  -0.00134762  0.959931
     1.1e+06           60        4.554    0.0153934   -0.0765939   1.9965e+30       206000  -0.00117904    1.0472
     1.1e+06           65        4.554     0.013572   -0.0727334   1.9965e+30       206000 -0.000987135   1.13446
     1.1e+06           70        4.554     0.014051   -0.0747802   1.9965e+30       206000  -0.00105074   1.22173
     1.1e+06           75        4.554     0.011712   -0.0772189   1.9965e+30       206000 -0.000904387     1.309
     1.1e+06           80        4.554   0.00852047   -0.0795737   1.9965e+30       206000 -0.000678005   1.39626
     1.1e+06           85        4.554   0.00832382   -0.0816934   1.9965e+30       206000 -0.000680001   1.48353
     1.1e+06           90        4.554   0.00811248   -0.0852624   1.9965e+30       206000 -0.000691689    1.5708
     1.1e+06           10        5.175    0.0234896    0.0234747   1.9965e+30       206000  0.000551411  0.174533
     1.1e+06           15        5.175    0.0217489    0.0241872   1.9965e+30       206000  0.000526045  0.261799
     1.1e+06           20        5.175    0.0251231     0.016603   1.9965e+30       206000  0.000417118  0.349066
     1.1e+06           25        5.175    0.0240504   0.00277161   1.9965e+30       206000  6.66584e-05  0.436332
     1.1e+06           30        5.175    0.0252565   -0.0252025   1.9965e+30       206000 -0.000636527  0.523599
     1.1e+06           35        5.175    0.0230153   -0.0621348   1.9965e+30       206000  -0.00143005  0.610865
     1.1e+06           40        5.175    0.0222769   -0.0930557   1.9965e+30       206000    -0.002073  0.698132
     1.1e+06           45        5.175    0.0201315    -0.109625   1.9965e+30       206000  -0.00220691  0.785398
     1.1e+06            5        5.175    0.0234521    0.0127137   1.9965e+30       206000  0.000298164  0.0872665
     1.1e+06           50        5.175    0.0181812    -0.126717   1.9965e+30       206000  -0.00230387  0.872665
     1.1e+06           55        5.175     0.016472    -0.145352   1.9965e+30       206000  -0.00239423  0.959931
     1.1e+06           60        5.175    0.0148494    -0.148187   1.9965e+30       206000  -0.00220049    1.0472
     1.1e+06           65        5.175    0.0132904    -0.146137   1.9965e+30       206000  -0.00194222   1.13446
     1.1e+06           70        5.175    0.0138901    -0.155396   1.9965e+30       206000  -0.00215847   1.22173
     1.1e+06           75        5.175    0.0116119    -0.162552   1.9965e+30       206000  -0.00188754     1.309
     1.1e+06           80        5.175   0.00844005    -0.168337   1.9965e+30       206000  -0.00142077   1.39626
     1.1e+06           85        5.175   0.00823955    -0.171947   1.9965e+30       206000  -0.00141677   1.48353
     1.1e+06           90        5.175   0.00801797    -0.175078   1.9965e+30       206000  -0.00140377    1.5708
     1.1e+06           10        5.796    0.0236883    0.0238648   1.9965e+30       206000  0.000565317  0.174533
     1.1e+06           15        5.796    0.0218136    0.0258581   1.9965e+30       206000  0.000564058  0.261799
     1.1e+06           20        5.796    0.0248349    0.0195019   1.9965e+30       206000  0.000484328  0.349066
     1.1e+06           25        5.796    0.0234146   0.00674727   1.9965e+30       206000  0.000157985  0.436332
     1.1e+06           30        5.796    0.0242124   -0.0192197   1.9965e+30       206000 -0.000465355  0.523599
     1.1e+06           35        5.796    0.0217472   -0.0543553   1.9965e+30       206000  -0.00118207  0.610865
     1.1e+06           40        5.796    0.0207954   -0.0852235   1.9965e+30       206000  -0.00177226  0.698132
     1.1e+06           45        5.796    0.0185444    -0.103744   1.9965e+30       206000  -0.00192387  0.785398
     1.1e+06            5        5.796    0.0236617    0.0127577   1.9965e+30       206000   0.00030187  0.0872665
     1.1e+06           50        5.796    0.0166114     -0.12264   1.9965e+30       206000  -0.00203721  0.872665
     1.1e+06           55        5.796    0.0151401    -0.143749   1.9965e+30       206000  -0.00217638  0.959931
     1.1e+06           60        5.796    0.0138947    -0.149253   1.9965e+30       206000  -0.00207383    1.0472
     1.1e+06           65        5.796    0.0126811     -0.14969   1.9965e+30       206000  -0.00189823   1.13446
     1.1e+06           70        5.796    0.0134244     -0.16162   1.9965e+30       206000  -0.00216965   1.22173
     1.1e+06           75        5.796    0.0112826    -0.169767   1.9965e+30       206000  -0.00191541     1.309
     1.1e+06           80        5.796   0.00821487    -0.176372   1.9965e+30       206000  -0.00144887   1.39626
     1.1e+06           85        5.796   0.00803036    -0.180297   1.9965e+30       206000  -0.00144785   1.48353
     1.1e+06           90        5.796   0.00778435    -0.183041   1.9965e+30       206000  -0.00142486    1.5708
     1.1e+06           10         6.21    0.0233119    0.0242333   1.9965e+30       206000  0.000564924  0.174533
     1.1e+06           15         6.21    0.0214333    0.0269373   1.9965e+30       206000  0.000577355  0.261799
     1.1e+06           20         6.21    0.0243002    0.0213674   1.9965e+30       206000  0.000519232  0.349066
     1.1e+06           25         6.21    0.0228096   0.00933543   1.9965e+30       206000  0.000212938  0.436332
     1.1e+06           30         6.21    0.0234762   -0.0153787   1.9965e+30       206000 -0.000361033  0.523599
     1.1e+06           35         6.21    0.0209426   -0.0490256   1.9965e+30       206000  -0.00102672  0.610865
     1.1e+06           40         6.21    0.0198498   -0.0798688   1.9965e+30       206000  -0.00158538  0.698132
     1.1e+06           45         6.21    0.0175198    -0.099758   1.9965e+30       206000  -0.00174774  0.785398
     1.1e+06            5         6.21    0.0232889    0.0127584   1.9965e+30       206000   0.00029713  0.0872665
     1.1e+06           50         6.21    0.0155832    -0.119761   1.9965e+30       206000  -0.00186626  0.872665
     1.1e+06           55         6.21    0.0142322    -0.142711   1.9965e+30       206000  -0.00203109  0.959931
     1.1e+06           60         6.21    0.0131839    -0.150036   1.9965e+30       206000  -0.00197806    1.0472
     1.1e+06           65         6.21    0.0121561    -0.152215   1.9965e+30       206000  -0.00185034   1.13446
     1.1e+06           70         6.21    0.0129466    -0.165782   1.9965e+30       206000  -0.00214632   1.22173
     1.1e+06           75         6.21    0.0108932    -0.174647   1.9965e+30       206000  -0.00190246     1.309
     1.1e+06           80         6.21   0.00791375    -0.181821   1.9965e+30       206000  -0.00143888   1.39626
     1.1e+06           85         6.21   0.00772286    -0.185917   1.9965e+30       206000  -0.00143581   1.48353
     1.1e+06           90         6.21   0.00749619    -0.188388   1.9965e+30       206000  -0.00141219    1.5708
     1.1e+06           10        6.831    0.0227846    0.0248609   1.9965e+30       206000  0.000566446  0.174533
     1.1e+06           15        6.831    0.0209047     0.028496   1.9965e+30       206000  0.000595701  0.261799
     1.1e+06           20        6.831    0.0235687    0.0241618   1.9965e+30       206000  0.000569462  0.349066
     1.1e+06           25        6.831    0.0219928    0.0132684   1.9965e+30       206000  0.000291808  0.436332
     1.1e+06           30        6.831    0.0224929   -0.0094197   1.9965e+30       206000 -0.000211876  0.523599
     1.1e+06           35        6.831    0.0198799   -0.0410184   1.9965e+30       206000 -0.000815442  0.610865
     1.1e+06           40        6.831    0.0186144   -0.0716862   1.9965e+30       206000  -0.00133439  0.698132
     1.1e+06           45        6.831    0.0161973   -0.0934611   1.9965e+30       206000  -0.00151382  0.785398
     1.1e+06            5        6.831    0.0227663    0.0127452   1.9965e+30       206000  0.000290161  0.0872665
     1.1e+06           50        6.831    0.0142665    -0.115433   1.9965e+30       206000  -0.00164682  0.872665
     1.1e+06           55        6.831    0.0130669    -0.140977   1.9965e+30       206000  -0.00184214  0.959931
     1.1e+06           60        6.831    0.0122618    -0.151128   1.9965e+30       206000   -0.0018531    1.0472
     1.1e+06           65        6.831    0.0114667    -0.156033   1.9965e+30       206000  -0.00178917   1.13446
     1.1e+06           70        6.831    0.0123144    -0.172025   1.9965e+30       206000  -0.00211839   1.22173
     1.1e+06           75        6.831    0.0103771    -0.182002   1.9965e+30       206000  -0.00188865     1.309
     1.1e+06           80        6.831   0.00751569    -0.190071   1.9965e+30       206000  -0.00142851   1.39626
     1.1e+06           85        6.831   0.00731721    -0.194383   1.9965e+30       206000  -0.00142234   1.48353
     1.1e+06           90        6.831   0.00707779    -0.196395   1.9965e+30       206000  -0.00139004    1.5708
     1.1e+06           10        7.659    0.0221629    0.0257969   1.9965e+30       206000  0.000571733  0.174533
     1.1e+06           15        7.659     0.020235    0.0306378   1.9965e+30       206000  0.000619957  0.261799
     1.1e+06           20        7.659    0.0225171    0.0279452   1.9965e+30       206000  0.000629244  0.349066
     1.1e+06           25        7.659    0.0207226    0.0185673   1.9965e+30       206000  0.000384763  0.436332
     1.1e+06           30        7.659    0.0209317  -0.00133023   1.9965e+30       206000  -2.7844e-05  0.523599
     1.1e+06           35        7.659      0.01857   -0.0303208   1.9965e+30       206000 -0.000563058  0.610865
     1.1e+06           40        7.659    0.0177975   -0.0606496   1.9965e+30       206000  -0.00107941  0.698132
     1.1e+06           45        7.659    0.0159503    -0.084627   1.9965e+30       206000  -0.00134983  0.785398
     1.1e+06            5        7.659    0.0221545    0.0126918   1.9965e+30       206000   0.00028118  0.0872665
     1.1e+06           50        7.659    0.0143521     -0.10949   1.9965e+30       206000  -0.00157141  0.872665
     1.1e+06           55        7.659    0.0131222    -0.138378   1.9965e+30       206000  -0.00181581  0.959931
     1.1e+06           60        7.659    0.0120744    -0.152548   1.9965e+30       206000  -0.00184193    1.0472
     1.1e+06           65        7.659    0.0110486    -0.161419   1.9965e+30       206000  -0.00178345   1.13446
     1.1e+06           70        7.659    0.0116943    -0.180166   1.9965e+30       206000  -0.00210691   1.22173
     1.1e+06           75        7.659   0.00978799    -0.191872   1.9965e+30       206000  -0.00187804     1.309
     1.1e+06           80        7.659   0.00706355    -0.201154   1.9965e+30       206000  -0.00142086   1.39626
     1.1e+06           85        7.659    0.0068581    -0.205687   1.9965e+30       206000  -0.00141062   1.48353
     1.1e+06           90        7.659   0.00659863    -0.207019   1.9965e+30       206000  -0.00136604    1.5708
     1.1e+06           10         8.28    0.0217464    0.0267102   1.9965e+30       206000  0.000580851  0.174533
     1.1e+06           15         8.28    0.0197621    0.0323489   1.9965e+30       206000  0.000639283  0.261799
     1.1e+06           20         8.28    0.0217168    0.0307924   1.9965e+30       206000  0.000668712  0.349066
     1.1e+06           25         8.28    0.0197217    0.0225695   1.9965e+30       206000   0.00044511  0.436332
     1.1e+06           30         8.28    0.0196622   0.00484706   1.9965e+30       206000  9.53037e-05  0.523599
     1.1e+06           35         8.28    0.0173037   -0.0219379   1.9965e+30       206000 -0.000379608  0.610865
     1.1e+06           40         8.28    0.0165647   -0.0519545   1.9965e+30       206000  -0.00086061  0.698132
     1.1e+06           45         8.28    0.0148433    -0.077666   1.9965e+30       206000  -0.00115282  0.785398
     1.1e+06            5         8.28    0.0217471    0.0126383   1.9965e+30       206000  0.000274847  0.0872665
     1.1e+06           50         8.28    0.0133488    -0.104949   1.9965e+30       206000  -0.00140094  0.872665
     1.1e+06           55         8.28    0.0121847    -0.136297   1.9965e+30       206000  -0.00166073  0.959931
     1.1e+06           60         8.28    0.0111809    -0.153469   1.9965e+30       206000  -0.00171592    1.0472
     1.1e+06           65         8.28    0.0102009    -0.165355   1.9965e+30       206000  -0.00168677   1.13446
     1.1e+06           70         8.28    0.0107822    -0.186296   1.9965e+30       206000  -0.00200868   1.22173
     1.1e+06           75         8.28   0.00903001    -0.199288   1.9965e+30       206000  -0.00179957     1.309
     1.1e+06           80         8.28   0.00653211    -0.209458   1.9965e+30       206000   -0.0013682   1.39626
     1.1e+06           85         8.28   0.00635368    -0.214147   1.9965e+30       206000  -0.00136062   1.48353
     1.1e+06           90         8.28   0.00613929    -0.214901   1.9965e+30       206000  -0.00131934    1.5708
     1.1e+06           10        8.694    0.0212177    0.0271329   1.9965e+30       206000  0.000575698  0.174533
     1.1e+06           15        8.694    0.0192473     0.033423   1.9965e+30       206000  0.000643301  0.261799
     1.1e+06           20        8.694    0.0210496    0.0327606   1.9965e+30       206000  0.000689598  0.349066
     1.1e+06           25        8.694    0.0190184    0.0252353   1.9965e+30       206000  0.000479935  0.436332
     1.1e+06           30        8.694     0.018866   0.00898138   1.9965e+30       206000  0.000169442  0.523599
     1.1e+06           35        8.694    0.0165512   -0.0162564   1.9965e+30       206000 -0.000269063  0.610865
     1.1e+06           40        8.694    0.0158368   -0.0459707   1.9965e+30       206000 -0.000728031  0.698132
     1.1e+06           45        8.694    0.0141898   -0.0728524   1.9965e+30       206000  -0.00103376  0.785398
     1.1e+06            5        8.694    0.0212217    0.0125956   1.9965e+30       206000  0.000267301  0.0872665
     1.1e+06           50        8.694    0.0127557    -0.101668   1.9965e+30       206000  -0.00129685  0.872665
     1.1e+06           55        8.694     0.011628    -0.134784   1.9965e+30       206000  -0.00156728  0.959931
     1.1e+06           60        8.694    0.0106463    -0.153999   1.9965e+30       206000  -0.00163953    1.0472
     1.1e+06           65        8.694   0.00969021    -0.168001   1.9965e+30       206000  -0.00162797   1.13446
     1.1e+06           70        8.694    0.0102298    -0.190325   1.9965e+30       206000  -0.00194699   1.22173
     1.1e+06           75        8.694   0.00856915    -0.204167   1.9965e+30       206000  -0.00174953     1.309
     1.1e+06           80        8.694   0.00620737    -0.215001   1.9965e+30       206000  -0.00133459   1.39626
     1.1e+06           85        8.694   0.00604425    -0.219785   1.9965e+30       206000  -0.00132844   1.48353
     1.1e+06           90        8.694   0.00585631    -0.220109   1.9965e+30       206000  -0.00128903    1.5708
     1.1e+06           10        9.315    0.0204099    0.0276491   1.9965e+30       206000  0.000564317  0.174533
     1.1e+06           15        9.315    0.0184745    0.0350955   1.9965e+30       206000  0.000648372  0.261799
     1.1e+06           20        9.315    0.0200871    0.0356075   1.9965e+30       206000  0.000715253  0.349066
     1.1e+06           25        9.315    0.0180364    0.0292488   1.9965e+30       206000  0.000527544  0.436332
     1.1e+06           30        9.315     0.017783    0.0152067   1.9965e+30       206000   0.00027042  0.523599
     1.1e+06           35        9.315    0.0155418  -0.00760003   1.9965e+30       206000 -0.000118118  0.610865
     1.1e+06           40        9.315    0.0148622   -0.0369298   1.9965e+30       206000 -0.000548858  0.698132
     1.1e+06           45        9.315    0.0133147   -0.0655479   1.9965e+30       206000 -0.000872753  0.785398
     1.1e+06            5        9.315    0.0204177    0.0125272   1.9965e+30       206000  0.000255776  0.0872665
     1.1e+06           50        9.315    0.0119621   -0.0967162   1.9965e+30       206000  -0.00115693  0.872665
     1.1e+06           55        9.315    0.0108843     -0.13238   1.9965e+30       206000  -0.00144086  0.959931
     1.1e+06           60        9.315   0.00993409    -0.154809   1.9965e+30       206000  -0.00153788    1.0472
     1.1e+06           65        9.315   0.00901164    -0.171878   1.9965e+30       206000   -0.0015489   1.13446
     1.1e+06           70        9.315   0.00949696    -0.196319   1.9965e+30       206000  -0.00186443   1.22173
     1.1e+06           75        9.315   0.00795755    -0.211463   1.9965e+30       206000  -0.00168272     1.309
     1.1e+06           80        9.315    0.0057757    -0.223268   1.9965e+30       206000  -0.00128953   1.39626
     1.1e+06           85        9.315   0.00563239    -0.228136   1.9965e+30       206000  -0.00128495   1.48353
     1.1e+06           90        9.315   0.00544485    -0.227852   1.9965e+30       206000  -0.00124062    1.5708
     1.1e+06           10        9.729    0.0199786    0.0279886   1.9965e+30       206000  0.000559174  0.174533
     1.1e+06           15        9.729    0.0180545    0.0361158   1.9965e+30       206000  0.000652053  0.261799
     1.1e+06           20        9.729    0.0195443    0.0375437   1.9965e+30       206000  0.000733766  0.349066
     1.1e+06           25        9.729    0.0174667    0.0319658   1.9965e+30       206000  0.000558338  0.436332
     1.1e+06           30        9.729    0.0171419    0.0194193   1.9965e+30       206000  0.000332884  0.523599
     1.1e+06           35        9.729    0.0149384  -0.00175447   1.9965e+30       206000  -2.6209e-05  0.610865
     1.1e+06           40        9.729     0.014279   -0.0307694   1.9965e+30       206000 -0.000439356  0.698132
     1.1e+06           45        9.729    0.0127912   -0.0605368   1.9965e+30       206000 -0.000774338  0.785398
     1.1e+06            5        9.729     0.019989    0.0124792   1.9965e+30       206000  0.000249448  0.0872665
     1.1e+06           50        9.729    0.0114875   -0.0932993   1.9965e+30       206000  -0.00107177  0.872665
     1.1e+06           55        9.729    0.0104402    -0.130663   1.9965e+30       206000  -0.00136415  0.959931
     1.1e+06           60        9.729    0.0095099    -0.155183   1.9965e+30       206000  -0.00147578    1.0472
     1.1e+06           65        9.729   0.00860861    -0.174428   1.9965e+30       206000  -0.00150158   1.13446
     1.1e+06           70        9.729    0.0090623    -0.200224   1.9965e+30       206000  -0.00181449   1.22173
     1.1e+06           75        9.729   0.00759472    -0.216333   1.9965e+30       206000  -0.00164299     1.309
     1.1e+06           80        9.729   0.00551919    -0.228784   1.9965e+30       206000  -0.00126271   1.39626
     1.1e+06           85        9.729   0.00538736    -0.233683   1.9965e+30       206000  -0.00125893   1.48353
     1.1e+06           90        9.729   0.00520054    -0.232963   1.9965e+30       206000  -0.00121153    1.5708
     1.1e+06           10        10.35    0.0193847    0.0295576   1.9965e+30       206000  0.000572966  0.174533
     1.1e+06           15        10.35    0.0175214    0.0383844   1.9965e+30       206000  0.000672547  0.261799
     1.1e+06           20        10.35    0.0189775    0.0406185   1.9965e+30       206000  0.000770836  0.349066
     1.1e+06           25        10.35      0.01697     0.036076   1.9965e+30       206000  0.000612211  0.436332
     1.1e+06           30        10.35    0.0166659    0.0255951   1.9965e+30       206000  0.000426565  0.523599
     1.1e+06           35        10.35    0.0145471   0.00660422   1.9965e+30       206000  9.60721e-05  0.610865
     1.1e+06           40        10.35    0.0139411   -0.0209125   1.9965e+30       206000 -0.000291542  0.698132
     1.1e+06           45        10.35    0.0125271   -0.0508727   1.9965e+30       206000 -0.000637286  0.785398
     1.1e+06            5        10.35    0.0193945    0.0133491   1.9965e+30       206000    0.0002589  0.0872665
     1.1e+06           50        10.35    0.0112557   -0.0840684   1.9965e+30       206000 -0.000946251  0.872665
     1.1e+06           55        10.35    0.0101607    -0.121566   1.9965e+30       206000   -0.0012352  0.959931
     1.1e+06           60        10.35   0.00913158    -0.147669   1.9965e+30       206000  -0.00134845    1.0472
     1.1e+06           65        10.35   0.00814688    -0.168736   1.9965e+30       206000  -0.00137467   1.13446
     1.1e+06           70        10.35   0.00849996    -0.195163   1.9965e+30       206000  -0.00165888   1.22173
     1.1e+06           75        10.35    0.0071067    -0.211823   1.9965e+30       206000  -0.00150536     1.309
