#   Radius[cm]     Phi[deg]   Energy[keV]     I          Q/I        mu[Gcm3]      Mass[cm]        Q      Phi[rad]
     1.7e+06           15        4.554    0.0246127   -0.0258413   1.0935e+30       206000 -0.000636024  0.261799
     1.7e+06           20        4.554    0.0240954   -0.0249637   1.0935e+30       206000  -0.00060151  0.349066
     1.7e+06           25        4.554    0.0258192  -0.00616527   1.0935e+30       206000 -0.000159183  0.436332
     1.7e+06           30        4.554    0.0267744     0.026128   1.0935e+30       206000  0.000699561  0.523599
     1.7e+06           35        4.554    0.0233045    0.0561145   1.0935e+30       206000   0.00130772  0.610865
     1.7e+06           40        4.554    0.0224163    0.0806697   1.0935e+30       206000   0.00180831  0.698132
     1.7e+06           45        4.554    0.0216029    0.0933518   1.0935e+30       206000   0.00201667  0.785398
     1.7e+06            5        4.554    0.0236542  -0.00465073   1.0935e+30       206000 -0.000110009  0.0872665
     1.7e+06           50        4.554      0.01769      0.09992   1.0935e+30       206000   0.00176758  0.872665
     1.7e+06           55        4.554     0.015958     0.100578   1.0935e+30       206000   0.00160503  0.959931
     1.7e+06           60        4.554     0.013518    0.0987435   1.0935e+30       206000   0.00133482    1.0472
     1.7e+06           65        4.554    0.0128927    0.0970915   1.0935e+30       206000   0.00125177   1.13446
     1.7e+06           70        4.554    0.0101467    0.0967442   1.0935e+30       206000  0.000981637   1.22173
     1.7e+06           75        4.554    0.0091079    0.0980962   1.0935e+30       206000  0.000893451     1.309
     1.7e+06           80        4.554   0.00661017     0.102299   1.0935e+30       206000  0.000676215   1.39626
     1.7e+06           85        4.554   0.00641495     0.106155   1.0935e+30       206000  0.000680976   1.48353
     1.7e+06           90        4.554   0.00351208     0.107275   1.0935e+30       206000  0.000376759    1.5708
     1.7e+06           10         6.21    0.0242295   -0.0158118   1.0935e+30       206000 -0.000383112  0.174533
     1.7e+06           15         6.21    0.0238114   -0.0225933   1.0935e+30       206000 -0.000537976  0.261799
     1.7e+06           20         6.21    0.0227482   -0.0172935   1.0935e+30       206000 -0.000393395  0.349066
     1.7e+06           25         6.21    0.0236488   0.00699237   1.0935e+30       206000  0.000165361  0.436332
     1.7e+06           30         6.21    0.0238037    0.0459132   1.0935e+30       206000    0.0010929  0.523599
     1.7e+06           35         6.21    0.0200922    0.0862526   1.0935e+30       206000     0.001733  0.610865
     1.7e+06           40         6.21    0.0186456     0.126126   1.0935e+30       206000    0.0023517  0.698132
     1.7e+06           45         6.21     0.017592     0.154343   1.0935e+30       206000   0.00271519  0.785398
     1.7e+06            5         6.21    0.0232889  -0.00469362   1.0935e+30       206000 -0.000109309  0.0872665
     1.7e+06           50         6.21     0.014666     0.179202   1.0935e+30       206000   0.00262817  0.872665
     1.7e+06           55         6.21    0.0137927     0.192245   1.0935e+30       206000   0.00265159  0.959931
     1.7e+06           60         6.21    0.0121772     0.200355   1.0935e+30       206000   0.00243976    1.0472
     1.7e+06           65         6.21    0.0119434     0.207139   1.0935e+30       206000   0.00247394   1.13446
     1.7e+06           70         6.21   0.00942931     0.211657   1.0935e+30       206000   0.00199578   1.22173
     1.7e+06           75         6.21   0.00845312      0.21435   1.0935e+30       206000   0.00181193     1.309
     1.7e+06           80         6.21     0.006108     0.216264   1.0935e+30       206000   0.00132094   1.39626
     1.7e+06           85         6.21    0.0058837      0.21315   1.0935e+30       206000   0.00125411   1.48353
     1.7e+06           90         6.21   0.00320925     0.209866   1.0935e+30       206000  0.000673513    1.5708
     1.7e+06           10         8.28    0.0225501   -0.0181404   1.0935e+30       206000 -0.000409068  0.174533
     1.7e+06           15         8.28    0.0217313      -0.0288   1.0935e+30       206000 -0.000625863  0.261799
     1.7e+06           20         8.28    0.0201009   -0.0282722   1.0935e+30       206000 -0.000568296  0.349066
     1.7e+06           25         8.28    0.0200752   -0.0127414   1.0935e+30       206000 -0.000255786  0.436332
     1.7e+06           30         8.28    0.0197512    0.0160445   1.0935e+30       206000  0.000316899  0.523599
     1.7e+06           35         8.28    0.0167061    0.0513622   1.0935e+30       206000  0.000858059  0.610865
     1.7e+06           40         8.28    0.0157642    0.0933552   1.0935e+30       206000   0.00147167  0.698132
     1.7e+06           45         8.28    0.0150437     0.128891   1.0935e+30       206000     0.001939  0.785398
     1.7e+06            5         8.28    0.0217471  -0.00551404   1.0935e+30       206000 -0.000119914  0.0872665
     1.7e+06           50         8.28    0.0125313     0.166194   1.0935e+30       206000   0.00208264  0.872665
     1.7e+06           55         8.28    0.0116719     0.189758   1.0935e+30       206000   0.00221483  0.959931
     1.7e+06           60         8.28    0.0102045     0.207575   1.0935e+30       206000    0.0021182    1.0472
     1.7e+06           65         8.28   0.00992211     0.222795   1.0935e+30       206000   0.00221059   1.13446
     1.7e+06           70         8.28   0.00779603     0.232165   1.0935e+30       206000   0.00180997   1.22173
     1.7e+06           75         8.28   0.00696153     0.236073   1.0935e+30       206000   0.00164343     1.309
     1.7e+06           80         8.28   0.00500238     0.235708   1.0935e+30       206000    0.0011791   1.39626
     1.7e+06           85         8.28   0.00478914     0.226759   1.0935e+30       206000   0.00108598   1.48353
     1.7e+06           90         8.28   0.00260421     0.220067   1.0935e+30       206000  0.000573099    1.5708
     1.7e+06           10        7.659    0.0230033   -0.0174493   1.0935e+30       206000 -0.000401393  0.174533
     1.7e+06           15        7.659    0.0223426   -0.0269529   1.0935e+30       206000   -0.0006022  0.261799
     1.7e+06           20        7.659    0.0209368   -0.0249824   1.0935e+30       206000  -0.00052305  0.349066
     1.7e+06           25        7.659    0.0212504  -0.00681366   1.0935e+30       206000 -0.000144793  0.436332
     1.7e+06           30        7.659    0.0211395    0.0250602   1.0935e+30       206000  0.000529759  0.523599
     1.7e+06           35        7.659    0.0179484    0.0619012   1.0935e+30       206000   0.00111103  0.610865
     1.7e+06           40        7.659    0.0169396     0.103244   1.0935e+30       206000   0.00174892  0.698132
     1.7e+06           45        7.659    0.0161741     0.136562   1.0935e+30       206000   0.00220877  0.785398
     1.7e+06            5        7.659    0.0221545  -0.00526792   1.0935e+30       206000 -0.000116708  0.0872665
     1.7e+06           50        7.659    0.0135032     0.170105   1.0935e+30       206000   0.00229697  0.872665
     1.7e+06           55        7.659    0.0126124     0.190513   1.0935e+30       206000   0.00240282  0.959931
     1.7e+06           60        7.659    0.0110565     0.205414   1.0935e+30       206000   0.00227115    1.0472
     1.7e+06           65        7.659    0.0107587     0.218089   1.0935e+30       206000   0.00234636   1.13446
     1.7e+06           70        7.659   0.00843812     0.226007   1.0935e+30       206000   0.00190708   1.22173
     1.7e+06           75        7.659   0.00751846     0.229555   1.0935e+30       206000    0.0017259     1.309
     1.7e+06           80        7.659   0.00537666     0.229881   1.0935e+30       206000   0.00123599   1.39626
     1.7e+06           85        7.659   0.00511135     0.222704   1.0935e+30       206000   0.00113832   1.48353
     1.7e+06           90        7.659   0.00276955     0.217007   1.0935e+30       206000   0.00060101    1.5708
     1.7e+06           10        3.726    0.0246022   -0.0202918   1.0935e+30       206000 -0.000499222  0.174533
     1.7e+06           15        3.726    0.0246496    -0.038774   1.0935e+30       206000 -0.000955763  0.261799
     1.7e+06           20        3.726    0.0243018   -0.0513256   1.0935e+30       206000   -0.0012473  0.349066
     1.7e+06           25        3.726    0.0262679   -0.0524011   1.0935e+30       206000  -0.00137646  0.436332
     1.7e+06           30        3.726     0.027095   -0.0440748   1.0935e+30       206000   -0.0011942  0.523599
     1.7e+06           35        3.726    0.0229787    -0.038901   1.0935e+30       206000 -0.000893896  0.610865
     1.7e+06           40        3.726    0.0211977   -0.0401309   1.0935e+30       206000 -0.000850684  0.698132
     1.7e+06           45        3.726    0.0198242   -0.0476122   1.0935e+30       206000 -0.000943874  0.785398
     1.7e+06            5        3.726    0.0235697  -0.00546145   1.0935e+30       206000 -0.000128725  0.0872665
     1.7e+06           50        3.726    0.0161227   -0.0610008   1.0935e+30       206000 -0.000983496  0.872665
     1.7e+06           55        3.726    0.0147332   -0.0721409   1.0935e+30       206000  -0.00106287  0.959931
     1.7e+06           60        3.726    0.0126445   -0.0820056   1.0935e+30       206000  -0.00103692    1.0472
     1.7e+06           65        3.726    0.0121016    -0.090185   1.0935e+30       206000  -0.00109138   1.13446
     1.7e+06           70        3.726   0.00943466    -0.094324   1.0935e+30       206000 -0.000889915   1.22173
     1.7e+06           75        3.726   0.00837368   -0.0941634   1.0935e+30       206000 -0.000788494     1.309
     1.7e+06           80        3.726   0.00606711   -0.0881652   1.0935e+30       206000 -0.000534908   1.39626
     1.7e+06           85        3.726   0.00596022    -0.077687   1.0935e+30       206000 -0.000463032   1.48353
     1.7e+06           90        3.726    0.0032834   -0.0721164   1.0935e+30       206000 -0.000236787    1.5708
     1.7e+06           10        3.105     0.020701   -0.0231795   1.0935e+30       206000 -0.000479838  0.174533
     1.7e+06           15        3.105    0.0209203   -0.0486066   1.0935e+30       206000  -0.00101687  0.261799
     1.7e+06           20        3.105    0.0209137   -0.0712329   1.0935e+30       206000  -0.00148974  0.349066
     1.7e+06           25        3.105    0.0229973   -0.0871875   1.0935e+30       206000  -0.00200508  0.436332
     1.7e+06           30        3.105    0.0240576   -0.0966005   1.0935e+30       206000  -0.00232398  0.523599
     1.7e+06           35        3.105     0.020619    -0.109933   1.0935e+30       206000  -0.00226671  0.610865
     1.7e+06           40        3.105    0.0192159    -0.130613   1.0935e+30       206000  -0.00250986  0.698132
     1.7e+06           45        3.105    0.0181276    -0.153369   1.0935e+30       206000  -0.00278021  0.785398
     1.7e+06            5        3.105    0.0198032  -0.00606949   1.0935e+30       206000 -0.000120195  0.0872665
     1.7e+06           50        3.105    0.0148733     -0.18176   1.0935e+30       206000  -0.00270336  0.872665
     1.7e+06           55        3.105    0.0136742    -0.201724   1.0935e+30       206000  -0.00275841  0.959931
     1.7e+06           60        3.105    0.0118036    -0.217587   1.0935e+30       206000   -0.0025683    1.0472
     1.7e+06           65        3.105    0.0113315    -0.230641   1.0935e+30       206000  -0.00261351   1.13446
     1.7e+06           70        3.105   0.00882391    -0.237621   1.0935e+30       206000  -0.00209675   1.22173
     1.7e+06           75        3.105   0.00781699    -0.238356   1.0935e+30       206000  -0.00186322     1.309
     1.7e+06           80        3.105   0.00566037    -0.231018   1.0935e+30       206000  -0.00130765   1.39626
     1.7e+06           85        3.105    0.0055682    -0.215567   1.0935e+30       206000  -0.00120032   1.48353
     1.7e+06           90        3.105   0.00306955     -0.20666   1.0935e+30       206000 -0.000634353    1.5708
     1.7e+06           10        5.796    0.0246284   -0.0153407   1.0935e+30       206000 -0.000377816  0.174533
     1.7e+06           15        5.796    0.0242672   -0.0213395   1.0935e+30       206000 -0.000517851  0.261799
     1.7e+06           20        5.796     0.023284   -0.0150922   1.0935e+30       206000 -0.000351407  0.349066
     1.7e+06           25        5.796    0.0243356    0.0109404   1.0935e+30       206000  0.000266242  0.436332
     1.7e+06           30        5.796     0.024657    0.0520095   1.0935e+30       206000    0.0012824  0.523599
     1.7e+06           35        5.796    0.0209964    0.0934344   1.0935e+30       206000   0.00196179  0.610865
     1.7e+06           40        5.796    0.0197081     0.132846   1.0935e+30       206000   0.00261814  0.698132
     1.7e+06           45        5.796     0.018731     0.159487   1.0935e+30       206000   0.00298734  0.785398
     1.7e+06            5        5.796    0.0236617  -0.00452953   1.0935e+30       206000 -0.000107177  0.0872665
     1.7e+06           50        5.796    0.0155713     0.181726   1.0935e+30       206000   0.00282972  0.872665
     1.7e+06           55        5.796    0.0145056     0.192688   1.0935e+30       206000   0.00279507  0.959931
     1.7e+06           60        5.796    0.0126866     0.198884   1.0935e+30       206000   0.00252316    1.0472
     1.7e+06           65        5.796    0.0123753     0.204004   1.0935e+30       206000   0.00252461   1.13446
     1.7e+06           70        5.796   0.00977968     0.207556   1.0935e+30       206000   0.00202983   1.22173
     1.7e+06           75        5.796   0.00878508     0.210006   1.0935e+30       206000   0.00184492     1.309
     1.7e+06           80        5.796   0.00634281     0.212377   1.0935e+30       206000   0.00134707   1.39626
     1.7e+06           85        5.796   0.00608242      0.21044   1.0935e+30       206000   0.00127998   1.48353
     1.7e+06           90        5.796   0.00331003     0.207826   1.0935e+30       206000  0.000687911    1.5708
     1.7e+06           10        6.831    0.0236717   -0.0165183   1.0935e+30       206000 -0.000391017  0.174533
     1.7e+06           15        6.831    0.0231814   -0.0244677   1.0935e+30       206000 -0.000567194  0.261799
     1.7e+06           20        6.831    0.0220188   -0.0205855   1.0935e+30       206000 -0.000453268  0.349066
     1.7e+06           25        6.831    0.0227271   0.00109353   1.0935e+30       206000  2.48528e-05  0.436332
     1.7e+06           30        6.831    0.0226727    0.0368084   1.0935e+30       206000  0.000834544  0.523599
     1.7e+06           35        6.831    0.0189076    0.0755002   1.0935e+30       206000   0.00142753  0.610865
     1.7e+06           40        6.831    0.0172721     0.116048   1.0935e+30       206000    0.0020044  0.698132
     1.7e+06           45        6.831    0.0161315     0.146618   1.0935e+30       206000   0.00236516  0.785398
     1.7e+06            5        6.831    0.0227663  -0.00493974   1.0935e+30       206000  -0.00011246  0.0872665
     1.7e+06           50        6.831    0.0135016     0.175437   1.0935e+30       206000   0.00236869  0.872665
     1.7e+06           55        6.831    0.0128658     0.191611   1.0935e+30       206000   0.00246522  0.959931
     1.7e+06           60        6.831    0.0115072     0.202582   1.0935e+30       206000   0.00233116    1.0472
     1.7e+06           65        6.831    0.0113713     0.211842   1.0935e+30       206000   0.00240891   1.13446
     1.7e+06           70        6.831   0.00896569     0.217808   1.0935e+30       206000    0.0019528   1.22173
     1.7e+06           75        6.831   0.00801493     0.220866   1.0935e+30       206000   0.00177023     1.309
     1.7e+06           80        6.831   0.00576709     0.222098   1.0935e+30       206000   0.00128086   1.39626
     1.7e+06           85        6.831   0.00552824     0.217238   1.0935e+30       206000   0.00120094   1.48353
     1.7e+06           90        6.831     0.003008     0.212927   1.0935e+30       206000  0.000640483    1.5708
     1.7e+06           10        5.175    0.0244483   -0.0146427   1.0935e+30       206000 -0.000357989  0.174533
     1.7e+06           15        5.175    0.0243116   -0.0194387   1.0935e+30       206000 -0.000472586  0.261799
     1.7e+06           20        5.175    0.0236779   -0.0117344   1.0935e+30       206000 -0.000277847  0.349066
     1.7e+06           25        5.175    0.0252099    0.0170165   1.0935e+30       206000  0.000428984  0.436332
     1.7e+06           30        5.175     0.025963    0.0612474   1.0935e+30       206000   0.00159016  0.523599
     1.7e+06           35        5.175    0.0224194     0.104176   1.0935e+30       206000   0.00233557  0.610865
     1.7e+06           40        5.175    0.0213557     0.142888   1.0935e+30       206000   0.00305148  0.698132
     1.7e+06           45        5.175     0.020471     0.167167   1.0935e+30       206000   0.00342207  0.785398
     1.7e+06            5        5.175    0.0234521   -0.0042834   1.0935e+30       206000 -0.000100455  0.0872665
     1.7e+06           50        5.175    0.0168789     0.185525   1.0935e+30       206000   0.00313146  0.872665
     1.7e+06           55        5.175    0.0154408     0.193383   1.0935e+30       206000   0.00298598  0.959931
     1.7e+06           60        5.175    0.0132628     0.196697   1.0935e+30       206000   0.00260876    1.0472
     1.7e+06           65        5.175    0.0127668     0.199298   1.0935e+30       206000    0.0025444   1.13446
     1.7e+06           70        5.175    0.0100545       0.2014   1.0935e+30       206000   0.00202497   1.22173
     1.7e+06           75        5.175   0.00901762     0.203488   1.0935e+30       206000   0.00183498     1.309
     1.7e+06           80        5.175   0.00653316     0.206547   1.0935e+30       206000   0.00134941   1.39626
     1.7e+06           85        5.175   0.00632423     0.206353   1.0935e+30       206000   0.00130502   1.48353
     1.7e+06           90        5.175   0.00345805     0.204766   1.0935e+30       206000  0.000708093    1.5708
     1.7e+06           10        10.35    0.0200797   -0.0208792   1.0935e+30       206000 -0.000419248  0.174533
     1.7e+06           15        10.35    0.0191767   -0.0352906   1.0935e+30       206000 -0.000676759  0.261799
     1.7e+06           20        10.35     0.017473   -0.0392656   1.0935e+30       206000 -0.000686087  0.349066
     1.7e+06           25        10.35    0.0171271   -0.0320415   1.0935e+30       206000 -0.000548777  0.436332
     1.7e+06           30        10.35    0.0166495   -0.0132785   1.0935e+30       206000 -0.000221081  0.523599
     1.7e+06           35        10.35    0.0140509    0.0160602   1.0935e+30       206000  0.000225661  0.610865
     1.7e+06           40        10.35    0.0132992    0.0582186   1.0935e+30       206000  0.000774261  0.698132
     1.7e+06           45        10.35    0.0126815    0.0986758   1.0935e+30       206000   0.00125136  0.785398
     1.7e+06            5        10.35    0.0193945  -0.00647158   1.0935e+30       206000 -0.000125513  0.0872665
     1.7e+06           50        10.35    0.0104051     0.145262   1.0935e+30       206000   0.00151147  0.872665
     1.7e+06           55        10.35    0.0094891     0.177297   1.0935e+30       206000   0.00168239  0.959931
     1.7e+06           60        10.35   0.00812679     0.203274   1.0935e+30       206000   0.00165197    1.0472
     1.7e+06           65        10.35   0.00781262      0.22594   1.0935e+30       206000   0.00176518   1.13446
     1.7e+06           70        10.35   0.00615951     0.239561   1.0935e+30       206000   0.00147558   1.22173
     1.7e+06           75        10.35   0.00553237     0.244693   1.0935e+30       206000   0.00135373     1.309
     1.7e+06           80        10.35   0.00396949     0.242701   1.0935e+30       206000  0.000963401   1.39626
     1.7e+06           85        10.35    0.0037576      0.22932   1.0935e+30       206000  0.000861693   1.48353
     1.7e+06           90        10.35   0.00203147     0.220072   1.0935e+30       206000  0.000447071    1.5708
     1.7e+06           10        9.729    0.0206941   -0.0197706   1.0935e+30       206000 -0.000409134  0.174533
     1.7e+06           15        9.729    0.0197568   -0.0330898   1.0935e+30       206000 -0.000653749  0.261799
     1.7e+06           20        9.729    0.0179913   -0.0358672   1.0935e+30       206000 -0.000645298  0.349066
     1.7e+06           25        9.729    0.0176227   -0.0263392   1.0935e+30       206000 -0.000464168  0.436332
     1.7e+06           30        9.729    0.0171078  -0.00483059   1.0935e+30       206000 -8.26408e-05  0.523599
     1.7e+06           35        9.729    0.0144022    0.0267725   1.0935e+30       206000  0.000385584  0.610865
     1.7e+06           40        9.729    0.0135854    0.0702802   1.0935e+30       206000  0.000954782  0.698132
     1.7e+06           45        9.729    0.0129468     0.110977   1.0935e+30       206000    0.0014368  0.785398
     1.7e+06            5        9.729     0.019989  -0.00608834   1.0935e+30       206000   -0.0001217  0.0872665
     1.7e+06           50        9.729    0.0107209     0.157026   1.0935e+30       206000   0.00168346  0.872665
     1.7e+06           55        9.729    0.0099115     0.187949   1.0935e+30       206000   0.00186286  0.959931
     1.7e+06           60        9.729   0.00860324     0.212588   1.0935e+30       206000   0.00182895    1.0472
     1.7e+06           65        9.729   0.00834117     0.233775   1.0935e+30       206000   0.00194996   1.13446
     1.7e+06           70        9.729   0.00657537     0.246535   1.0935e+30       206000   0.00162106   1.22173
     1.7e+06           75        9.729   0.00589634      0.25128   1.0935e+30       206000   0.00148163     1.309
     1.7e+06           80        9.729   0.00423748     0.249327   1.0935e+30       206000   0.00105652   1.39626
     1.7e+06           85        9.729   0.00403403     0.236308   1.0935e+30       206000  0.000953275   1.48353
     1.7e+06           90        9.729   0.00218724     0.227207   1.0935e+30       206000  0.000496957    1.5708
     1.7e+06           10        9.315    0.0211477   -0.0193058   1.0935e+30       206000 -0.000408274  0.174533
     1.7e+06           15        9.315    0.0202452   -0.0318686   1.0935e+30       206000 -0.000645188  0.261799
     1.7e+06           20        9.315    0.0185207   -0.0337019   1.0935e+30       206000 -0.000624182  0.349066
     1.7e+06           25        9.315    0.0182449   -0.0224629   1.0935e+30       206000 -0.000409833  0.436332
     1.7e+06           30        9.315    0.0177815   0.00112866   1.0935e+30       206000  2.00693e-05  0.523599
     1.7e+06           35        9.315    0.0149901     0.033798   1.0935e+30       206000  0.000506635  0.610865
     1.7e+06           40        9.315    0.0141413    0.0768731   1.0935e+30       206000   0.00108708  0.698132
     1.7e+06           45        9.315    0.0134815     0.116096   1.0935e+30       206000   0.00156515  0.785398
     1.7e+06            5        9.315    0.0204177  -0.00592426   1.0935e+30       206000  -0.00012096  0.0872665
     1.7e+06           50        9.315    0.0111815     0.159648   1.0935e+30       206000   0.00178511  0.872665
     1.7e+06           55        9.315    0.0103581      0.18847   1.0935e+30       206000   0.00195219  0.959931
     1.7e+06           60        9.315   0.00900839     0.211158   1.0935e+30       206000    0.0019022    1.0472
     1.7e+06           65        9.315   0.00874075     0.230637   1.0935e+30       206000   0.00201594   1.13446
     1.7e+06           70        9.315   0.00688428     0.242429   1.0935e+30       206000   0.00166895   1.22173
     1.7e+06           75        9.315   0.00616633     0.246935   1.0935e+30       206000   0.00152268     1.309
     1.7e+06           80        9.315   0.00443655     0.245431   1.0935e+30       206000   0.00108887   1.39626
     1.7e+06           85        9.315   0.00424037     0.233566   1.0935e+30       206000  0.000990407   1.48353
     1.7e+06           90        9.315   0.00230379     0.225167   1.0935e+30       206000  0.000518737    1.5708
     1.7e+06           10         4.14     0.024685   -0.0183917   1.0935e+30       206000 -0.000453999  0.174533
     1.7e+06           15         4.14     0.024708   -0.0323054   1.0935e+30       206000 -0.000798203  0.261799
     1.7e+06           20         4.14    0.0243205   -0.0381347   1.0935e+30       206000 -0.000927455  0.349066
     1.7e+06           25         4.14    0.0262361   -0.0292529   1.0935e+30       206000 -0.000767482  0.436332
     1.7e+06           30         4.14    0.0271556   -0.0090212   1.0935e+30       206000 -0.000244976  0.523599
     1.7e+06           35         4.14     0.023297   0.00850132   1.0935e+30       206000  0.000198055  0.610865
     1.7e+06           40         4.14    0.0218814    0.0201831   1.0935e+30       206000  0.000441636  0.698132
     1.7e+06           45         4.14    0.0207472     0.022829   1.0935e+30       206000  0.000473639  0.785398
     1.7e+06            5         4.14    0.0236529  -0.00505609   1.0935e+30       206000 -0.000119591  0.0872665
     1.7e+06           50         4.14    0.0169963    0.0194656   1.0935e+30       206000  0.000330843  0.872665
     1.7e+06           55         4.14    0.0155315    0.0142139   1.0935e+30       206000  0.000220764  0.959931
     1.7e+06           60         4.14    0.0133255   0.00836479   1.0935e+30       206000  0.000111465    1.0472
     1.7e+06           65         4.14    0.0127332   0.00345571   1.0935e+30       206000  4.40022e-05   1.13446
     1.7e+06           70         4.14   0.00990056   0.00120908   1.0935e+30       206000  1.19706e-05   1.22173
     1.7e+06           75         4.14   0.00876303   0.00196191   1.0935e+30       206000  1.71922e-05     1.309
     1.7e+06           80         4.14   0.00632185   0.00706475   1.0935e+30       206000  4.46623e-05   1.39626
     1.7e+06           85         4.14   0.00617851    0.0142277   1.0935e+30       206000  8.79058e-05   1.48353
