#   Radius[cm]     Phi[deg]   Energy[keV]     I          Q/I        mu[Gcm3]      Mass[cm]        Q      Phi[rad]
     1.5e+06           15        8.694    0.0220649    -0.120019   1.0935e+30       206000   -0.0026482  0.261799
     1.5e+06           20        8.694    0.0228318    -0.132483   1.0935e+30       206000  -0.00302483  0.349066
     1.5e+06           25        8.694    0.0226755    -0.139513   1.0935e+30       206000  -0.00316352  0.436332
     1.5e+06           30        8.694    0.0196688    -0.142965   1.0935e+30       206000  -0.00281196  0.523599
     1.5e+06           35        8.694    0.0197055    -0.144432   1.0935e+30       206000   -0.0028461  0.610865
     1.5e+06           40        8.694    0.0179465    -0.146491   1.0935e+30       206000  -0.00262901  0.698132
     1.5e+06           45        8.694    0.0147084    -0.147407   1.0935e+30       206000  -0.00216813  0.785398
     1.5e+06            5        8.694    0.0212217   -0.0208955   1.0935e+30       206000 -0.000443439  0.0872665
     1.5e+06           50        8.694     0.014906     -0.14755   1.0935e+30       206000  -0.00219939  0.872665
     1.5e+06           55        8.694    0.0138382     -0.14801   1.0935e+30       206000  -0.00204819  0.959931
     1.5e+06           60        8.694    0.0121168    -0.148433   1.0935e+30       206000  -0.00179852    1.0472
     1.5e+06           65        8.694   0.00978504    -0.149064   1.0935e+30       206000   -0.0014586   1.13446
     1.5e+06           70        8.694    0.0101232    -0.149217   1.0935e+30       206000  -0.00151055   1.22173
     1.5e+06           75        8.694   0.00847513    -0.149377   1.0935e+30       206000  -0.00126599     1.309
     1.5e+06           80        8.694   0.00758034    -0.149716   1.0935e+30       206000   -0.0011349   1.39626
     1.5e+06           85        8.694   0.00546045    -0.149942   1.0935e+30       206000 -0.000818751   1.48353
     1.5e+06           90        8.694   0.00354946    -0.149677   1.0935e+30       206000 -0.000531271    1.5708
     1.5e+06           10        4.554    0.0268192   -0.0193204   1.0935e+30       206000 -0.000518157  0.174533
     1.5e+06           15        4.554    0.0255289   -0.0328893   1.0935e+30       206000 -0.000839625  0.261799
     1.5e+06           20        4.554    0.0282859    -0.036233   1.0935e+30       206000  -0.00102488  0.349066
     1.5e+06           25        4.554    0.0301415   -0.0381276   1.0935e+30       206000  -0.00114922  0.436332
     1.5e+06           30        4.554    0.0276575   -0.0390586   1.0935e+30       206000  -0.00108027  0.523599
     1.5e+06           35        4.554    0.0287006   -0.0394596   1.0935e+30       206000  -0.00113252  0.610865
     1.5e+06           40        4.554    0.0265682   -0.0400205   1.0935e+30       206000  -0.00106327  0.698132
     1.5e+06           45        4.554    0.0221071   -0.0402689   1.0935e+30       206000 -0.000890227  0.785398
     1.5e+06            5        4.554    0.0236542  -0.00570835   1.0935e+30       206000 -0.000135026  0.0872665
     1.5e+06           50        4.554    0.0222494   -0.0403076   1.0935e+30       206000 -0.000896821  0.872665
     1.5e+06           55        4.554    0.0200517   -0.0404345   1.0935e+30       206000 -0.000810781  0.959931
     1.5e+06           60        4.554    0.0169634   -0.0405474   1.0935e+30       206000 -0.000687822    1.0472
     1.5e+06           65        4.554    0.0134401   -0.0407239   1.0935e+30       206000 -0.000547335   1.13446
     1.5e+06           70        4.554    0.0138563    -0.040764   1.0935e+30       206000  -0.00056484   1.22173
     1.5e+06           75        4.554    0.0116501   -0.0408077   1.0935e+30       206000 -0.000475415     1.309
     1.5e+06           80        4.554    0.0104729   -0.0409001   1.0935e+30       206000 -0.000428344   1.39626
     1.5e+06           85        4.554    0.0076084   -0.0409623   1.0935e+30       206000 -0.000311658   1.48353
     1.5e+06           90        4.554    0.0049748   -0.0408886   1.0935e+30       206000 -0.000203413    1.5708
     1.5e+06           10         6.21    0.0263705   -0.0780905   1.0935e+30       206000  -0.00205929  0.174533
     1.5e+06           15         6.21    0.0247635    -0.132909   1.0935e+30       206000  -0.00329129  0.261799
     1.5e+06           20         6.21    0.0267044    -0.146535   1.0935e+30       206000  -0.00391314  0.349066
     1.5e+06           25         6.21    0.0276749    -0.154243   1.0935e+30       206000  -0.00426865  0.436332
     1.5e+06           30         6.21    0.0247289     -0.15801   1.0935e+30       206000  -0.00390742  0.523599
     1.5e+06           35         6.21    0.0248244    -0.159634   1.0935e+30       206000  -0.00396283  0.610865
     1.5e+06           40         6.21    0.0222959    -0.161917   1.0935e+30       206000  -0.00361008  0.698132
     1.5e+06           45         6.21    0.0180186    -0.162933   1.0935e+30       206000  -0.00293583  0.785398
     1.5e+06            5         6.21    0.0232889   -0.0230965   1.0935e+30       206000 -0.000537892  0.0872665
     1.5e+06           50         6.21    0.0182336    -0.163095   1.0935e+30       206000  -0.00297381  0.872665
     1.5e+06           55         6.21     0.017122    -0.163599   1.0935e+30       206000  -0.00280115  0.959931
     1.5e+06           60         6.21    0.0152029    -0.164071   1.0935e+30       206000  -0.00249435    1.0472
     1.5e+06           65         6.21    0.0123837    -0.164762   1.0935e+30       206000  -0.00204037   1.13446
     1.5e+06           70         6.21    0.0128814    -0.164935   1.0935e+30       206000  -0.00212459   1.22173
     1.5e+06           75         6.21    0.0108155    -0.165111   1.0935e+30       206000  -0.00178575     1.309
     1.5e+06           80         6.21   0.00969421    -0.165485   1.0935e+30       206000  -0.00160424   1.39626
     1.5e+06           85         6.21   0.00699635    -0.165736   1.0935e+30       206000  -0.00115955   1.48353
     1.5e+06           90         6.21   0.00455227    -0.165442   1.0935e+30       206000 -0.000753135    1.5708
     1.5e+06           10         8.28    0.0245823   -0.0688732   1.0935e+30       206000  -0.00169306  0.174533
     1.5e+06           15         8.28    0.0226786    -0.117192   1.0935e+30       206000  -0.00265775  0.261799
     1.5e+06           20         8.28    0.0235967    -0.129342   1.0935e+30       206000  -0.00305204  0.349066
     1.5e+06           25         8.28     0.023569    -0.136197   1.0935e+30       206000  -0.00321003  0.436332
     1.5e+06           30         8.28    0.0205333    -0.139563   1.0935e+30       206000   -0.0028657  0.523599
     1.5e+06           35         8.28    0.0206103    -0.140995   1.0935e+30       206000  -0.00290595  0.610865
     1.5e+06           40         8.28    0.0187724    -0.143006   1.0935e+30       206000  -0.00268455  0.698132
     1.5e+06           45         8.28    0.0153887      -0.1439   1.0935e+30       206000  -0.00221444  0.785398
     1.5e+06            5         8.28    0.0217471   -0.0203983   1.0935e+30       206000 -0.000443604  0.0872665
     1.5e+06           50         8.28    0.0156153    -0.144039   1.0935e+30       206000  -0.00224922  0.872665
     1.5e+06           55         8.28    0.0145307    -0.144488   1.0935e+30       206000  -0.00209951  0.959931
     1.5e+06           60         8.28    0.0127558    -0.144901   1.0935e+30       206000  -0.00184832    1.0472
     1.5e+06           65         8.28    0.0103134    -0.145516   1.0935e+30       206000  -0.00150077   1.13446
     1.5e+06           70         8.28    0.0106625    -0.145666   1.0935e+30       206000  -0.00155317   1.22173
     1.5e+06           75         8.28   0.00891431    -0.145823   1.0935e+30       206000  -0.00129991     1.309
     1.5e+06           80         8.28   0.00795619    -0.146153   1.0935e+30       206000  -0.00116282   1.39626
     1.5e+06           85         8.28   0.00570698    -0.146374   1.0935e+30       206000 -0.000835351   1.48353
     1.5e+06           90         8.28   0.00369835    -0.146117   1.0935e+30       206000 -0.000540391    1.5708
     1.5e+06           10        7.659    0.0250602   -0.0662235   1.0935e+30       206000  -0.00165957  0.174533
     1.5e+06           15        7.659    0.0232843    -0.112695   1.0935e+30       206000  -0.00262402  0.261799
     1.5e+06           20        7.659     0.024578    -0.124326   1.0935e+30       206000  -0.00305568  0.349066
     1.5e+06           25        7.659    0.0249162    -0.130895   1.0935e+30       206000  -0.00326141  0.436332
     1.5e+06           30        7.659    0.0219542    -0.134119   1.0935e+30       206000  -0.00294449  0.523599
     1.5e+06           35        7.659    0.0221424    -0.135496   1.0935e+30       206000  -0.00300021  0.610865
     1.5e+06           40        7.659    0.0201712    -0.137428   1.0935e+30       206000  -0.00277208  0.698132
     1.5e+06           45        7.659    0.0165406    -0.138288   1.0935e+30       206000  -0.00228736  0.785398
     1.5e+06            5        7.659    0.0221545   -0.0196027   1.0935e+30       206000 -0.000434289  0.0872665
     1.5e+06           50        7.659     0.016811    -0.138421   1.0935e+30       206000  -0.00232701  0.872665
     1.5e+06           55        7.659    0.0156889    -0.138852   1.0935e+30       206000  -0.00217843  0.959931
     1.5e+06           60        7.659    0.0138162     -0.13925   1.0935e+30       206000  -0.00192391    1.0472
     1.5e+06           65        7.659    0.0111858     -0.13984   1.0935e+30       206000  -0.00156422   1.13446
     1.5e+06           70        7.659    0.0115481    -0.139985   1.0935e+30       206000  -0.00161656   1.22173
     1.5e+06           75        7.659   0.00963183    -0.140135   1.0935e+30       206000  -0.00134976     1.309
     1.5e+06           80        7.659   0.00856757    -0.140452   1.0935e+30       206000  -0.00120334   1.39626
     1.5e+06           85        7.659   0.00610591    -0.140664   1.0935e+30       206000  -0.00085888   1.48353
     1.5e+06           90        7.659   0.00393848     -0.14042   1.0935e+30       206000 -0.000553042    1.5708
     1.5e+06           10        3.726    0.0267335    0.0505845   1.0935e+30       206000    0.0013523  0.174533
     1.5e+06           15        3.726    0.0255474    0.0861152   1.0935e+30       206000   0.00220002  0.261799
     1.5e+06           20        3.726    0.0285282    0.0948491   1.0935e+30       206000   0.00270587  0.349066
     1.5e+06           25        3.726    0.0306439    0.0998004   1.0935e+30       206000   0.00305827  0.436332
     1.5e+06           30        3.726    0.0280991     0.102213   1.0935e+30       206000   0.00287209  0.523599
     1.5e+06           35        3.726    0.0284055     0.103265   1.0935e+30       206000   0.00293328  0.610865
     1.5e+06           40        3.726    0.0253854     0.104743   1.0935e+30       206000   0.00265894  0.698132
     1.5e+06           45        3.726     0.020372     0.105398   1.0935e+30       206000   0.00214716  0.785398
     1.5e+06            5        3.726    0.0235697    0.0149411   1.0935e+30       206000  0.000352156  0.0872665
     1.5e+06           50        3.726    0.0202379     0.105506   1.0935e+30       206000   0.00213522  0.872665
     1.5e+06           55        3.726     0.018441     0.105833   1.0935e+30       206000   0.00195167  0.959931
     1.5e+06           60        3.726    0.0158424     0.106132   1.0935e+30       206000   0.00168138    1.0472
     1.5e+06           65        3.726    0.0126331     0.106588   1.0935e+30       206000   0.00134654   1.13446
     1.5e+06           70        3.726    0.0129268     0.106695   1.0935e+30       206000   0.00137922   1.22173
     1.5e+06           75        3.726    0.0107362      0.10681   1.0935e+30       206000   0.00114673     1.309
     1.5e+06           80        3.726   0.00961463     0.107055   1.0935e+30       206000   0.00102929   1.39626
     1.5e+06           85        3.726   0.00703918     0.107217   1.0935e+30       206000  0.000754717   1.48353
     1.5e+06           90        3.726   0.00464001     0.107019   1.0935e+30       206000  0.000496569    1.5708
     1.5e+06           10        3.105    0.0224783    0.0913822   1.0935e+30       206000   0.00205411  0.174533
     1.5e+06           15        3.105    0.0216492     0.155586   1.0935e+30       206000   0.00336832  0.261799
     1.5e+06           20        3.105    0.0245509     0.171291   1.0935e+30       206000   0.00420534  0.349066
     1.5e+06           25        3.105    0.0267917     0.180202   1.0935e+30       206000   0.00482793  0.436332
     1.5e+06           30        3.105    0.0248964     0.184548   1.0935e+30       206000   0.00459459  0.523599
     1.5e+06           35        3.105    0.0254651     0.186447   1.0935e+30       206000   0.00474788  0.610865
     1.5e+06           40        3.105     0.022954     0.189111   1.0935e+30       206000   0.00434086  0.698132
     1.5e+06           45        3.105    0.0185944     0.190294   1.0935e+30       206000   0.00353839  0.785398
     1.5e+06            5        3.105    0.0198032    0.0269754   1.0935e+30       206000    0.0005342  0.0872665
     1.5e+06           50        3.105    0.0186234     0.190485   1.0935e+30       206000   0.00354748  0.872665
     1.5e+06           55        3.105    0.0170864     0.191076   1.0935e+30       206000    0.0032648  0.959931
     1.5e+06           60        3.105    0.0147783     0.191617   1.0935e+30       206000   0.00283179    1.0472
     1.5e+06           65        3.105     0.011826     0.192438   1.0935e+30       206000   0.00227577   1.13446
     1.5e+06           70        3.105    0.0120966     0.192633   1.0935e+30       206000   0.00233021   1.22173
     1.5e+06           75        3.105    0.0100263     0.192839   1.0935e+30       206000   0.00193347     1.309
     1.5e+06           80        3.105   0.00897156     0.193283   1.0935e+30       206000   0.00173405   1.39626
     1.5e+06           85        3.105    0.0065731     0.193575   1.0935e+30       206000   0.00127239   1.48353
     1.5e+06           90        3.105   0.00433668     0.193217   1.0935e+30       206000   0.00083792    1.5708
     1.5e+06           10        5.796    0.0267988    -0.072641   1.0935e+30       206000  -0.00194669  0.174533
     1.5e+06           15        5.796    0.0252258    -0.123638   1.0935e+30       206000  -0.00311887  0.261799
     1.5e+06           20        5.796    0.0273334    -0.136295   1.0935e+30       206000  -0.00372541  0.349066
     1.5e+06           25        5.796    0.0284664    -0.143457   1.0935e+30       206000  -0.00408369  0.436332
     1.5e+06           30        5.796    0.0255761    -0.146964   1.0935e+30       206000  -0.00375876  0.523599
     1.5e+06           35        5.796    0.0259152    -0.148474   1.0935e+30       206000  -0.00384772  0.610865
     1.5e+06           40        5.796    0.0234999    -0.150593   1.0935e+30       206000  -0.00353891  0.698132
     1.5e+06           45        5.796    0.0191734    -0.151535   1.0935e+30       206000  -0.00290544  0.785398
     1.5e+06            5        5.796    0.0236617   -0.0214808   1.0935e+30       206000 -0.000508272  0.0872665
     1.5e+06           50        5.796    0.0194077    -0.151684   1.0935e+30       206000  -0.00294383  0.872665
     1.5e+06           55        5.796    0.0180573    -0.152155   1.0935e+30       206000  -0.00274751  0.959931
     1.5e+06           60        5.796    0.0158573    -0.152591   1.0935e+30       206000  -0.00241968    1.0472
     1.5e+06           65        5.796    0.0128408    -0.153238   1.0935e+30       206000   -0.0019677   1.13446
     1.5e+06           70        5.796    0.0133521    -0.153397   1.0935e+30       206000  -0.00204817   1.22173
     1.5e+06           75        5.796    0.0112354    -0.153561   1.0935e+30       206000  -0.00172532     1.309
     1.5e+06           80        5.796     0.010071    -0.153907   1.0935e+30       206000     -0.00155   1.39626
     1.5e+06           85        5.796   0.00724402    -0.154141   1.0935e+30       206000   -0.0011166   1.48353
     1.5e+06           90        5.796   0.00469932     -0.15387   1.0935e+30       206000 -0.000723084    1.5708
     1.5e+06           10        6.831    0.0257708    -0.071597   1.0935e+30       206000  -0.00184512  0.174533
     1.5e+06           15        6.831    0.0241234    -0.121852   1.0935e+30       206000  -0.00293947  0.261799
     1.5e+06           20        6.831    0.0258481    -0.134369   1.0935e+30       206000   -0.0034732  0.349066
     1.5e+06           25        6.831    0.0266116    -0.141447   1.0935e+30       206000  -0.00376412  0.436332
     1.5e+06           30        6.831    0.0236032    -0.144897   1.0935e+30       206000  -0.00342003  0.523599
     1.5e+06           35        6.831    0.0233937    -0.146387   1.0935e+30       206000  -0.00342454  0.610865
     1.5e+06           40        6.831    0.0207344    -0.148486   1.0935e+30       206000  -0.00307876  0.698132
     1.5e+06           45        6.831    0.0165369    -0.149422   1.0935e+30       206000  -0.00247097  0.785398
     1.5e+06            5        6.831    0.0227663   -0.0211811   1.0935e+30       206000 -0.000482217  0.0872665
     1.5e+06           50        6.831    0.0167276    -0.149573   1.0935e+30       206000  -0.00250199  0.872665
     1.5e+06           55        6.831    0.0159097    -0.150032   1.0935e+30       206000  -0.00238696  0.959931
     1.5e+06           60        6.831    0.0143435    -0.150468   1.0935e+30       206000  -0.00215824    1.0472
     1.5e+06           65        6.831     0.011779    -0.151096   1.0935e+30       206000  -0.00177975   1.13446
     1.5e+06           70        6.831    0.0122582    -0.151257   1.0935e+30       206000  -0.00185414   1.22173
     1.5e+06           75        6.831    0.0102608    -0.151419   1.0935e+30       206000  -0.00155368     1.309
     1.5e+06           80        6.831   0.00916781    -0.151762   1.0935e+30       206000  -0.00139132   1.39626
     1.5e+06           85        6.831   0.00658482    -0.151991   1.0935e+30       206000  -0.00100083   1.48353
     1.5e+06           90        6.831   0.00427076    -0.151724   1.0935e+30       206000 -0.000647977    1.5708
     1.5e+06           10        5.175    0.0265827   -0.0553589   1.0935e+30       206000  -0.00147159  0.174533
     1.5e+06           15        5.175    0.0252309   -0.0942341   1.0935e+30       206000  -0.00237761  0.261799
     1.5e+06           20        5.175    0.0277958    -0.103832   1.0935e+30       206000  -0.00288608  0.349066
     1.5e+06           25        5.175    0.0294452    -0.109268   1.0935e+30       206000  -0.00321741  0.436332
     1.5e+06           30        5.175    0.0268581    -0.111935   1.0935e+30       206000  -0.00300636  0.523599
     1.5e+06           35        5.175    0.0276348    -0.113085   1.0935e+30       206000  -0.00312507  0.610865
     1.5e+06           40        5.175    0.0253721    -0.114695   1.0935e+30       206000  -0.00291004  0.698132
     1.5e+06           45        5.175    0.0209488    -0.115409   1.0935e+30       206000  -0.00241768  0.785398
     1.5e+06            5        5.175    0.0234521   -0.0163598   1.0935e+30       206000 -0.000383673  0.0872665
     1.5e+06           50        5.175     0.021145    -0.115521   1.0935e+30       206000  -0.00244269  0.872665
     1.5e+06           55        5.175    0.0193233    -0.115882   1.0935e+30       206000  -0.00223923  0.959931
     1.5e+06           60        5.175    0.0166147     -0.11621   1.0935e+30       206000  -0.00193079    1.0472
     1.5e+06           65        5.175    0.0132862     -0.11671   1.0935e+30       206000  -0.00155063   1.13446
     1.5e+06           70        5.175    0.0137337    -0.116827   1.0935e+30       206000  -0.00160447   1.22173
     1.5e+06           75        5.175    0.0115366    -0.116952   1.0935e+30       206000  -0.00134924     1.309
     1.5e+06           80        5.175     0.010358    -0.117217   1.0935e+30       206000  -0.00121414   1.39626
     1.5e+06           85        5.175   0.00750737    -0.117395   1.0935e+30       206000 -0.000881331   1.48353
     1.5e+06           90        5.175   0.00490062    -0.117185   1.0935e+30       206000 -0.000574279    1.5708
     1.5e+06           10        10.35    0.0219055   -0.0523938   1.0935e+30       206000  -0.00114771  0.174533
     1.5e+06           15        10.35    0.0200446   -0.0891411   1.0935e+30       206000   -0.0017868  0.261799
     1.5e+06           20        10.35    0.0205118   -0.0984311   1.0935e+30       206000    -0.002019  0.349066
     1.5e+06           25        10.35    0.0201383    -0.103666   1.0935e+30       206000  -0.00208766  0.436332
     1.5e+06           30        10.35    0.0173233     -0.10624   1.0935e+30       206000  -0.00184042  0.523599
     1.5e+06           35        10.35      0.01733    -0.107329   1.0935e+30       206000  -0.00186001  0.610865
     1.5e+06           40        10.35     0.015825    -0.108858   1.0935e+30       206000  -0.00172268  0.698132
     1.5e+06           45        10.35    0.0129915    -0.109537   1.0935e+30       206000  -0.00142304  0.785398
     1.5e+06            5        10.35    0.0193945   -0.0155275   1.0935e+30       206000 -0.000301148  0.0872665
     1.5e+06           50        10.35    0.0130522    -0.109644   1.0935e+30       206000   -0.0014311  0.872665
     1.5e+06           55        10.35    0.0118854    -0.109987   1.0935e+30       206000  -0.00130724  0.959931
     1.5e+06           60        10.35    0.0101843    -0.110297   1.0935e+30       206000   -0.0011233    1.0472
     1.5e+06           65        10.35    0.0081304    -0.110773   1.0935e+30       206000 -0.000900628   1.13446
     1.5e+06           70        10.35   0.00840985    -0.110884   1.0935e+30       206000 -0.000932516   1.22173
     1.5e+06           75        10.35   0.00707566    -0.111003   1.0935e+30       206000 -0.000785416     1.309
     1.5e+06           80        10.35   0.00631878    -0.111252   1.0935e+30       206000 -0.000702978   1.39626
     1.5e+06           85        10.35    0.0044955    -0.111421   1.0935e+30       206000 -0.000500891   1.48353
     1.5e+06           90        10.35   0.00289136    -0.111229   1.0935e+30       206000 -0.000321604    1.5708
     1.5e+06           10        9.729    0.0225763   -0.0619518   1.0935e+30       206000  -0.00139865  0.174533
     1.5e+06           15        9.729    0.0206521    -0.105402   1.0935e+30       206000  -0.00217678  0.261799
     1.5e+06           20        9.729    0.0211202    -0.116389   1.0935e+30       206000  -0.00245817  0.349066
     1.5e+06           25        9.729    0.0207223     -0.12258   1.0935e+30       206000  -0.00254014  0.436332
     1.5e+06           30        9.729    0.0178073    -0.125622   1.0935e+30       206000  -0.00223699  0.523599
     1.5e+06           35        9.729    0.0177688     -0.12691   1.0935e+30       206000  -0.00225503  0.610865
     1.5e+06           40        9.729    0.0161791    -0.128719   1.0935e+30       206000  -0.00208256  0.698132
     1.5e+06           45        9.729     0.013253    -0.129524   1.0935e+30       206000  -0.00171658  0.785398
     1.5e+06            5        9.729     0.019989   -0.0183606   1.0935e+30       206000  -0.00036701  0.0872665
     1.5e+06           50        9.729    0.0133917     -0.12965   1.0935e+30       206000  -0.00173624  0.872665
     1.5e+06           55        9.729    0.0123656    -0.130054   1.0935e+30       206000   -0.0016082  0.959931
     1.5e+06           60        9.729    0.0107636    -0.130424   1.0935e+30       206000  -0.00140383    1.0472
     1.5e+06           65        9.729   0.00866828    -0.130981   1.0935e+30       206000  -0.00113538   1.13446
     1.5e+06           70        9.729    0.0089819    -0.131115   1.0935e+30       206000  -0.00117766   1.22173
     1.5e+06           75        9.729    0.0075437    -0.131255   1.0935e+30       206000 -0.000990152     1.309
     1.5e+06           80        9.729   0.00674046    -0.131551   1.0935e+30       206000 -0.000886717   1.39626
     1.5e+06           85        9.729   0.00481666    -0.131751   1.0935e+30       206000 -0.000634597   1.48353
     1.5e+06           90        9.729   0.00310963    -0.131522   1.0935e+30       206000 -0.000408984    1.5708
     1.5e+06           10        9.315    0.0230661    -0.068652   1.0935e+30       206000  -0.00158353  0.174533
     1.5e+06           15        9.315    0.0211525    -0.116806   1.0935e+30       206000  -0.00247073  0.261799
     1.5e+06           20        9.315    0.0217417    -0.128962   1.0935e+30       206000  -0.00280385  0.349066
     1.5e+06           25        9.315    0.0214439    -0.135815   1.0935e+30       206000   -0.0029124  0.436332
     1.5e+06           30        9.315    0.0185019    -0.139181   1.0935e+30       206000  -0.00257511  0.523599
     1.5e+06           35        9.315    0.0184938    -0.140608   1.0935e+30       206000  -0.00260038  0.610865
     1.5e+06           40        9.315    0.0168407    -0.142613   1.0935e+30       206000  -0.00240171  0.698132
     1.5e+06           45        9.315    0.0137978    -0.143504   1.0935e+30       206000  -0.00198004  0.785398
     1.5e+06            5        9.315    0.0204177   -0.0203424   1.0935e+30       206000 -0.000415344  0.0872665
     1.5e+06           50        9.315     0.013958    -0.143644   1.0935e+30       206000  -0.00200498  0.872665
     1.5e+06           55        9.315    0.0129154    -0.144091   1.0935e+30       206000  -0.00186099  0.959931
     1.5e+06           60        9.315    0.0112678    -0.144502   1.0935e+30       206000  -0.00162822    1.0472
     1.5e+06           65        9.315   0.00908405    -0.145118   1.0935e+30       206000  -0.00131826   1.13446
     1.5e+06           70        9.315     0.009407    -0.145267   1.0935e+30       206000  -0.00136653   1.22173
     1.5e+06           75        9.315   0.00789099    -0.145423   1.0935e+30       206000  -0.00114753     1.309
     1.5e+06           80        9.315    0.0070535    -0.145751   1.0935e+30       206000  -0.00102806   1.39626
     1.5e+06           85        9.315   0.00505599    -0.145972   1.0935e+30       206000 -0.000738031   1.48353
     1.5e+06           90        9.315   0.00327279    -0.145717   1.0935e+30       206000   -0.0004769    1.5708
     1.5e+06           10         4.14    0.0268256     0.019547   1.0935e+30       206000   0.00052436  0.174533
     1.5e+06           15         4.14    0.0256125    0.0332765   1.0935e+30       206000  0.000852295  0.261799
     1.5e+06           20         4.14    0.0285502    0.0366532   1.0935e+30       206000   0.00104646  0.349066
     1.5e+06           25         4.14    0.0306117    0.0385673   1.0935e+30       206000   0.00118061  0.436332
     1.5e+06           30         4.14    0.0281116    0.0395033   1.0935e+30       206000    0.0011105  0.523599
     1.5e+06           35         4.14    0.0287526    0.0399094   1.0935e+30       206000    0.0011475  0.610865
     1.5e+06           40         4.14    0.0260875    0.0404789   1.0935e+30       206000   0.00105599  0.698132
     1.5e+06           45         4.14    0.0212716    0.0407315   1.0935e+30       206000  0.000866426  0.785398
     1.5e+06            5         4.14    0.0236529   0.00577397   1.0935e+30       206000  0.000136571  0.0872665
     1.5e+06           50         4.14    0.0213148     0.040772   1.0935e+30       206000  0.000869047  0.872665
     1.5e+06           55         4.14    0.0194417    0.0408991   1.0935e+30       206000  0.000795149  0.959931
     1.5e+06           60         4.14    0.0166965    0.0410144   1.0935e+30       206000  0.000684795    1.0472
     1.5e+06           65         4.14    0.0133034    0.0411909   1.0935e+30       206000   0.00054798   1.13446
     1.5e+06           70         4.14    0.0135761    0.0412322   1.0935e+30       206000  0.000559774   1.22173
     1.5e+06           75         4.14    0.0112418    0.0412764   1.0935e+30       206000  0.000464022     1.309
     1.5e+06           80         4.14    0.0100348    0.0413712   1.0935e+30       206000  0.000415153   1.39626
