#   Radius[cm]     Phi[deg]   Energy[keV]     I          Q/I        mu[Gcm3]      Mass[cm]        Q      Phi[rad]
       1e+06           85        3.726   0.00995046    0.0718418      1.5e+30       206000  0.000714859   1.48353
       1e+06           90        3.726   0.00794908    0.0664364      1.5e+30       206000  0.000528108    1.5708
       1e+06           10         4.14    0.0225266     0.026072      1.5e+30       206000  0.000587314  0.174533
       1e+06           15         4.14    0.0230769    0.0318094      1.5e+30       206000  0.000734062  0.261799
       1e+06           20         4.14    0.0241869    0.0345475      1.5e+30       206000  0.000835596  0.349066
       1e+06           25         4.14    0.0258658    0.0337643      1.5e+30       206000  0.000873341  0.436332
       1e+06           30         4.14    0.0246787    0.0232188      1.5e+30       206000  0.000573011  0.523599
       1e+06           35         4.14    0.0266113   0.00479509      1.5e+30       206000  0.000127604  0.610865
       1e+06           40         4.14    0.0230159  -0.00756091      1.5e+30       206000 -0.000174021  0.698132
       1e+06           45         4.14    0.0231715   -0.0152725      1.5e+30       206000 -0.000353886  0.785398
       1e+06            5         4.14    0.0236529    0.0116576      1.5e+30       206000  0.000275736  0.0872665
       1e+06           50         4.14    0.0196146   -0.0173654      1.5e+30       206000 -0.000340615  0.872665
       1e+06           55         4.14    0.0187661   -0.0159062      1.5e+30       206000 -0.000298497  0.959931
       1e+06           60         4.14    0.0158867   -0.0135312      1.5e+30       206000 -0.000214966    1.0472
       1e+06           65         4.14    0.0153456  -0.00908693      1.5e+30       206000 -0.000139445   1.13446
       1e+06           70         4.14     0.012748   -0.0057169      1.5e+30       206000 -7.28792e-05   1.22173
       1e+06           75         4.14    0.0113003  -0.00252008      1.5e+30       206000 -2.84777e-05     1.309
       1e+06           80         4.14    0.0117815 -0.000967346      1.5e+30       206000 -1.13968e-05   1.39626
       1e+06           85         4.14    0.0104191  -0.00120674      1.5e+30       206000 -1.25732e-05   1.48353
       1e+06           90         4.14   0.00830642  -0.00184708      1.5e+30       206000 -1.53426e-05    1.5708
       1e+06           10        4.554    0.0225278    0.0251348      1.5e+30       206000  0.000566231  0.174533
       1e+06           15        4.554    0.0230282    0.0278202      1.5e+30       206000  0.000640649  0.261799
       1e+06           20        4.554    0.0240348    0.0264072      1.5e+30       206000  0.000634692  0.349066
       1e+06           25        4.554    0.0255509    0.0189667      1.5e+30       206000  0.000484617  0.436332
       1e+06           30        4.554    0.0242529    0.0023272      1.5e+30       206000  5.64412e-05  0.523599
       1e+06           35        4.554    0.0262623   -0.0244904      1.5e+30       206000 -0.000643174  0.610865
       1e+06           40        4.554    0.0230741   -0.0452307      1.5e+30       206000  -0.00104366  0.698132
       1e+06           45        4.554    0.0236785    -0.061864      1.5e+30       206000  -0.00146485  0.785398
       1e+06            5        4.554    0.0236542    0.0118881      1.5e+30       206000  0.000281204  0.0872665
       1e+06           50        4.554    0.0203937   -0.0688714      1.5e+30       206000  -0.00140454  0.872665
       1e+06           55        4.554    0.0196086   -0.0730276      1.5e+30       206000  -0.00143197  0.959931
       1e+06           60        4.554    0.0164618   -0.0773189      1.5e+30       206000  -0.00127281    1.0472
       1e+06           65        4.554    0.0156949   -0.0758476      1.5e+30       206000  -0.00119042   1.13446
       1e+06           70        4.554    0.0128958   -0.0777413      1.5e+30       206000  -0.00100254   1.22173
       1e+06           75        4.554    0.0114259   -0.0674045      1.5e+30       206000 -0.000770156     1.309
       1e+06           80        4.554    0.0120637   -0.0764006      1.5e+30       206000 -0.000921675   1.39626
       1e+06           85        4.554    0.0107974   -0.0759093      1.5e+30       206000  -0.00081962   1.48353
       1e+06           90        4.554   0.00867117   -0.0724307      1.5e+30       206000 -0.000628059    1.5708
       1e+06           10        5.175    0.0223354    0.0241926      1.5e+30       206000   0.00054035  0.174533
       1e+06           15        5.175    0.0227845    0.0240602      1.5e+30       206000  0.000548201  0.261799
       1e+06           20        5.175    0.0236858    0.0183832      1.5e+30       206000   0.00043542  0.349066
       1e+06           25        5.175    0.0250375   0.00402072      1.5e+30       206000  0.000100669  0.436332
       1e+06           30        5.175     0.023649   -0.0189818      1.5e+30       206000 -0.000448899  0.523599
       1e+06           35        5.175    0.0254356   -0.0543192      1.5e+30       206000  -0.00138164  0.610865
       1e+06           40        5.175    0.0221777    -0.084354      1.5e+30       206000  -0.00187078  0.698132
       1e+06           45        5.175    0.0225814    -0.110908      1.5e+30       206000  -0.00250445  0.785398
       1e+06            5        5.175    0.0234521    0.0120744      1.5e+30       206000  0.000283171  0.0872665
       1e+06           50        5.175    0.0193197    -0.124102      1.5e+30       206000  -0.00239761  0.872665
       1e+06           55        5.175    0.0186105    -0.135088      1.5e+30       206000  -0.00251405  0.959931
       1e+06           60        5.175    0.0157851    -0.147613      1.5e+30       206000  -0.00233007    1.0472
       1e+06           65        5.175    0.0152606    -0.149955      1.5e+30       206000   -0.0022884   1.13446
       1e+06           70        5.175    0.0126918    -0.158013      1.5e+30       206000  -0.00200546   1.22173
       1e+06           75        5.175    0.0113157    -0.141479      1.5e+30       206000  -0.00160094     1.309
       1e+06           80        5.175    0.0119547    -0.161348      1.5e+30       206000  -0.00192886   1.39626
       1e+06           85        5.175    0.0106922    -0.160747      1.5e+30       206000  -0.00171873   1.48353
       1e+06           90        5.175   0.00858065    -0.153656      1.5e+30       206000  -0.00131847    1.5708
       1e+06           10        5.796     0.022535    0.0249237      1.5e+30       206000  0.000561656  0.174533
       1e+06           15        5.796    0.0228523    0.0254824      1.5e+30       206000  0.000582333  0.261799
       1e+06           20        5.796    0.0234843    0.0208967      1.5e+30       206000  0.000490745  0.349066
       1e+06           25        5.796    0.0244211   0.00797127      1.5e+30       206000  0.000194667  0.436332
       1e+06           30        5.796    0.0227406   -0.0134699      1.5e+30       206000 -0.000306313  0.523599
       1e+06           35        5.796    0.0240921   -0.0469202      1.5e+30       206000   -0.0011304  0.610865
       1e+06           40        5.796    0.0207412    -0.076594      1.5e+30       206000  -0.00158865  0.698132
       1e+06           45        5.796    0.0208713    -0.103884      1.5e+30       206000  -0.00216819  0.785398
