#   Radius[cm]     Phi[deg]   Energy[keV]     I          Q/I        mu[Gcm3]      Mass[cm]        Q      Phi[rad]
      900000           85        2.484   0.00834481     0.338254   1.0935e+30       206000   0.00282266   1.48353
      900000           90        2.484    0.0074068     0.338738   1.0935e+30       206000   0.00250897    1.5708
      900000           10        8.694    0.0201606   -0.0711032   1.0935e+30       206000  -0.00143348  0.174533
      900000           15        8.694    0.0180081    -0.119406   1.0935e+30       206000  -0.00215027  0.261799
      900000           20        8.694      0.02109    -0.130093   1.0935e+30       206000  -0.00274367  0.349066
      900000           25        8.694    0.0188751    -0.135617   1.0935e+30       206000  -0.00255979  0.436332
      900000           30        8.694    0.0197955    -0.142306   1.0935e+30       206000  -0.00281702  0.523599
      900000           35        8.694    0.0174625    -0.143822   1.0935e+30       206000   -0.0025115  0.610865
      900000           40        8.694    0.0178831    -0.145309   1.0935e+30       206000  -0.00259859  0.698132
      900000           45        8.694    0.0161326     -0.14674   1.0935e+30       206000   -0.0023673  0.785398
      900000            5        8.694    0.0212217   -0.0227208   1.0935e+30       206000 -0.000482174  0.0872665
      900000           50        8.694    0.0154204    -0.147572   1.0935e+30       206000  -0.00227562  0.872665
      900000           55        8.694    0.0139708    -0.148275   1.0935e+30       206000  -0.00207152  0.959931
      900000           60        8.694    0.0119231    -0.148507   1.0935e+30       206000  -0.00177067    1.0472
      900000           65        8.694     0.011711    -0.149114   1.0935e+30       206000  -0.00174627   1.13446
      900000           70        8.694   0.00905061     -0.14927   1.0935e+30       206000  -0.00135098   1.22173
      900000           75        8.694   0.00969775    -0.149803   1.0935e+30       206000  -0.00145276     1.309
      900000           80        8.694    0.0094611    -0.149122   1.0935e+30       206000  -0.00141086   1.39626
      900000           85        8.694   0.00845861    -0.149573   1.0935e+30       206000  -0.00126518   1.48353
      900000           90        8.694   0.00747828    -0.149787   1.0935e+30       206000  -0.00112015    1.5708
      900000           10        4.554    0.0224715   -0.0194243   1.0935e+30       206000 -0.000436493  0.174533
      900000           15        4.554    0.0204256   -0.0326982   1.0935e+30       206000 -0.000667881  0.261799
      900000           20        4.554    0.0250698   -0.0355925   1.0935e+30       206000 -0.000892297  0.349066
      900000           25        4.554    0.0237561   -0.0370897   1.0935e+30       206000 -0.000881109  0.436332
      900000           30        4.554    0.0266208    -0.038887   1.0935e+30       206000   -0.0010352  0.523599
      900000           35        4.554    0.0247043    -0.039297   1.0935e+30       206000 -0.000970805  0.610865
      900000           40        4.554    0.0259747   -0.0396992   1.0935e+30       206000  -0.00103118  0.698132
      900000           45        4.554    0.0237932   -0.0400883   1.0935e+30       206000 -0.000953829  0.785398
      900000            5        4.554    0.0236542  -0.00620699   1.0935e+30       206000 -0.000146821  0.0872665
      900000           50        4.554    0.0230841   -0.0403154   1.0935e+30       206000 -0.000930644  0.872665
      900000           55        4.554    0.0210226   -0.0405041   1.0935e+30       206000 -0.000851502  0.959931
      900000           60        4.554     0.017725   -0.0405711   1.0935e+30       206000 -0.000719123    1.0472
      900000           65        4.554    0.0169327   -0.0407346   1.0935e+30       206000 -0.000689746   1.13446
      900000           70        4.554    0.0127369   -0.0407793   1.0935e+30       206000 -0.000519403   1.22173
      900000           75        4.554    0.0133698   -0.0409249   1.0935e+30       206000 -0.000547158     1.309
      900000           80        4.554    0.0129252   -0.0407381   1.0935e+30       206000 -0.000526546   1.39626
      900000           85        4.554    0.0115912   -0.0408611   1.0935e+30       206000  -0.00047363   1.48353
      900000           90        4.554    0.0102831   -0.0409196   1.0935e+30       206000 -0.000420781    1.5708
      900000           10         6.21    0.0221245   -0.0785926   1.0935e+30       206000  -0.00173882  0.174533
      900000           15         6.21    0.0199709    -0.132174   1.0935e+30       206000  -0.00263962  0.261799
      900000           20         6.21    0.0240588    -0.143925   1.0935e+30       206000  -0.00346267  0.349066
      900000           25         6.21    0.0222901    -0.150002   1.0935e+30       206000  -0.00334356  0.436332
      900000           30         6.21    0.0243316    -0.157322   1.0935e+30       206000  -0.00382789  0.523599
      900000           35         6.21    0.0220334    -0.158971   1.0935e+30       206000  -0.00350266  0.610865
      900000           40         6.21    0.0225809    -0.160605   1.0935e+30       206000  -0.00362661  0.698132
      900000           45         6.21    0.0201072    -0.162192   1.0935e+30       206000  -0.00326122  0.785398
      900000            5         6.21    0.0232889    -0.025114   1.0935e+30       206000 -0.000584878  0.0872665
      900000           50         6.21     0.018973    -0.163113   1.0935e+30       206000  -0.00309475  0.872665
      900000           55         6.21    0.0170629    -0.163898   1.0935e+30       206000  -0.00279657  0.959931
      900000           60         6.21    0.0146015    -0.164148   1.0935e+30       206000   -0.0023968    1.0472
      900000           65         6.21    0.0145023    -0.164822   1.0935e+30       206000  -0.00239031   1.13446
      900000           70         6.21    0.0113308    -0.164991   1.0935e+30       206000  -0.00186947   1.22173
      900000           75         6.21    0.0122502    -0.165582   1.0935e+30       206000  -0.00202841     1.309
      900000           80         6.21    0.0120233     -0.16483   1.0935e+30       206000   -0.0019818   1.39626
      900000           85         6.21    0.0107717    -0.165327   1.0935e+30       206000  -0.00178086   1.48353
      900000           90         6.21   0.00954539    -0.165564   1.0935e+30       206000  -0.00158038    1.5708
      900000           10         8.28    0.0206597   -0.0694113   1.0935e+30       206000  -0.00143402  0.174533
      900000           15         8.28    0.0184797    -0.116587   1.0935e+30       206000  -0.00215449  0.261799
      900000           20         8.28    0.0217239    -0.127013   1.0935e+30       206000  -0.00275922  0.349066
      900000           25         8.28    0.0195328    -0.132402   1.0935e+30       206000  -0.00258619  0.436332
      900000           30         8.28    0.0205952    -0.138923   1.0935e+30       206000  -0.00286115  0.523599
      900000           35         8.28    0.0182391    -0.140401   1.0935e+30       206000  -0.00256079  0.610865
      900000           40         8.28    0.0187039    -0.141852   1.0935e+30       206000  -0.00265319  0.698132
      900000           45         8.28    0.0168747    -0.143248   1.0935e+30       206000  -0.00241726  0.785398
      900000            5         8.28    0.0217471   -0.0221802   1.0935e+30       206000 -0.000482354  0.0872665
      900000           50         8.28    0.0161309    -0.144061   1.0935e+30       206000  -0.00232384  0.872665
      900000           55         8.28    0.0146222    -0.144748   1.0935e+30       206000  -0.00211653  0.959931
      900000           60         8.28    0.0124954    -0.144973   1.0935e+30       206000   -0.0018115    1.0472
      900000           65         8.28    0.0122989    -0.145566   1.0935e+30       206000  -0.00179031   1.13446
      900000           70         8.28   0.00952428    -0.145718   1.0935e+30       206000  -0.00138786   1.22173
      900000           75         8.28    0.0102195    -0.146238   1.0935e+30       206000  -0.00149448     1.309
      900000           80         8.28   0.00997141    -0.145573   1.0935e+30       206000  -0.00145157   1.39626
      900000           85         8.28   0.00890593    -0.146014   1.0935e+30       206000  -0.00130039   1.48353
      900000           90         8.28     0.007865    -0.146223   1.0935e+30       206000  -0.00115004    1.5708
      900000           10        7.659    0.0210468   -0.0667041   1.0935e+30       206000  -0.00140391  0.174533
      900000           15        7.659    0.0188948    -0.112096   1.0935e+30       206000  -0.00211803  0.261799
      900000           20        7.659    0.0224313    -0.122097   1.0935e+30       206000  -0.00273879  0.349066
      900000           25        7.659    0.0204138    -0.127268   1.0935e+30       206000  -0.00259802  0.436332
      900000           30        7.659    0.0218265    -0.133512   1.0935e+30       206000  -0.00291411  0.523599
      900000           35        7.659    0.0195262    -0.134928   1.0935e+30       206000  -0.00263464  0.610865
      900000           40        7.659    0.0200937    -0.136319   1.0935e+30       206000  -0.00273916  0.698132
      900000           45        7.659    0.0181315    -0.137661   1.0935e+30       206000    -0.002496  0.785398
      900000            5        7.659    0.0221545   -0.0213151   1.0935e+30       206000 -0.000472225  0.0872665
      900000           50        7.659    0.0173346    -0.138442   1.0935e+30       206000  -0.00239983  0.872665
      900000           55        7.659    0.0157239    -0.139103   1.0935e+30       206000  -0.00218724  0.959931
      900000           60        7.659    0.0134587    -0.139318   1.0935e+30       206000  -0.00187505    1.0472
      900000           65        7.659    0.0132818    -0.139889   1.0935e+30       206000  -0.00185798   1.13446
      900000           70        7.659    0.0103113    -0.140034   1.0935e+30       206000  -0.00144393   1.22173
      900000           75        7.659     0.011082    -0.140534   1.0935e+30       206000   -0.0015574     1.309
      900000           80        7.659    0.0108112    -0.139895   1.0935e+30       206000  -0.00151243   1.39626
      900000           85        7.659   0.00963946    -0.140318   1.0935e+30       206000  -0.00135259   1.48353
      900000           90        7.659   0.00849656     -0.14052   1.0935e+30       206000  -0.00119394    1.5708
      900000           10        3.726    0.0223912    0.0508414   1.0935e+30       206000    0.0011384  0.174533
      900000           15        3.726    0.0203936    0.0856081   1.0935e+30       206000   0.00174586  0.261799
      900000           20        3.726    0.0251656    0.0931762   1.0935e+30       206000   0.00234484  0.349066
      900000           25        3.726    0.0240016    0.0970913   1.0935e+30       206000   0.00233035  0.436332
      900000           30        3.726    0.0270995     0.101787   1.0935e+30       206000   0.00275837  0.523599
      900000           35        3.726    0.0251104     0.102841   1.0935e+30       206000   0.00258237  0.610865
      900000           40        3.726    0.0258596     0.103893   1.0935e+30       206000   0.00268662  0.698132
      900000           45        3.726    0.0229199     0.104921   1.0935e+30       206000   0.00240478  0.785398
      900000            5        3.726    0.0235697    0.0162462   1.0935e+30       206000  0.000382918  0.0872665
      900000           50        3.726    0.0215267     0.105517   1.0935e+30       206000   0.00227143  0.872665
      900000           55        3.726    0.0191775      0.10602   1.0935e+30       206000    0.0020332  0.959931
      900000           60        3.726    0.0161213      0.10619   1.0935e+30       206000   0.00171193    1.0472
      900000           65        3.726    0.0155878      0.10662   1.0935e+30       206000   0.00166198   1.13446
      900000           70        3.726    0.0118693     0.106735   1.0935e+30       206000   0.00126687   1.22173
      900000           75        3.726    0.0125569     0.107115   1.0935e+30       206000   0.00134503     1.309
      900000           80        3.726    0.0121249     0.106626   1.0935e+30       206000   0.00129284   1.39626
      900000           85        3.726    0.0107779      0.10695   1.0935e+30       206000   0.00115269   1.48353
      900000           90        3.726   0.00946774     0.107103   1.0935e+30       206000   0.00101403    1.5708
      900000           10        3.105    0.0188131    0.0917918   1.0935e+30       206000   0.00172688  0.174533
      900000           15        3.105    0.0172032     0.154646   1.0935e+30       206000    0.0026604  0.261799
      900000           20        3.105    0.0214562     0.168283   1.0935e+30       206000   0.00361071  0.349066
      900000           25        3.105    0.0207265     0.175338   1.0935e+30       206000   0.00363414  0.436332
      900000           30        3.105    0.0237531     0.183784   1.0935e+30       206000   0.00436543  0.523599
      900000           35        3.105     0.022278     0.185686   1.0935e+30       206000   0.00413672  0.610865
      900000           40        3.105    0.0231495     0.187581   1.0935e+30       206000    0.0043424  0.698132
      900000           45        3.105     0.020684     0.189433   1.0935e+30       206000   0.00391822  0.785398
      900000            5        3.105    0.0198032    0.0293318   1.0935e+30       206000  0.000580863  0.0872665
      900000           50        3.105    0.0195807     0.190508   1.0935e+30       206000   0.00373028  0.872665
      900000           55        3.105    0.0175711     0.191415   1.0935e+30       206000   0.00336339  0.959931
      900000           60        3.105    0.0148591      0.19172   1.0935e+30       206000   0.00284879    1.0472
      900000           65        3.105    0.0144489     0.192499   1.0935e+30       206000   0.00278141   1.13446
      900000           70        3.105    0.0110609     0.192704   1.0935e+30       206000   0.00213148   1.22173
      900000           75        3.105    0.0117472      0.19339   1.0935e+30       206000   0.00227179     1.309
      900000           80        3.105    0.0113566     0.192508   1.0935e+30       206000   0.00218625   1.39626
      900000           85        3.105    0.0100802     0.193092   1.0935e+30       206000   0.00194641   1.48353
      900000           90        3.105   0.00884042      0.19337   1.0935e+30       206000   0.00170947    1.5708
      900000           10        5.796    0.0224786   -0.0730946   1.0935e+30       206000  -0.00164307  0.174533
      900000           15        5.796    0.0203154    -0.122948   1.0935e+30       206000  -0.00249774  0.261799
      900000           20        5.796    0.0245544    -0.133871   1.0935e+30       206000  -0.00328712  0.349066
      900000           25        5.796    0.0228401     -0.13952   1.0935e+30       206000  -0.00318664  0.436332
      900000           30        5.796    0.0250477    -0.146319   1.0935e+30       206000  -0.00366496  0.523599
      900000           35        5.796     0.022799    -0.147857   1.0935e+30       206000    -0.003371  0.610865
      900000           40        5.796    0.0235354    -0.149376   1.0935e+30       206000  -0.00351562  0.698132
      900000           45        5.796    0.0211463    -0.150848   1.0935e+30       206000  -0.00318988  0.785398
      900000            5        5.796    0.0236617   -0.0233571   1.0935e+30       206000  -0.00055267  0.0872665
      900000           50        5.796    0.0201306    -0.151704   1.0935e+30       206000  -0.00305389  0.872665
      900000           55        5.796    0.0181908    -0.152429   1.0935e+30       206000   -0.0027728  0.959931
      900000           60        5.796     0.015526    -0.152666   1.0935e+30       206000  -0.00237029    1.0472
      900000           65        5.796    0.0152842    -0.153291   1.0935e+30       206000  -0.00234292   1.13446
      900000           70        5.796    0.0118385     -0.15345   1.0935e+30       206000  -0.00181662   1.22173
      900000           75        5.796    0.0127164    -0.153999   1.0935e+30       206000  -0.00195832     1.309
      900000           80        5.796    0.0124502    -0.153299   1.0935e+30       206000   -0.0019086   1.39626
      900000           85        5.796    0.0111719    -0.153762   1.0935e+30       206000  -0.00171782   1.48353
      900000           90        5.796   0.00991766    -0.153982   1.0935e+30       206000  -0.00152714    1.5708
      900000           10        6.831     0.021628   -0.0720751   1.0935e+30       206000  -0.00155884  0.174533
      900000           15        6.831    0.0194908    -0.121186   1.0935e+30       206000  -0.00236201  0.261799
      900000           20        6.831    0.0233777    -0.131971   1.0935e+30       206000  -0.00308518  0.349066
      900000           25        6.831    0.0215436    -0.137549   1.0935e+30       206000  -0.00296329  0.436332
      900000           30        6.831    0.0233714    -0.144272   1.0935e+30       206000  -0.00337183  0.523599
      900000           35        6.831    0.0210169    -0.145778   1.0935e+30       206000  -0.00306379  0.610865
      900000           40        6.831    0.0213263    -0.147278   1.0935e+30       206000   -0.0031409  0.698132
      900000           45        6.831    0.0187556    -0.148739   1.0935e+30       206000  -0.00278968  0.785398
      900000            5        6.831    0.0227663   -0.0230314   1.0935e+30       206000  -0.00052434  0.0872665
      900000           50        6.831     0.017483    -0.149584   1.0935e+30       206000  -0.00261518  0.872665
      900000           55        6.831    0.0156186    -0.150311   1.0935e+30       206000  -0.00234765  0.959931
      900000           60        6.831    0.0134142    -0.150534   1.0935e+30       206000   -0.0020193    1.0472
      900000           65        6.831     0.013488    -0.151156   1.0935e+30       206000  -0.00203878   1.13446
      900000           70        6.831    0.0106651    -0.151307   1.0935e+30       206000   -0.0016137   1.22173
      900000           75        6.831    0.0116342    -0.151849   1.0935e+30       206000  -0.00176664     1.309
      900000           80        6.831    0.0114574     -0.15116   1.0935e+30       206000   -0.0017319   1.39626
      900000           85        6.831    0.0102421    -0.151617   1.0935e+30       206000  -0.00155288   1.48353
      900000           90        6.831   0.00905382    -0.151835   1.0935e+30       206000  -0.00137468    1.5708
      900000           10        5.175    0.0222795   -0.0556691   1.0935e+30       206000  -0.00124028  0.174533
      900000           15        5.175    0.0202213   -0.0936922   1.0935e+30       206000  -0.00189458  0.261799
      900000           20        5.175    0.0247209    -0.101993   1.0935e+30       206000  -0.00252137  0.349066
      900000           25        5.175    0.0233143    -0.106287   1.0935e+30       206000  -0.00247801  0.436332
      900000           30        5.175     0.025981    -0.111445   1.0935e+30       206000  -0.00289546  0.523599
      900000           35        5.175    0.0239775    -0.112618   1.0935e+30       206000  -0.00270029  0.610865
      900000           40        5.175    0.0250448    -0.113771   1.0935e+30       206000  -0.00284939  0.698132
      900000           45        5.175    0.0227656    -0.114889   1.0935e+30       206000  -0.00261552  0.785398
      900000            5        5.175    0.0234521   -0.0177889   1.0935e+30       206000 -0.000417187  0.0872665
      900000           50        5.175    0.0219207     -0.11554   1.0935e+30       206000  -0.00253273  0.872665
      900000           55        5.175    0.0199063    -0.116086   1.0935e+30       206000  -0.00231084  0.959931
      900000           60        5.175    0.0168767    -0.116273   1.0935e+30       206000  -0.00196231    1.0472
      900000           65        5.175    0.0163344    -0.116745   1.0935e+30       206000  -0.00190695   1.13446
      900000           70        5.175    0.0124446     -0.11687   1.0935e+30       206000   -0.0014544   1.22173
      900000           75        5.175    0.0131922    -0.117288   1.0935e+30       206000  -0.00154729     1.309
      900000           80        5.175     0.012816    -0.116753   1.0935e+30       206000   -0.0014963   1.39626
      900000           85        5.175    0.0114859    -0.117106   1.0935e+30       206000  -0.00134506   1.48353
      900000           90        5.175    0.0101822    -0.117273   1.0935e+30       206000  -0.00119411    1.5708
      900000           10        10.35    0.0184247   -0.0528369   1.0935e+30       206000 -0.000973507  0.174533
      900000           15        10.35    0.0164114   -0.0886961   1.0935e+30       206000  -0.00145563  0.261799
      900000           20        10.35    0.0190749   -0.0966494   1.0935e+30       206000  -0.00184358  0.349066
      900000           25        10.35    0.0169123    -0.100759   1.0935e+30       206000  -0.00170408  0.436332
      900000           30        10.35    0.0175465    -0.105743   1.0935e+30       206000  -0.00185542  0.523599
      900000           35        10.35    0.0153649    -0.106874   1.0935e+30       206000  -0.00164211  0.610865
      900000           40        10.35    0.0157204    -0.107981   1.0935e+30       206000   -0.0016975  0.698132
      900000           45        10.35    0.0142167    -0.109043   1.0935e+30       206000  -0.00155023  0.785398
      900000            5        10.35    0.0193945   -0.0168839   1.0935e+30       206000 -0.000327454  0.0872665
      900000           50        10.35    0.0136225    -0.109662   1.0935e+30       206000  -0.00149387  0.872665
      900000           55        10.35    0.0123173     -0.11018   1.0935e+30       206000  -0.00135711  0.959931
      900000           60        10.35    0.0104083    -0.110358   1.0935e+30       206000  -0.00114865    1.0472
      900000           65        10.35    0.0100447    -0.110805   1.0935e+30       206000  -0.00111301   1.13446
      900000           70        10.35   0.00763197    -0.110924   1.0935e+30       206000 -0.000846572   1.22173
      900000           75        10.35   0.00807512    -0.111321   1.0935e+30       206000 -0.000898929     1.309
      900000           80        10.35   0.00784227    -0.110813   1.0935e+30       206000 -0.000869029   1.39626
      900000           85        10.35   0.00703638    -0.111148   1.0935e+30       206000 -0.000782079   1.48353
      900000           90        10.35   0.00624571    -0.111307   1.0935e+30       206000 -0.000695192    1.5708
      900000           10        9.729    0.0189896   -0.0624773   1.0935e+30       206000  -0.00118642  0.174533
      900000           15        9.729    0.0169118    -0.104877   1.0935e+30       206000  -0.00177366  0.261799
      900000           20        9.729    0.0196482    -0.114282   1.0935e+30       206000  -0.00224544  0.349066
      900000           25        9.729    0.0174114    -0.119142   1.0935e+30       206000  -0.00207443  0.436332
      900000           30        9.729    0.0180533    -0.125036   1.0935e+30       206000  -0.00225732  0.523599
      900000           35        9.729    0.0157931    -0.126372   1.0935e+30       206000   -0.0019958  0.610865
      900000           40        9.729    0.0161261    -0.127681   1.0935e+30       206000    -0.002059  0.698132
      900000           45        9.729    0.0145445    -0.128938   1.0935e+30       206000  -0.00187534  0.785398
      900000            5        9.729     0.019989   -0.0199644   1.0935e+30       206000 -0.000399069  0.0872665
      900000           50        9.729    0.0138998    -0.129669   1.0935e+30       206000  -0.00180238  0.872665
      900000           55        9.729     0.012578    -0.130286   1.0935e+30       206000  -0.00163873  0.959931
      900000           60        9.729    0.0107022    -0.130492   1.0935e+30       206000  -0.00139655    1.0472
      900000           65        9.729    0.0104609    -0.131023   1.0935e+30       206000  -0.00137062   1.13446
      900000           70        9.729   0.00804686    -0.131162   1.0935e+30       206000  -0.00105544   1.22173
      900000           75        9.729   0.00859465    -0.131631   1.0935e+30       206000  -0.00113132     1.309
      900000           80        9.729   0.00838237    -0.131032   1.0935e+30       206000  -0.00109836   1.39626
      900000           85        9.729   0.00751146    -0.131427   1.0935e+30       206000 -0.000987211   1.48353
      900000           90        9.729   0.00665799    -0.131616   1.0935e+30       206000 -0.000876296    1.5708
      900000           10        9.315    0.0193968   -0.0692209   1.0935e+30       206000  -0.00134266  0.174533
      900000           15        9.315    0.0172965    -0.116217   1.0935e+30       206000  -0.00201016  0.261799
      900000           20        9.315    0.0201645    -0.126631   1.0935e+30       206000  -0.00255346  0.349066
      900000           25        9.315    0.0179454    -0.132013   1.0935e+30       206000  -0.00236902  0.436332
      900000           30        9.315    0.0186986    -0.138535   1.0935e+30       206000  -0.00259041  0.523599
      900000           35        9.315    0.0164166    -0.140013   1.0935e+30       206000  -0.00229854  0.610865
      900000           40        9.315    0.0167839    -0.141462   1.0935e+30       206000  -0.00237429  0.698132
      900000           45        9.315     0.015139    -0.142855   1.0935e+30       206000  -0.00216269  0.785398
      900000            5        9.315    0.0204177   -0.0221193   1.0935e+30       206000 -0.000451625  0.0872665
      900000           50        9.315     0.014469    -0.143665   1.0935e+30       206000   -0.0020787  0.872665
      900000           55        9.315    0.0130992    -0.144349   1.0935e+30       206000  -0.00189085  0.959931
      900000           60        9.315    0.0111586    -0.144576   1.0935e+30       206000  -0.00161327    1.0472
      900000           65        9.315    0.0109275    -0.145166   1.0935e+30       206000   -0.0015863   1.13446
      900000           70        9.315   0.00842098    -0.145318   1.0935e+30       206000  -0.00122372   1.22173
      900000           75        9.315   0.00900539    -0.145838   1.0935e+30       206000  -0.00131333     1.309
      900000           80        9.315     0.008784    -0.145174   1.0935e+30       206000  -0.00127521   1.39626
      900000           85        9.315   0.00786435    -0.145613   1.0935e+30       206000  -0.00114515   1.48353
      900000           90        9.315   0.00696386    -0.145822   1.0935e+30       206000  -0.00101548    1.5708
      900000           10         4.14    0.0224703    0.0196476   1.0935e+30       206000  0.000441488  0.174533
      900000           15         4.14    0.0204563    0.0330811   1.0935e+30       206000  0.000676717  0.261799
      900000           20         4.14     0.025212    0.0360065   1.0935e+30       206000  0.000907795  0.349066
      900000           25         4.14    0.0240106    0.0375198   1.0935e+30       206000   0.00090087  0.436332
      900000           30         4.14    0.0270631    0.0393351   1.0935e+30       206000   0.00106453  0.523599
      900000           35         4.14    0.0251199    0.0397454   1.0935e+30       206000    0.0009984  0.610865
      900000           40         4.14    0.0261097     0.040152   1.0935e+30       206000   0.00104835  0.698132
      900000           45         4.14     0.023472    0.0405477   1.0935e+30       206000  0.000951734  0.785398
      900000            5         4.14    0.0236529   0.00627834   1.0935e+30       206000  0.000148501  0.0872665
      900000           50         4.14     0.022355    0.0407778   1.0935e+30       206000  0.000911588  0.872665
      900000           55         4.14    0.0201285     0.040971   1.0935e+30       206000  0.000824687  0.959931
      900000           60         4.14     0.016996    0.0410371   1.0935e+30       206000  0.000697465    1.0472
      900000           65         4.14    0.0164334    0.0412033   1.0935e+30       206000  0.000677112   1.13446
      900000           70         4.14    0.0125102    0.0412476   1.0935e+30       206000  0.000516017   1.22173
      900000           75         4.14     0.013227    0.0413945   1.0935e+30       206000  0.000547523     1.309
      900000           80         4.14    0.0127512    0.0412055   1.0935e+30       206000  0.000525419   1.39626
      900000           85         4.14    0.0113102    0.0413306   1.0935e+30       206000  0.000467455   1.48353
      900000           90         4.14   0.00991143      0.04139   1.0935e+30       206000  0.000410234    1.5708
