#   Radius[cm]     Phi[deg]   Energy[keV]     I          Q/I        mu[Gcm3]      Mass[cm]        Q      Phi[rad]
     1.7e+06           50        2.484    0.0108161    -0.191658   7.3695e+30       206000  -0.00207299  0.872665
     1.7e+06           55        2.484   0.00981562    -0.188011   7.3695e+30       206000  -0.00184545  0.959931
     1.7e+06           60        2.484   0.00836751     -0.19379   7.3695e+30       206000  -0.00162154    1.0472
     1.7e+06           65        2.484   0.00801792    -0.193697   7.3695e+30       206000  -0.00155305   1.13446
     1.7e+06           70        2.484   0.00631794    -0.198225   7.3695e+30       206000  -0.00125237   1.22173
     1.7e+06           75        2.484   0.00567436    -0.194892   7.3695e+30       206000  -0.00110589     1.309
     1.7e+06           80        2.484   0.00415637    -0.201649   7.3695e+30       206000 -0.000838129   1.39626
     1.7e+06           85        2.484    0.0041086    -0.203013   7.3695e+30       206000 -0.000834097   1.48353
     1.7e+06           90        2.484   0.00227011    -0.210931   7.3695e+30       206000 -0.000478837    1.5708
     1.7e+06           10        3.105    0.0186629    -0.106085   7.3695e+30       206000  -0.00197986  0.174533
     1.7e+06           15        3.105    0.0186643    -0.108292   7.3695e+30       206000  -0.00202119  0.261799
     1.7e+06           20        3.105    0.0183459    -0.107642   7.3695e+30       206000   -0.0019748  0.349066
     1.7e+06           25        3.105    0.0197568    -0.104525   7.3695e+30       206000  -0.00206508  0.436332
     1.7e+06           30        3.105    0.0203417    -0.101292   7.3695e+30       206000  -0.00206045  0.523599
     1.7e+06           35        3.105    0.0172651   -0.0993266   7.3695e+30       206000  -0.00171489  0.610865
     1.7e+06           40        3.105    0.0159657   -0.0974691   7.3695e+30       206000  -0.00155616  0.698132
     1.7e+06           45        3.105    0.0149602   -0.0971834   7.3695e+30       206000  -0.00145388  0.785398
     1.7e+06            5        3.105    0.0178853    -0.081004   7.3695e+30       206000  -0.00144878  0.0872665
     1.7e+06           50        3.105    0.0121839   -0.0967712   7.3695e+30       206000  -0.00117905  0.872665
     1.7e+06           55        3.105    0.0111398   -0.0950506   7.3695e+30       206000  -0.00105885  0.959931
     1.7e+06           60        3.105   0.00956539   -0.0984244   7.3695e+30       206000 -0.000941467    1.0472
     1.7e+06           65        3.105   0.00916063   -0.0983216   7.3695e+30       206000 -0.000900689   1.13446
     1.7e+06           70        3.105   0.00714641    -0.100807   7.3695e+30       206000  -0.00072041   1.22173
     1.7e+06           75        3.105   0.00634665   -0.0999265   7.3695e+30       206000 -0.000634199     1.309
     1.7e+06           80        3.105   0.00460386    -0.103173   7.3695e+30       206000 -0.000474993   1.39626
     1.7e+06           85        3.105   0.00452999    -0.104277   7.3695e+30       206000 -0.000472373   1.48353
     1.7e+06           90        3.105   0.00249747    -0.108638   7.3695e+30       206000  -0.00027132    1.5708
     1.7e+06           10        3.726    0.0190507   -0.0106964   7.3695e+30       206000 -0.000203775  0.174533
     1.7e+06           15        3.726    0.0190429    -0.010814   7.3695e+30       206000  -0.00020593  0.261799
     1.7e+06           20        3.726    0.0187035   -0.0107417   7.3695e+30       206000 -0.000200908  0.349066
     1.7e+06           25        3.726    0.0201224   -0.0104582   7.3695e+30       206000 -0.000210444  0.436332
     1.7e+06           30        3.726    0.0208366   -0.0101486   7.3695e+30       206000 -0.000211461  0.523599
     1.7e+06           35        3.726    0.0179652  -0.00997897   7.3695e+30       206000 -0.000179274  0.610865
     1.7e+06           40        3.726    0.0170151  -0.00972399   7.3695e+30       206000 -0.000165455  0.698132
     1.7e+06           45        3.726    0.0162256  -0.00975068   7.3695e+30       206000 -0.000158211  0.785398
     1.7e+06            5        3.726    0.0182584   -0.0083685   7.3695e+30       206000 -0.000152795  0.0872665
     1.7e+06           50        3.726    0.0132904  -0.00967319   7.3695e+30       206000  -0.00012856  0.872665
     1.7e+06           55        3.726    0.0120902  -0.00953194   7.3695e+30       206000 -0.000115243  0.959931
     1.7e+06           60        3.726     0.010327  -0.00989892   7.3695e+30       206000 -0.000102226    1.0472
     1.7e+06           65        3.726    0.0098667   -0.0098845   7.3695e+30       206000 -9.75274e-05   1.13446
     1.7e+06           70        3.726   0.00771206   -0.0101469   7.3695e+30       206000 -7.82534e-05   1.22173
     1.7e+06           75        3.726   0.00686677    -0.010133   7.3695e+30       206000 -6.95812e-05     1.309
     1.7e+06           80        3.726    0.0049636   -0.0104339   7.3695e+30       206000 -5.17899e-05   1.39626
     1.7e+06           85        3.726   0.00483066   -0.0105716   7.3695e+30       206000 -5.10679e-05   1.48353
     1.7e+06           90        3.726   0.00264865   -0.0110209   7.3695e+30       206000 -2.91904e-05    1.5708
     1.7e+06           10         4.14    0.0187572    0.0669523   7.3695e+30       206000   0.00125584  0.174533
     1.7e+06           15         4.14    0.0187239    0.0676751   7.3695e+30       206000   0.00126714  0.261799
     1.7e+06           20         4.14    0.0183494    0.0675352   7.3695e+30       206000   0.00123923  0.349066
     1.7e+06           25         4.14    0.0196873    0.0657093   7.3695e+30       206000   0.00129364  0.436332
     1.7e+06           30         4.14    0.0204466    0.0639221   7.3695e+30       206000   0.00130699  0.523599
     1.7e+06           35         4.14    0.0178312    0.0628888   7.3695e+30       206000   0.00112138  0.610865
     1.7e+06           40         4.14    0.0171937    0.0611815   7.3695e+30       206000   0.00105194  0.698132
     1.7e+06           45         4.14    0.0166033     0.061487   7.3695e+30       206000   0.00102089  0.785398
     1.7e+06            5         4.14    0.0179813    0.0535911   7.3695e+30       206000  0.000963638  0.0872665
     1.7e+06           50         4.14    0.0136199     0.060892   7.3695e+30       206000  0.000829346  0.872665
     1.7e+06           55         4.14     0.012299     0.060118   7.3695e+30       206000  0.000739393  0.959931
     1.7e+06           60         4.14    0.0104283    0.0624758   7.3695e+30       206000  0.000651517    1.0472
     1.7e+06           65         4.14   0.00994486    0.0624162   7.3695e+30       206000  0.000620721   1.13446
     1.7e+06           70         4.14   0.00781603    0.0641025   7.3695e+30       206000  0.000501027   1.22173
     1.7e+06           75         4.14   0.00700509    0.0642858   7.3695e+30       206000  0.000450328     1.309
     1.7e+06           80         4.14   0.00510175    0.0660654   7.3695e+30       206000  0.000337049   1.39626
     1.7e+06           85         4.14   0.00499776    0.0670101   7.3695e+30       206000    0.0003349   1.48353
     1.7e+06           90         4.14   0.00274909    0.0698288   7.3695e+30       206000  0.000191966    1.5708
     1.7e+06           10        4.554    0.0188969     0.103318   7.3695e+30       206000   0.00195239  0.174533
     1.7e+06           15        4.554     0.018775     0.104889   7.3695e+30       206000    0.0019693  0.261799
     1.7e+06           20        4.554      0.01826      0.10469   7.3695e+30       206000   0.00191164  0.349066
     1.7e+06           25        4.554    0.0194076     0.102202   7.3695e+30       206000   0.00198349  0.436332
     1.7e+06           30        4.554    0.0199568    0.0994731   7.3695e+30       206000   0.00198517  0.523599
     1.7e+06           35        4.554    0.0172104    0.0980881   7.3695e+30       206000   0.00168813  0.610865
     1.7e+06           40        4.554    0.0163711    0.0952185   7.3695e+30       206000   0.00155883  0.698132
     1.7e+06           45        4.554    0.0156798    0.0958043   7.3695e+30       206000    0.0015022  0.785398
     1.7e+06            5        4.554    0.0181296    0.0846561   7.3695e+30       206000   0.00153478  0.0872665
     1.7e+06           50        4.554    0.0129364    0.0947235   7.3695e+30       206000   0.00122538  0.872665
     1.7e+06           55        4.554    0.0118521    0.0936276   7.3695e+30       206000   0.00110968  0.959931
     1.7e+06           60        4.554    0.0101957    0.0975621   7.3695e+30       206000  0.000994711    1.0472
     1.7e+06           65        4.554   0.00982604    0.0973999   7.3695e+30       206000  0.000957055   1.13446
     1.7e+06           70        4.554   0.00774189     0.100061   7.3695e+30       206000  0.000774663   1.22173
     1.7e+06           75        4.554   0.00694553     0.100718   7.3695e+30       206000  0.000699536     1.309
     1.7e+06           80        4.554   0.00502923     0.103334   7.3695e+30       206000  0.000519691   1.39626
     1.7e+06           85        4.554   0.00486093     0.104872   7.3695e+30       206000  0.000509776   1.48353
     1.7e+06           90        4.554   0.00265587     0.109194   7.3695e+30       206000  0.000290006    1.5708
     1.7e+06           10        5.175    0.0188588     0.139826   7.3695e+30       206000   0.00263696  0.174533
     1.7e+06           15        5.175    0.0185669     0.141356   7.3695e+30       206000   0.00262453  0.261799
     1.7e+06           20        5.175    0.0177904     0.141634   7.3695e+30       206000   0.00251971  0.349066
     1.7e+06           25        5.175    0.0185626     0.138348   7.3695e+30       206000   0.00256811  0.436332
     1.7e+06           30        5.175    0.0187657     0.135079   7.3695e+30       206000   0.00253485  0.523599
     1.7e+06           35        5.175     0.015929     0.133632   7.3695e+30       206000   0.00212863  0.610865
     1.7e+06           40        5.175    0.0148889     0.129458   7.3695e+30       206000    0.0019275  0.698132
     1.7e+06           45        5.175    0.0141127     0.130429   7.3695e+30       206000    0.0018407  0.785398
     1.7e+06            5        5.175    0.0181212     0.117233   7.3695e+30       206000    0.0021244  0.0872665
     1.7e+06           50        5.175    0.0117443     0.128872   7.3695e+30       206000   0.00151351  0.872665
     1.7e+06           55        5.175    0.0109789     0.127584   7.3695e+30       206000   0.00140074  0.959931
     1.7e+06           60        5.175   0.00963553     0.133212   7.3695e+30       206000   0.00128356    1.0472
     1.7e+06           65        5.175   0.00941807      0.13305   7.3695e+30       206000   0.00125307   1.13446
     1.7e+06           70        5.175   0.00744006     0.136694   7.3695e+30       206000   0.00101701   1.22173
     1.7e+06           75        5.175   0.00667839      0.13816   7.3695e+30       206000  0.000922686     1.309
     1.7e+06           80        5.175    0.0048232     0.141401   7.3695e+30       206000  0.000682006   1.39626
     1.7e+06           85        5.175   0.00463288     0.143628   7.3695e+30       206000  0.000665413   1.48353
     1.7e+06           90        5.175   0.00252333     0.149258   7.3695e+30       206000  0.000376626    1.5708
     1.7e+06           10        5.796    0.0183666     0.135672   7.3695e+30       206000   0.00249184  0.174533
     1.7e+06           15        5.796    0.0180032     0.135759   7.3695e+30       206000    0.0024441  0.261799
     1.7e+06           20        5.796    0.0171268     0.136941   7.3695e+30       206000   0.00234536  0.349066
     1.7e+06           25        5.796    0.0177117     0.133853   7.3695e+30       206000   0.00237076  0.436332
     1.7e+06           30        5.796    0.0177115     0.131096   7.3695e+30       206000   0.00232191  0.523599
     1.7e+06           35        5.796    0.0148182     0.130002   7.3695e+30       206000   0.00192639  0.610865
     1.7e+06           40        5.796    0.0135937      0.12598   7.3695e+30       206000   0.00171252  0.698132
     1.7e+06           45        5.796    0.0127306     0.126967   7.3695e+30       206000   0.00161637  0.785398
     1.7e+06            5        5.796    0.0176614     0.115184   7.3695e+30       206000   0.00203432  0.0872665
     1.7e+06           50        5.796    0.0106439       0.1252   7.3695e+30       206000   0.00133261  0.872665
     1.7e+06           55        5.796    0.0101069     0.124215   7.3695e+30       206000   0.00125542  0.959931
     1.7e+06           60        5.796   0.00900831     0.129925   7.3695e+30       206000   0.00117041    1.0472
     1.7e+06           65        5.796   0.00888405     0.129837   7.3695e+30       206000   0.00115348   1.13446
     1.7e+06           70        5.796   0.00700714     0.133368   7.3695e+30       206000  0.000934527   1.22173
     1.7e+06           75        5.796   0.00626879     0.135184   7.3695e+30       206000  0.000847441     1.309
     1.7e+06           80        5.796   0.00451693     0.138071   7.3695e+30       206000  0.000623656   1.39626
     1.7e+06           85        5.796   0.00433789     0.140249   7.3695e+30       206000  0.000608384   1.48353
     1.7e+06           90        5.796   0.00236251     0.145402   7.3695e+30       206000  0.000343515    1.5708
     1.7e+06           10         6.21    0.0180596      0.12793   7.3695e+30       206000   0.00231035  0.174533
     1.7e+06           15         6.21    0.0176572     0.127793   7.3695e+30       206000   0.00225646  0.261799
     1.7e+06           20         6.21    0.0167275     0.128606   7.3695e+30       206000   0.00215125  0.349066
     1.7e+06           25         6.21    0.0172094     0.125942   7.3695e+30       206000   0.00216738  0.436332
     1.7e+06           30         6.21    0.0171653     0.123395   7.3695e+30       206000   0.00211811  0.523599
     1.7e+06           35         6.21    0.0143787     0.122604   7.3695e+30       206000   0.00176288  0.610865
     1.7e+06           40         6.21    0.0132381     0.118895   7.3695e+30       206000   0.00157394  0.698132
     1.7e+06           45         6.21    0.0124266     0.119939   7.3695e+30       206000   0.00149043  0.785398
     1.7e+06            5         6.21    0.0173736     0.109095   7.3695e+30       206000   0.00189538  0.0872665
     1.7e+06           50         6.21    0.0103802     0.118346   7.3695e+30       206000   0.00122846  0.872665
     1.7e+06           55         6.21   0.00982689     0.117586   7.3695e+30       206000    0.0011555  0.959931
     1.7e+06           60         6.21   0.00873216     0.122959   7.3695e+30       206000    0.0010737    1.0472
     1.7e+06           65         6.21    0.0085851     0.122895   7.3695e+30       206000   0.00105506   1.13446
     1.7e+06           70         6.21   0.00675601     0.126192   7.3695e+30       206000  0.000852557   1.22173
     1.7e+06           75         6.21   0.00603183     0.128095   7.3695e+30       206000  0.000772646     1.309
     1.7e+06           80         6.21   0.00432994     0.130637   7.3695e+30       206000   0.00056565   1.39626
     1.7e+06           85         6.21   0.00413753     0.132707   7.3695e+30       206000  0.000549078   1.48353
     1.7e+06           90         6.21   0.00224772     0.137329   7.3695e+30       206000  0.000308677    1.5708
     1.7e+06           10        6.831    0.0176271     0.126488   7.3695e+30       206000   0.00222961  0.174533
     1.7e+06           15        6.831    0.0170788     0.125396   7.3695e+30       206000   0.00214161  0.261799
     1.7e+06           20        6.831    0.0159393     0.126664   7.3695e+30       206000   0.00201894  0.349066
     1.7e+06           25        6.831    0.0160966     0.124142   7.3695e+30       206000   0.00199827  0.436332
     1.7e+06           30        6.831    0.0159575     0.121583   7.3695e+30       206000   0.00194016  0.523599
     1.7e+06           35        6.831    0.0135326     0.121191   7.3695e+30       206000   0.00164003  0.610865
     1.7e+06           40        6.831    0.0127713     0.117427   7.3695e+30       206000   0.00149969  0.698132
     1.7e+06           45        6.831    0.0121932     0.118833   7.3695e+30       206000   0.00144895  0.785398
     1.7e+06            5        6.831    0.0169838     0.107947   7.3695e+30       206000   0.00183335  0.0872665
     1.7e+06           50        6.831    0.0101769     0.117385   7.3695e+30       206000   0.00119461  0.872665
     1.7e+06           55        6.831   0.00950242      0.11686   7.3695e+30       206000   0.00111045  0.959931
     1.7e+06           60        6.831   0.00832769     0.122125   7.3695e+30       206000   0.00101702    1.0472
     1.7e+06           65        6.831   0.00810493     0.122067   7.3695e+30       206000  0.000989347   1.13446
     1.7e+06           70        6.831    0.0063613     0.125258   7.3695e+30       206000  0.000796803   1.22173
     1.7e+06           75        6.831   0.00567242      0.12736   7.3695e+30       206000  0.000722439     1.309
     1.7e+06           80        6.831   0.00406098     0.129651   7.3695e+30       206000   0.00052651   1.39626
     1.7e+06           85        6.831   0.00386531     0.131652   7.3695e+30       206000  0.000508877   1.48353
     1.7e+06           90        6.831   0.00209568      0.13586   7.3695e+30       206000  0.000284718    1.5708
     1.7e+06           10        7.659    0.0168378     0.134251   7.3695e+30       206000    0.0022605  0.174533
     1.7e+06           15        7.659    0.0161685     0.133285   7.3695e+30       206000   0.00215501  0.261799
     1.7e+06           20        7.659    0.0148666     0.135338   7.3695e+30       206000   0.00201201  0.349066
     1.7e+06           25        7.659     0.014738     0.132829   7.3695e+30       206000   0.00195764  0.436332
     1.7e+06           30        7.659    0.0144265     0.130142   7.3695e+30       206000   0.00187749  0.523599
     1.7e+06           35        7.659    0.0121805     0.130222   7.3695e+30       206000   0.00158617  0.610865
     1.7e+06           40        7.659    0.0114922     0.126226   7.3695e+30       206000   0.00145061  0.698132
     1.7e+06           45        7.659    0.0109613     0.127944   7.3695e+30       206000   0.00140243  0.785398
     1.7e+06            5        7.659    0.0162481      0.11556   7.3695e+30       206000   0.00187763  0.0872665
     1.7e+06           50        7.659   0.00911032     0.126608   7.3695e+30       206000   0.00115344  0.872665
     1.7e+06           55        7.659   0.00846168     0.126275   7.3695e+30       206000    0.0010685  0.959931
     1.7e+06           60        7.659   0.00737782     0.131869   7.3695e+30       206000  0.000972909    1.0472
     1.7e+06           65        7.659    0.0071659     0.131776   7.3695e+30       206000  0.000944295   1.13446
     1.7e+06           70        7.659   0.00563738     0.135091   7.3695e+30       206000   0.00076156   1.22173
     1.7e+06           75        7.659   0.00504195     0.137523   7.3695e+30       206000  0.000693383     1.309
     1.7e+06           80        7.659     0.003633     0.139677   7.3695e+30       206000  0.000507445   1.39626
     1.7e+06           85        7.659    0.0034905     0.141704   7.3695e+30       206000  0.000494617   1.48353
     1.7e+06           90        7.659   0.00190142     0.145698   7.3695e+30       206000  0.000277033    1.5708
     1.7e+06           10         8.28    0.0161365     0.123221   7.3695e+30       206000   0.00198835  0.174533
     1.7e+06           15         8.28    0.0154274     0.123559   7.3695e+30       206000    0.0019062  0.261799
     1.7e+06           20         8.28    0.0140821      0.12527   7.3695e+30       206000   0.00176407  0.349066
     1.7e+06           25         8.28    0.0138343     0.123344   7.3695e+30       206000   0.00170638  0.436332
     1.7e+06           30         8.28    0.0134574     0.120991   7.3695e+30       206000   0.00162824  0.523599
     1.7e+06           35         8.28    0.0113373     0.121285   7.3695e+30       206000   0.00137504  0.610865
     1.7e+06           40         8.28    0.0106948     0.117659   7.3695e+30       206000   0.00125833  0.698132
     1.7e+06           45         8.28     0.010194     0.119444   7.3695e+30       206000   0.00121761  0.785398
     1.7e+06            5         8.28    0.0155829     0.107523   7.3695e+30       206000   0.00167552  0.0872665
     1.7e+06           50         8.28   0.00844837     0.118211   7.3695e+30       206000  0.000998691  0.872665
     1.7e+06           55         8.28   0.00781865     0.118102   7.3695e+30       206000  0.000923395  0.959931
     1.7e+06           60         8.28   0.00679346     0.123247   7.3695e+30       206000  0.000837272    1.0472
     1.7e+06           65         8.28   0.00658916     0.123147   7.3695e+30       206000  0.000811433   1.13446
     1.7e+06           70         8.28   0.00519188     0.126176   7.3695e+30       206000  0.000655092   1.22173
     1.7e+06           75         8.28   0.00465298     0.128488   7.3695e+30       206000  0.000597851     1.309
     1.7e+06           80         8.28   0.00334589      0.13031   7.3695e+30       206000  0.000436002   1.39626
     1.7e+06           85         8.28   0.00319181     0.132095   7.3695e+30       206000  0.000421621   1.48353
     1.7e+06           90         8.28   0.00173241     0.135438   7.3695e+30       206000  0.000234633    1.5708
     1.7e+06           10        8.694     0.015751     0.109167   7.3695e+30       206000   0.00171949  0.174533
     1.7e+06           15        8.694    0.0150257     0.109418   7.3695e+30       206000   0.00164408  0.261799
     1.7e+06           20        8.694     0.013665     0.111365   7.3695e+30       206000    0.0015218  0.349066
     1.7e+06           25        8.694    0.0133631      0.10965   7.3695e+30       206000   0.00146527  0.436332
     1.7e+06           30        8.694    0.0129577     0.107585   7.3695e+30       206000   0.00139405  0.523599
     1.7e+06           35        8.694    0.0109034     0.107991   7.3695e+30       206000   0.00117747  0.610865
     1.7e+06           40        8.694    0.0102837     0.104908   7.3695e+30       206000   0.00107884  0.698132
     1.7e+06           45        8.694   0.00979545     0.106474   7.3695e+30       206000   0.00104296  0.785398
     1.7e+06            5        8.694    0.0152163    0.0958327   7.3695e+30       206000   0.00145822  0.0872665
     1.7e+06           50        8.694   0.00809358     0.105476   7.3695e+30       206000  0.000853681  0.872665
     1.7e+06           55        8.694   0.00746184     0.105458   7.3695e+30       206000  0.000786913  0.959931
     1.7e+06           60        8.694   0.00645946     0.109949   7.3695e+30       206000  0.000710208    1.0472
     1.7e+06           65        8.694   0.00625316     0.109882   7.3695e+30       206000  0.000687107   1.13446
     1.7e+06           70        8.694   0.00493122     0.112505   7.3695e+30       206000  0.000554785   1.22173
     1.7e+06           75        8.694   0.00442502     0.114583   7.3695e+30       206000  0.000507034     1.309
     1.7e+06           80        8.694   0.00317791     0.116116   7.3695e+30       206000  0.000369008   1.39626
     1.7e+06           85        8.694   0.00301808     0.117645   7.3695e+30       206000  0.000355062   1.48353
     1.7e+06           90        8.694   0.00163439     0.120402   7.3695e+30       206000  0.000196783    1.5708
     1.7e+06           10        9.315    0.0152351    0.0893399   7.3695e+30       206000   0.00136111  0.174533
     1.7e+06           15        9.315    0.0145654    0.0894976   7.3695e+30       206000   0.00130357  0.261799
     1.7e+06           20        9.315    0.0132948    0.0911531   7.3695e+30       206000   0.00121187  0.349066
     1.7e+06           25        9.315    0.0130604    0.0897641   7.3695e+30       206000   0.00117235  0.436332
     1.7e+06           30        9.315    0.0127061    0.0883625   7.3695e+30       206000   0.00112274  0.523599
     1.7e+06           35        9.315    0.0107082    0.0887702   7.3695e+30       206000  0.000950565  0.610865
     1.7e+06           40        9.315    0.0101069     0.086345   7.3695e+30       206000  0.000872683  0.698132
     1.7e+06           45        9.315   0.00961125    0.0877507   7.3695e+30       206000  0.000843394  0.785398
     1.7e+06            5        9.315    0.0147126    0.0790442   7.3695e+30       206000   0.00116294  0.0872665
     1.7e+06           50        9.315   0.00785283    0.0870727   7.3695e+30       206000  0.000683767  0.872665
     1.7e+06           55        9.315   0.00713288    0.0871396   7.3695e+30       206000  0.000621556  0.959931
     1.7e+06           60        9.315   0.00608484    0.0907161   7.3695e+30       206000  0.000551993    1.0472
     1.7e+06           65        9.315    0.0058285    0.0906497   7.3695e+30       206000  0.000528351   1.13446
     1.7e+06           70        9.315   0.00458551     0.092724   7.3695e+30       206000  0.000425187   1.22173
     1.7e+06           75        9.315   0.00411136    0.0943998   7.3695e+30       206000  0.000388112     1.309
     1.7e+06           80        9.315    0.0029419    0.0955505   7.3695e+30       206000    0.0002811   1.39626
     1.7e+06           85        9.315   0.00277582    0.0967286   7.3695e+30       206000  0.000268501   1.48353
     1.7e+06           90        9.315   0.00149822    0.0987433   7.3695e+30       206000  0.000147939    1.5708
     1.7e+06           10        9.729    0.0149089    0.0731698   7.3695e+30       206000   0.00109088  0.174533
     1.7e+06           15        9.729    0.0142179    0.0735907   7.3695e+30       206000    0.0010463  0.261799
     1.7e+06           20        9.729    0.0129234    0.0749954   7.3695e+30       206000  0.000969193  0.349066
     1.7e+06           25        9.729    0.0126294    0.0739262   7.3695e+30       206000  0.000933646  0.436332
     1.7e+06           30        9.729    0.0122266    0.0728269   7.3695e+30       206000  0.000890427  0.523599
     1.7e+06           35        9.729    0.0102563    0.0732196   7.3695e+30       206000   0.00075096  0.610865
     1.7e+06           40        9.729    0.0096309    0.0712451   7.3695e+30       206000  0.000686154  0.698132
     1.7e+06           45        9.729   0.00913036     0.072415   7.3695e+30       206000  0.000661175  0.785398
     1.7e+06            5        9.729    0.0144037    0.0652897   7.3695e+30       206000  0.000940411  0.0872665
     1.7e+06           50        9.729   0.00747695    0.0718777   7.3695e+30       206000  0.000537426  0.872665
     1.7e+06           55        9.729   0.00682976    0.0719719   7.3695e+30       206000  0.000491551  0.959931
     1.7e+06           60        9.729   0.00585782    0.0748896   7.3695e+30       206000   0.00043869    1.0472
     1.7e+06           65        9.729   0.00560682    0.0748649   7.3695e+30       206000  0.000419754   1.13446
     1.7e+06           70        9.729   0.00437543    0.0765254   7.3695e+30       206000  0.000334831   1.22173
     1.7e+06           75        9.729   0.00388757    0.0778865   7.3695e+30       206000  0.000302789     1.309
     1.7e+06           80        9.729   0.00276205    0.0787789   7.3695e+30       206000  0.000217592   1.39626
     1.7e+06           85        9.729   0.00260027    0.0796963   7.3695e+30       206000  0.000207232   1.48353
     1.7e+06           90        9.729   0.00140197    0.0812304   7.3695e+30       206000  0.000113883    1.5708
     1.7e+06           10        10.35    0.0144495    0.0330665   7.3695e+30       206000  0.000477794  0.174533
     1.7e+06           15        10.35    0.0136909    0.0331083   7.3695e+30       206000  0.000453282  0.261799
     1.7e+06           20        10.35    0.0123099    0.0338481   7.3695e+30       206000  0.000416667  0.349066
     1.7e+06           25        10.35    0.0118683    0.0334182   7.3695e+30       206000  0.000396618  0.436332
     1.7e+06           30        10.35    0.0113808    0.0329066   7.3695e+30       206000  0.000374504  0.523599
     1.7e+06           35        10.35   0.00951112    0.0331265   7.3695e+30       206000   0.00031507  0.610865
     1.7e+06           40        10.35    0.0089233    0.0322593   7.3695e+30       206000  0.000287859  0.698132
     1.7e+06           45        10.35   0.00845878     0.032799   7.3695e+30       206000  0.000277439  0.785398
     1.7e+06            5        10.35    0.0139753    0.0295713   7.3695e+30       206000  0.000413266  0.0872665
     1.7e+06           50        10.35   0.00694551    0.0325719   7.3695e+30       206000  0.000226228  0.872665
     1.7e+06           55        10.35   0.00636914    0.0326524   7.3695e+30       206000  0.000207968  0.959931
     1.7e+06           60        10.35   0.00548284    0.0339397   7.3695e+30       206000  0.000186086    1.0472
     1.7e+06           65        10.35   0.00524036    0.0339417   7.3695e+30       206000  0.000177867   1.13446
     1.7e+06           70        10.35   0.00405958    0.0346616   7.3695e+30       206000  0.000140712   1.22173
     1.7e+06           75        10.35   0.00357801    0.0352531   7.3695e+30       206000  0.000126136     1.309
     1.7e+06           80        10.35    0.0025248     0.035622   7.3695e+30       206000  8.99387e-05   1.39626
     1.7e+06           85        10.35   0.00236972    0.0360066   7.3695e+30       206000  8.53255e-05   1.48353
     1.7e+06           90        10.35   0.00127578    0.0366188   7.3695e+30       206000  4.67174e-05    1.5708
