#   Radius[cm]     Phi[deg]   Energy[keV]     I          Q/I        mu[Gcm3]      Mass[cm]        Q      Phi[rad]
      900000           55        2.484    0.0145938    -0.242706   1.0935e+30       206000    -0.003542  0.959931
      900000           60        2.484    0.0123096    -0.248886   1.0935e+30       206000  -0.00306368    1.0472
      900000           65        2.484    0.0118894    -0.248896   1.0935e+30       206000  -0.00295922   1.13446
      900000           70        2.484   0.00904182    -0.251767   1.0935e+30       206000  -0.00227644   1.22173
      900000           75        2.484   0.00957364    -0.232628   1.0935e+30       206000   -0.0022271     1.309
      900000           80        2.484   0.00930089    -0.259573   1.0935e+30       206000  -0.00241426   1.39626
      900000           85        2.484   0.00834481    -0.251641   1.0935e+30       206000  -0.00209989   1.48353
      900000           90        2.484    0.0074068    -0.242275   1.0935e+30       206000  -0.00179449    1.5708
      900000           10        3.105    0.0188131    -0.162661   1.0935e+30       206000  -0.00306015  0.174533
      900000           15        3.105    0.0172032    -0.157906   1.0935e+30       206000   -0.0027165  0.261799
      900000           20        3.105    0.0214562     -0.15994   1.0935e+30       206000  -0.00343171  0.349066
      900000           25        3.105    0.0207265    -0.156077   1.0935e+30       206000  -0.00323493  0.436332
      900000           30        3.105    0.0237531    -0.148711   1.0935e+30       206000  -0.00353234  0.523599
      900000           35        3.105     0.022278     -0.14518   1.0935e+30       206000  -0.00323434  0.610865
      900000           40        3.105    0.0231495    -0.147675   1.0935e+30       206000   -0.0034186  0.698132
      900000           45        3.105     0.020684    -0.143907   1.0935e+30       206000  -0.00297657  0.785398
      900000            5        3.105    0.0198032    -0.109911   1.0935e+30       206000  -0.00217659  0.0872665
      900000           50        3.105    0.0195807    -0.143046   1.0935e+30       206000  -0.00280095  0.872665
      900000           55        3.105    0.0175711    -0.138975   1.0935e+30       206000  -0.00244195  0.959931
      900000           60        3.105    0.0148591    -0.142756   1.0935e+30       206000  -0.00212122    1.0472
      900000           65        3.105    0.0144489     -0.14233   1.0935e+30       206000  -0.00205652   1.13446
      900000           70        3.105    0.0110609    -0.144055   1.0935e+30       206000  -0.00159338   1.22173
      900000           75        3.105    0.0117472    -0.133382   1.0935e+30       206000  -0.00156687     1.309
      900000           80        3.105    0.0113566     -0.14842   1.0935e+30       206000  -0.00168556   1.39626
      900000           85        3.105    0.0100802    -0.144383   1.0935e+30       206000  -0.00145541   1.48353
      900000           90        3.105   0.00884042    -0.139402   1.0935e+30       206000  -0.00123238    1.5708
      900000           10        3.726    0.0223912   -0.0901919   1.0935e+30       206000   -0.0020195  0.174533
      900000           15        3.726    0.0203936   -0.0873392   1.0935e+30       206000  -0.00178116  0.261799
      900000           20        3.726    0.0251656   -0.0896929   1.0935e+30       206000  -0.00225718  0.349066
      900000           25        3.726    0.0240016   -0.0876296   1.0935e+30       206000  -0.00210326  0.436332
      900000           30        3.726    0.0270995   -0.0835325   1.0935e+30       206000  -0.00226369  0.523599
      900000           35        3.726    0.0251104   -0.0815521   1.0935e+30       206000   -0.0020478  0.610865
      900000           40        3.726    0.0258596   -0.0826959   1.0935e+30       206000  -0.00213848  0.698132
      900000           45        3.726    0.0229199   -0.0806056   1.0935e+30       206000  -0.00184747  0.785398
      900000            5        3.726    0.0235697   -0.0644271   1.0935e+30       206000  -0.00151852  0.0872665
      900000           50        3.726    0.0215267   -0.0801235   1.0935e+30       206000  -0.00172479  0.872665
      900000           55        3.726    0.0191775   -0.0777638   1.0935e+30       206000  -0.00149132  0.959931
      900000           60        3.726    0.0161213   -0.0799674   1.0935e+30       206000  -0.00128918    1.0472
      900000           65        3.726    0.0155878   -0.0794973   1.0935e+30       206000  -0.00123919   1.13446
      900000           70        3.726    0.0118693   -0.0804266   1.0935e+30       206000 -0.000954607   1.22173
      900000           75        3.726    0.0125569   -0.0748385   1.0935e+30       206000 -0.000939737     1.309
      900000           80        3.726    0.0121249   -0.0828155   1.0935e+30       206000  -0.00100413   1.39626
      900000           85        3.726    0.0107779   -0.0809221   1.0935e+30       206000 -0.000872171   1.48353
      900000           90        3.726   0.00946774   -0.0784459   1.0935e+30       206000 -0.000742705    1.5708
      900000           10         4.14    0.0224703   -0.0348649   1.0935e+30       206000 -0.000783425  0.174533
      900000           15         4.14    0.0204563   -0.0339346   1.0935e+30       206000 -0.000694177  0.261799
      900000           20         4.14     0.025212   -0.0349484   1.0935e+30       206000 -0.000881118  0.349066
      900000           25         4.14    0.0240106   -0.0342127   1.0935e+30       206000 -0.000821466  0.436332
      900000           30         4.14    0.0270631   -0.0325519   1.0935e+30       206000 -0.000880957  0.523599
      900000           35         4.14    0.0251199   -0.0317655   1.0935e+30       206000 -0.000797945  0.610865
      900000           40         4.14    0.0261097   -0.0322104   1.0935e+30       206000 -0.000841002  0.698132
      900000           45         4.14     0.023472   -0.0314657   1.0935e+30       206000 -0.000738563  0.785398
      900000            5         4.14    0.0236529     -0.02554   1.0935e+30       206000 -0.000604095  0.0872665
      900000           50         4.14     0.022355   -0.0312113   1.0935e+30       206000 -0.000697728  0.872665
      900000           55         4.14    0.0201285   -0.0303546   1.0935e+30       206000 -0.000610994  0.959931
      900000           60         4.14     0.016996   -0.0311979   1.0935e+30       206000 -0.000530239    1.0472
      900000           65         4.14    0.0164334   -0.0309688   1.0935e+30       206000 -0.000508924   1.13446
      900000           70         4.14    0.0125102   -0.0313427   1.0935e+30       206000 -0.000392104   1.22173
      900000           75         4.14     0.013227   -0.0292609   1.0935e+30       206000 -0.000387033     1.309
      900000           80         4.14    0.0127512    -0.032246   1.0935e+30       206000 -0.000411174   1.39626
      900000           85         4.14    0.0113102   -0.0315889   1.0935e+30       206000 -0.000357275   1.48353
      900000           90         4.14   0.00991143   -0.0307034   1.0935e+30       206000 -0.000304315    1.5708
      900000           10        4.554    0.0224715    0.0345968   1.0935e+30       206000  0.000777441  0.174533
      900000           15        4.554    0.0204256    0.0337865   1.0935e+30       206000  0.000690111  0.261799
      900000           20        4.554    0.0250698    0.0346922   1.0935e+30       206000  0.000869727  0.349066
      900000           25        4.554    0.0237561    0.0340527   1.0935e+30       206000  0.000808961  0.436332
      900000           30        4.554    0.0266208    0.0324267   1.0935e+30       206000  0.000863225  0.523599
      900000           35        4.554    0.0247043    0.0316455   1.0935e+30       206000   0.00078178  0.610865
      900000           40        4.554    0.0259747    0.0321388   1.0935e+30       206000  0.000834796  0.698132
      900000           45        4.554    0.0237932    0.0313813   1.0935e+30       206000  0.000746662  0.785398
      900000            5        4.554    0.0236542    0.0257085   1.0935e+30       206000  0.000608114  0.0872665
      900000           50        4.554    0.0230841    0.0311733   1.0935e+30       206000  0.000719608  0.872665
      900000           55        4.554    0.0210226    0.0302809   1.0935e+30       206000  0.000636584  0.959931
      900000           60        4.554     0.017725    0.0311792   1.0935e+30       206000  0.000552651    1.0472
      900000           65        4.554    0.0169327    0.0308973   1.0935e+30       206000  0.000523174   1.13446
      900000           70        4.554    0.0127369    0.0312706   1.0935e+30       206000  0.000398291   1.22173
      900000           75        4.554    0.0133698     0.029273   1.0935e+30       206000  0.000391373     1.309
      900000           80        4.554    0.0129252    0.0321385   1.0935e+30       206000  0.000415395   1.39626
      900000           85        4.554    0.0115912    0.0315676   1.0935e+30       206000  0.000365908   1.48353
      900000           90        4.554    0.0102831    0.0307764   1.0935e+30       206000  0.000316477    1.5708
      900000           10        5.175    0.0222795    0.0986056   1.0935e+30       206000   0.00219689  0.174533
      900000           15        5.175    0.0202213    0.0971042   1.0935e+30       206000   0.00196357  0.261799
      900000           20        5.175    0.0247209    0.0998809   1.0935e+30       206000   0.00246915  0.349066
      900000           25        5.175    0.0233143    0.0987062   1.0935e+30       206000   0.00230126  0.436332
      900000           30        5.175     0.025981    0.0940629   1.0935e+30       206000   0.00244385  0.523599
      900000           35        5.175    0.0239775    0.0920009   1.0935e+30       206000   0.00220595  0.610865
      900000           40        5.175    0.0250448    0.0932618   1.0935e+30       206000   0.00233573  0.698132
      900000           45        5.175    0.0227656     0.091391   1.0935e+30       206000   0.00208057  0.785398
      900000            5        5.175    0.0234521    0.0753373   1.0935e+30       206000   0.00176682  0.0872665
      900000           50        5.175    0.0219207    0.0907863   1.0935e+30       206000    0.0019901  0.872665
      900000           55        5.175    0.0199063    0.0882267   1.0935e+30       206000   0.00175627  0.959931
      900000           60        5.175    0.0168767    0.0909303   1.0935e+30       206000    0.0015346    1.0472
      900000           65        5.175    0.0163344    0.0899014   1.0935e+30       206000   0.00146848   1.13446
      900000           70        5.175    0.0124446    0.0910543   1.0935e+30       206000   0.00113313   1.22173
      900000           75        5.175    0.0131922    0.0856799   1.0935e+30       206000   0.00113031     1.309
      900000           80        5.175     0.012816     0.093368   1.0935e+30       206000    0.0011966   1.39626
      900000           85        5.175    0.0114859    0.0921033   1.0935e+30       206000   0.00105789   1.48353
      900000           90        5.175    0.0101822    0.0901026   1.0935e+30       206000  0.000917446    1.5708
      900000           10        5.796    0.0224786     0.131079   1.0935e+30       206000   0.00294647  0.174533
      900000           15        5.796    0.0203154     0.127876   1.0935e+30       206000   0.00259786  0.261799
      900000           20        5.796    0.0245544     0.132444   1.0935e+30       206000   0.00325208  0.349066
      900000           25        5.796    0.0228401     0.130731   1.0935e+30       206000   0.00298591  0.436332
      900000           30        5.796    0.0250477     0.124913   1.0935e+30       206000   0.00312878  0.523599
      900000           35        5.796     0.022799     0.122355   1.0935e+30       206000   0.00278956  0.610865
      900000           40        5.796    0.0235354     0.124336   1.0935e+30       206000    0.0029263  0.698132
      900000           45        5.796    0.0211463     0.121868   1.0935e+30       206000   0.00257706  0.785398
      900000            5        5.796    0.0236617     0.101154   1.0935e+30       206000   0.00239348  0.0872665
      900000           50        5.796    0.0201306      0.12108   1.0935e+30       206000   0.00243742  0.872665
      900000           55        5.796    0.0181908     0.117689   1.0935e+30       206000   0.00214086  0.959931
      900000           60        5.796     0.015526     0.121534   1.0935e+30       206000   0.00188693    1.0472
      900000           65        5.796    0.0152842     0.119851   1.0935e+30       206000   0.00183182   1.13446
      900000           70        5.796    0.0118385     0.121524   1.0935e+30       206000   0.00143866   1.22173
      900000           75        5.796    0.0127164     0.114902   1.0935e+30       206000   0.00146114     1.309
      900000           80        5.796    0.0124502     0.124419   1.0935e+30       206000   0.00154903   1.39626
      900000           85        5.796    0.0111719     0.123107   1.0935e+30       206000   0.00137534   1.48353
      900000           90        5.796   0.00991766     0.120857   1.0935e+30       206000   0.00119862    1.5708
      900000           10         6.21    0.0221245     0.142153   1.0935e+30       206000   0.00314506  0.174533
      900000           15         6.21    0.0199709     0.137962   1.0935e+30       206000   0.00275521  0.261799
      900000           20         6.21    0.0240588     0.143111   1.0935e+30       206000   0.00344309  0.349066
      900000           25         6.21    0.0222901     0.141594   1.0935e+30       206000   0.00315613  0.436332
      900000           30         6.21    0.0243316     0.135348   1.0935e+30       206000   0.00329324  0.523599
      900000           35         6.21    0.0220334     0.132618   1.0935e+30       206000   0.00292201  0.610865
      900000           40         6.21    0.0225809      0.13488   1.0935e+30       206000   0.00304572  0.698132
      900000           45         6.21    0.0201072     0.132336   1.0935e+30       206000   0.00266091  0.785398
      900000            5         6.21    0.0232889     0.110306   1.0935e+30       206000    0.0025689  0.0872665
      900000           50         6.21     0.018973     0.131547   1.0935e+30       206000   0.00249584  0.872665
      900000           55         6.21    0.0170629      0.12795   1.0935e+30       206000   0.00218321  0.959931
      900000           60         6.21    0.0146015     0.132136   1.0935e+30       206000   0.00192938    1.0472
      900000           65         6.21    0.0145023      0.13023   1.0935e+30       206000   0.00188864   1.13446
      900000           70         6.21    0.0113308     0.132112   1.0935e+30       206000   0.00149693   1.22173
      900000           75         6.21    0.0122502     0.125271   1.0935e+30       206000   0.00153459     1.309
      900000           80         6.21    0.0120233     0.135121   1.0935e+30       206000    0.0016246   1.39626
      900000           85         6.21    0.0107717     0.133964   1.0935e+30       206000   0.00144302   1.48353
      900000           90         6.21   0.00954539      0.13177   1.0935e+30       206000    0.0012578    1.5708
      900000           10        6.831     0.021628     0.131814   1.0935e+30       206000   0.00285087  0.174533
      900000           15        6.831    0.0194908     0.127854   1.0935e+30       206000   0.00249198  0.261799
      900000           20        6.831    0.0233777     0.131937   1.0935e+30       206000   0.00308437  0.349066
      900000           25        6.831    0.0215436     0.131238   1.0935e+30       206000   0.00282733  0.436332
      900000           30        6.831    0.0233714     0.125385   1.0935e+30       206000   0.00293041  0.523599
      900000           35        6.831    0.0210169     0.123274   1.0935e+30       206000   0.00259083  0.610865
      900000           40        6.831    0.0213263     0.125286   1.0935e+30       206000   0.00267189  0.698132
      900000           45        6.831    0.0187556     0.123233   1.0935e+30       206000   0.00231132  0.785398
      900000            5        6.831    0.0227663     0.102899   1.0935e+30       206000   0.00234264  0.0872665
      900000           50        6.831     0.017483     0.122533   1.0935e+30       206000   0.00214225  0.872665
      900000           55        6.831    0.0156186     0.119262   1.0935e+30       206000   0.00186272  0.959931
      900000           60        6.831    0.0134142      0.12315   1.0935e+30       206000   0.00165196    1.0472
      900000           65        6.831     0.013488     0.121306   1.0935e+30       206000   0.00163617   1.13446
      900000           70        6.831    0.0106651     0.123079   1.0935e+30       206000   0.00131265   1.22173
      900000           75        6.831    0.0116342     0.117267   1.0935e+30       206000   0.00136431     1.309
      900000           80        6.831    0.0114574     0.125729   1.0935e+30       206000   0.00144053   1.39626
      900000           85        6.831    0.0102421     0.124988   1.0935e+30       206000   0.00128014   1.48353
      900000           90        6.831   0.00905382     0.123296   1.0935e+30       206000    0.0011163    1.5708
      900000           10        7.659    0.0210468     0.124215   1.0935e+30       206000   0.00261433  0.174533
      900000           15        7.659    0.0188948      0.11844   1.0935e+30       206000    0.0022379  0.261799
      900000           20        7.659    0.0224313     0.123318   1.0935e+30       206000   0.00276617  0.349066
      900000           25        7.659    0.0204138     0.122622   1.0935e+30       206000   0.00250318  0.436332
      900000           30        7.659    0.0218265     0.117535   1.0935e+30       206000   0.00256539  0.523599
      900000           35        7.659    0.0195262     0.115873   1.0935e+30       206000   0.00226256  0.610865
      900000           40        7.659    0.0200937     0.117707   1.0935e+30       206000   0.00236517  0.698132
      900000           45        7.659    0.0181315     0.115935   1.0935e+30       206000   0.00210208  0.785398
      900000            5        7.659    0.0221545    0.0968721   1.0935e+30       206000   0.00214616  0.0872665
      900000           50        7.659    0.0173346     0.115477   1.0935e+30       206000   0.00200175  0.872665
      900000           55        7.659    0.0157239     0.112643   1.0935e+30       206000   0.00177119  0.959931
      900000           60        7.659    0.0134587     0.116441   1.0935e+30       206000   0.00156715    1.0472
      900000           65        7.659    0.0132818     0.114676   1.0935e+30       206000   0.00152311   1.13446
      900000           70        7.659    0.0103113     0.116349   1.0935e+30       206000   0.00119971   1.22173
      900000           75        7.659     0.011082     0.111435   1.0935e+30       206000   0.00123492     1.309
      900000           80        7.659    0.0108112     0.118591   1.0935e+30       206000    0.0012821   1.39626
      900000           85        7.659   0.00963946     0.118226   1.0935e+30       206000   0.00113963   1.48353
      900000           90        7.659   0.00849656     0.116985   1.0935e+30       206000  0.000993974    1.5708
      900000           10         8.28    0.0206597     0.129403   1.0935e+30       206000   0.00267342  0.174533
      900000           15         8.28    0.0184797     0.123908   1.0935e+30       206000   0.00228978  0.261799
      900000           20         8.28    0.0217239     0.128868   1.0935e+30       206000   0.00279953  0.349066
      900000           25         8.28    0.0195328      0.12875   1.0935e+30       206000   0.00251484  0.436332
      900000           30         8.28    0.0205952     0.123617   1.0935e+30       206000   0.00254592  0.523599
      900000           35         8.28    0.0182391     0.121733   1.0935e+30       206000   0.00222031  0.610865
      900000           40         8.28    0.0187039     0.123781   1.0935e+30       206000   0.00231518  0.698132
      900000           45         8.28    0.0168747     0.122293   1.0935e+30       206000   0.00206365  0.785398
      900000            5         8.28    0.0217471      0.10203   1.0935e+30       206000   0.00221886  0.0872665
      900000           50         8.28    0.0161309     0.121753   1.0935e+30       206000   0.00196399  0.872665
      900000           55         8.28    0.0146222     0.118986   1.0935e+30       206000   0.00173984  0.959931
      900000           60         8.28    0.0124954     0.122989   1.0935e+30       206000    0.0015368    1.0472
      900000           65         8.28    0.0122989     0.121091   1.0935e+30       206000   0.00148929   1.13446
      900000           70         8.28   0.00952428     0.122872   1.0935e+30       206000   0.00117027   1.22173
      900000           75         8.28    0.0102195     0.118109   1.0935e+30       206000   0.00120701     1.309
      900000           80         8.28   0.00997141     0.125043   1.0935e+30       206000   0.00124685   1.39626
      900000           85         8.28   0.00890593      0.12491   1.0935e+30       206000   0.00111244   1.48353
      900000           90         8.28     0.007865     0.123843   1.0935e+30       206000  0.000974024    1.5708
      900000           10        8.694    0.0201606     0.132931   1.0935e+30       206000   0.00267996  0.174533
      900000           15        8.694    0.0180081     0.126697   1.0935e+30       206000   0.00228157  0.261799
      900000           20        8.694      0.02109     0.132666   1.0935e+30       206000   0.00279792  0.349066
      900000           25        8.694    0.0188751     0.132556   1.0935e+30       206000     0.002502  0.436332
      900000           30        8.694    0.0197955     0.127284   1.0935e+30       206000   0.00251965  0.523599
      900000           35        8.694    0.0174625     0.125581   1.0935e+30       206000   0.00219296  0.610865
      900000           40        8.694    0.0178831     0.127715   1.0935e+30       206000   0.00228394  0.698132
      900000           45        8.694    0.0161326     0.126303   1.0935e+30       206000    0.0020376  0.785398
      900000            5        8.694    0.0212217     0.105323   1.0935e+30       206000   0.00223514  0.0872665
      900000           50        8.694    0.0154204     0.125739   1.0935e+30       206000   0.00193895  0.872665
      900000           55        8.694    0.0139708     0.123058   1.0935e+30       206000   0.00171922  0.959931
      900000           60        8.694    0.0119231     0.127131   1.0935e+30       206000   0.00151579    1.0472
      900000           65        8.694     0.011711     0.125199   1.0935e+30       206000    0.0014662   1.13446
      900000           70        8.694   0.00905061     0.127032   1.0935e+30       206000   0.00114971   1.22173
      900000           75        8.694   0.00969775     0.122364   1.0935e+30       206000   0.00118666     1.309
      900000           80        8.694    0.0094611     0.129186   1.0935e+30       206000   0.00122224   1.39626
      900000           85        8.694   0.00845861     0.129173   1.0935e+30       206000   0.00109262   1.48353
      900000           90        8.694   0.00747828     0.128227   1.0935e+30       206000  0.000958921    1.5708
      900000           10        9.315    0.0193968     0.128787   1.0935e+30       206000   0.00249805  0.174533
      900000           15        9.315    0.0172965     0.124506   1.0935e+30       206000   0.00215353  0.261799
      900000           20        9.315    0.0201645     0.129624   1.0935e+30       206000   0.00261381  0.349066
      900000           25        9.315    0.0179454     0.129816   1.0935e+30       206000   0.00232959  0.436332
      900000           30        9.315    0.0186986     0.124809   1.0935e+30       206000   0.00233375  0.523599
      900000           35        9.315    0.0164166     0.123513   1.0935e+30       206000   0.00202765  0.610865
      900000           40        9.315    0.0167839     0.125578   1.0935e+30       206000   0.00210769  0.698132
      900000           45        9.315     0.015139     0.124305   1.0935e+30       206000   0.00188186  0.785398
      900000            5        9.315    0.0204177     0.103632   1.0935e+30       206000   0.00211592  0.0872665
      900000           50        9.315     0.014469     0.123866   1.0935e+30       206000   0.00179222  0.872665
      900000           55        9.315    0.0130992      0.12136   1.0935e+30       206000   0.00158972  0.959931
      900000           60        9.315    0.0111586     0.125456   1.0935e+30       206000   0.00139992    1.0472
      900000           65        9.315    0.0109275      0.12355   1.0935e+30       206000   0.00135009   1.13446
      900000           70        9.315   0.00842098     0.125383   1.0935e+30       206000   0.00105585   1.22173
      900000           75        9.315   0.00900539     0.121096   1.0935e+30       206000   0.00109051     1.309
      900000           80        9.315     0.008784      0.12731   1.0935e+30       206000   0.00111829   1.39626
      900000           85        9.315   0.00786435      0.12744   1.0935e+30       206000   0.00100223   1.48353
      900000           90        9.315   0.00696386     0.126718   1.0935e+30       206000  0.000882444    1.5708
      900000           10        9.729    0.0189896     0.116441   1.0935e+30       206000   0.00221117  0.174533
      900000           15        9.729    0.0169118     0.112816   1.0935e+30       206000   0.00190793  0.261799
      900000           20        9.729    0.0196482     0.117492   1.0935e+30       206000   0.00230851  0.349066
      900000           25        9.729    0.0174114     0.117691   1.0935e+30       206000   0.00204917  0.436332
      900000           30        9.729    0.0180533     0.113151   1.0935e+30       206000   0.00204275  0.523599
      900000           35        9.729    0.0157931     0.112194   1.0935e+30       206000   0.00177189  0.610865
      900000           40        9.729    0.0161261     0.113983   1.0935e+30       206000    0.0018381  0.698132
      900000           45        9.729    0.0145445     0.112907   1.0935e+30       206000   0.00164218  0.785398
      900000            5        9.729     0.019989    0.0941162   1.0935e+30       206000   0.00188129  0.0872665
      900000           50        9.729    0.0138998     0.112626   1.0935e+30       206000   0.00156548  0.872665
      900000           55        9.729     0.012578     0.110464   1.0935e+30       206000   0.00138941  0.959931
      900000           60        9.729    0.0107022     0.114153   1.0935e+30       206000   0.00122168    1.0472
      900000           65        9.729    0.0104609     0.112454   1.0935e+30       206000   0.00117637   1.13446
      900000           70        9.729   0.00804686     0.114076   1.0935e+30       206000  0.000917952   1.22173
      900000           75        9.729   0.00859465     0.110438   1.0935e+30       206000  0.000949175     1.309
      900000           80        9.729   0.00838237     0.115766   1.0935e+30       206000  0.000970397   1.39626
      900000           85        9.729   0.00751146     0.115992   1.0935e+30       206000  0.000871271   1.48353
      900000           90        9.729   0.00665799      0.11544   1.0935e+30       206000  0.000768597    1.5708
      900000           10        10.35    0.0184247    0.0988987   1.0935e+30       206000   0.00182218  0.174533
      900000           15        10.35    0.0164114    0.0951804   1.0935e+30       206000   0.00156204  0.261799
      900000           20        10.35    0.0190749    0.0999216   1.0935e+30       206000     0.001906  0.349066
      900000           25        10.35    0.0169123     0.100259   1.0935e+30       206000   0.00169561  0.436332
      900000           30        10.35    0.0175465    0.0964038   1.0935e+30       206000   0.00169155  0.523599
      900000           35        10.35    0.0153649    0.0956717   1.0935e+30       206000   0.00146999  0.610865
      900000           40        10.35    0.0157204    0.0972644   1.0935e+30       206000   0.00152903  0.698132
      900000           45        10.35    0.0142167    0.0965094   1.0935e+30       206000   0.00137204  0.785398
      900000            5        10.35    0.0193945     0.080275   1.0935e+30       206000   0.00155689  0.0872665
      900000           50        10.35    0.0136225    0.0962032   1.0935e+30       206000   0.00131053  0.872665
      900000           55        10.35    0.0123173     0.094549   1.0935e+30       206000   0.00116459  0.959931
      900000           60        10.35    0.0104083    0.0976766   1.0935e+30       206000   0.00101665    1.0472
      900000           65        10.35    0.0100447    0.0962863   1.0935e+30       206000  0.000967171   1.13446
      900000           70        10.35   0.00763197    0.0976566   1.0935e+30       206000  0.000745312   1.22173
      900000           75        10.35   0.00807512    0.0947684   1.0935e+30       206000  0.000765266     1.309
      900000           80        10.35   0.00784227    0.0989656   1.0935e+30       206000  0.000776115   1.39626
      900000           85        10.35   0.00703638    0.0992514   1.0935e+30       206000  0.000698371   1.48353
      900000           90        10.35   0.00624571    0.0989018   1.0935e+30       206000  0.000617712    1.5708
